"date","cruise","set.number","species","size.class","specimen","length","sex","disc.width","not.intact","carapace.condition","egg.condition","comment","length.unit","length.interval","measurement.type","weight.unit"
"2020-07-25","P150",70,60,1,24182,95,NA,NA,"0",NA,NA,"","cm",0.5,1,"g"
"2020-07-25","P150",70,60,1,24183,95,NA,NA,"0",NA,NA,"","cm",0.5,1,"g"
"2020-07-25","P150",70,60,1,24184,95,NA,NA,"0",NA,NA,"","cm",0.5,1,"g"
"2020-07-25","P150",70,60,1,24185,100,NA,NA,"0",NA,NA,"","cm",0.5,1,"g"
"2020-07-25","P150",70,60,1,24186,90,NA,NA,"0",NA,NA,"","cm",0.5,1,"g"
"2020-07-25","P150",70,62,1,24193,24,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24194,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24195,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24196,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24197,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24198,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24199,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24200,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24201,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24202,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24203,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24204,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24205,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24206,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24207,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24208,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24209,24,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24210,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24211,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24212,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24213,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24214,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24215,17,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24216,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24217,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24218,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24219,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24220,24,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24221,24,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24222,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24223,24,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24224,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24225,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24226,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24227,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24228,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24229,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24230,24,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24231,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24232,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24233,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24234,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24235,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24236,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24237,24,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24238,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24239,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24240,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24241,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24242,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24243,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24244,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24245,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24246,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24247,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24248,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24249,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24250,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24251,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24252,18,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24253,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24254,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24255,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24256,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24257,24,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24258,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24259,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24260,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24261,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24262,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24263,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24264,24,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24265,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24266,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24267,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24268,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24269,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24270,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24271,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24272,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24273,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24274,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24275,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24276,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24277,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24278,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24279,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24280,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24281,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,62,1,24282,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24022,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24023,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24024,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24025,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24026,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24027,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24028,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24029,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24030,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24031,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24032,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24033,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24034,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24035,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24036,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24037,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24038,16,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24039,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24040,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24041,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24042,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24043,16,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24044,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24045,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24046,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24047,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24048,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24049,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24050,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24051,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24052,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24053,16,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24054,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24055,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24056,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24057,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24058,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24059,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24060,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24061,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24062,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24063,17,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24064,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24065,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24066,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24067,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24068,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24069,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24070,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24071,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24072,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24073,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24074,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24075,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24076,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24077,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24078,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24079,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24080,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24081,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24082,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24083,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24084,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24085,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24086,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24087,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24088,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24089,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24090,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24091,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24092,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24093,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24094,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24095,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24096,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24097,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24098,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24099,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24100,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24101,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24102,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24103,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24104,16,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24105,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24106,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24107,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24108,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24109,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24110,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24111,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24112,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24113,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24114,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24115,17,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24116,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24117,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24118,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24119,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24120,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24121,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24122,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24123,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24124,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24125,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24126,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24127,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24128,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24129,3,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24130,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24131,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24132,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24133,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24134,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24135,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24136,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24137,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24138,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24139,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24140,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24141,18,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24142,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24143,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24144,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24145,16,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24146,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24147,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24148,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24149,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24150,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24151,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24152,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24153,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24154,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24155,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24156,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24157,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24158,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24159,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24160,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24161,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24162,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24163,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24164,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24165,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24166,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24167,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24168,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24169,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24170,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24171,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24172,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24173,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24174,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24175,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24176,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24177,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24178,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24179,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,63,1,24180,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24560,27,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24561,27,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24562,27,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24563,28,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24564,26,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24565,27,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24566,27,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24567,26,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24568,30,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24569,28,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24570,26,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24571,27,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24572,28,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24573,28,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24574,28,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24575,28,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24576,28,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24577,27,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24578,28,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24579,29,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24580,28,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24581,33,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24582,28,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",70,70,1,24583,32,NA,NA,"0",NA,NA,"","cm",1,2,"g"
