"date","cruise","set.number","species","specimen","sex","length","weight","egg.condition","fish.number","age.material","shell.condition","maturity","chela","missing.legs","disc.width","comment"
"2013-07-17","P126",2,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,63,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,70,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,118,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,118,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,122,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,122,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,122,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,122,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,122,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,1,1,104,NA,NA,1,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,2,2,65,NA,0,2,1,2,NA,NA,NA,NA,"0"
"2013-07-17","P126",2,2550,3,1,68,NA,NA,3,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,4,1,73,NA,NA,4,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,5,1,66,NA,NA,5,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,6,2,69,NA,0,6,1,3,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,7,2,77,NA,0,7,1,1,NA,NA,NA,NA,"0"
"2013-07-17","P126",2,2550,8,1,101,NA,NA,8,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,9,1,65,NA,NA,9,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,10,2,42,NA,0,10,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,11,1,59,NA,NA,11,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,12,1,70,NA,NA,12,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,13,1,65,NA,NA,13,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,14,2,65,NA,0,14,1,2,NA,NA,NA,NA,"0"
"2013-07-17","P126",2,2550,15,2,62,NA,0,15,1,2,NA,NA,NA,NA,"0"
"2013-07-17","P126",2,2550,16,1,85,NA,NA,16,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,17,2,65,NA,0,17,1,3,NA,NA,NA,NA,"0"
"2013-07-17","P126",2,2550,18,1,84,NA,NA,18,1,2,NA,NA,NA,NA,""
"2013-07-17","P126",2,2550,19,2,73,NA,0,19,1,1,NA,NA,NA,NA,"0"
"2013-07-17","P126",2,2550,20,2,67,NA,0,20,1,2,NA,NA,NA,NA,"0"
"2013-07-17","P126",2,2550,21,1,59,NA,NA,21,1,2,NA,NA,NA,NA,"0"
"2013-07-17","P126",2,2550,22,2,51,NA,0,22,1,2,NA,NA,NA,NA,"0"
