year,month,day,tow.id,sex,body.part,shell.condition,crab.number ,colour.L,colour.a,colour.b,comment
2022,8,16,GP065F,1,chela,1,1,65.08,-2.67,3.91,
2022,8,16,GP065F,1,chela,2,2,64.91,-3.06,1.57,
2022,8,16,GP065F,1,chela,1,3,64.22,-3.1,1.51,
2022,8,16,GP065F,1,chela,2,4,63.7,-2.8,2.8,
2022,8,16,GP118F,1,chela,3,1,55.73,-0.96,13.34,
2022,8,16,GP118F,1,chela,3,2,52.08,-1.18,8.45,
2022,8,16,GP118F,1,chela,2,9,58.75,-2.53,2.84,
2022,8,16,GP118F,1,chela,2,23,61.03,-2.08,3.19,
2022,8,16,GP118F,1,chela,1,25,65.74,-1.69,4.24,
2022,8,16,GP118F,1,chela,1,39,56.3,-1.3,3.85,
2022,8,16,GP071F,1,chela,1,14,56.15,-1.54,1.62,
2022,8,16,GP071F,1,chela,2,49,60.74,-2.37,-0.05,
2022,8,16,GP071F,1,chela,2,81,62.65,-2.16,1.89,
2022,8,16,GP071F,1,chela,3,169,48.58,0.51,10.9,
2022,8,16,GP071F,1,chela,1,192,65.56,-3.31,1.31,
2022,8,16,GP060F,1,chela,2,11,59.2,2.3,4.44,
2022,8,16,GP060F,1,chela,2,42,59.53,-2.05,3.77,
2022,8,16,GP060F,1,chela,1,96,54.75,-1.44,2.82,
2022,8,16,GP087F,1,chela,2,2,60.02,-2.02,2.54,
2022,8,16,GP087F,1,chela,1,31,59.93,-2.14,2.91,
2022,8,16,GP087F,1,chela,2,32,64.89,-2.88,2.73,
2022,8,16,GP087F,1,chela,1,42,58.8,-2.23,2.35,
2022,8,16,GP100F,1,chela,3,8,54.41,-1.78,9.33,
2022,8,16,GP100F,1,chela,2,22,57.99,-2.2,0.23,
2022,8,16,GP100F,1,chela,3,23,54.64,-1.76,6.66,
2022,8,16,GP101F,1,chela,3,1,62.39,-1.72,10.56,
2022,8,16,GP101F,1,chela,2,2,64.72,-2.3,4.27,
2022,8,16,GP101F,1,chela,3,3,56.41,-1.33,11.67,
2022,8,16,GP101F,1,chela,1,34,62.85,-2.82,1.1,
2022,8,16,GP101F,1,chela,1,35,63.91,-2.35,0.8,
2022,8,16,GP101F,1,chela,2,97,59.92,-1.72,2.47,
2022,8,16,GP082F,1,chela,3,1,62.32,-2.08,11.86,
2022,8,16,GP082F,1,chela,2,12,63.61,-1.69,3.05,
2022,8,16,GP082F,1,chela,2,28,61.07,-0.76,7.41,
2022,8,16,GP082F,1,chela,4,47,47.32,1.28,19.55,
2022,8,16,GP082F,1,chela,3,65,55.78,-1.53,11.74,
2022,8,16,GP082F,1,chela,1,66,63.59,-2.76,-0.98,
2022,8,16,GP082F,1,chela,1,67,61.26,-2.93,-1.27,
2022,8,16,GP082F,1,chela,4,102,54.51,-1.69,13.84,
2022,8,16,GP075F,1,chela,4,14,46.33,1.6,17.07,
2022,8,16,GP075F,1,chela,2,15,59.72,-1.73,2.49,
2022,8,16,GP075F,1,chela,1,17,60.43,-1.56,3.44,
2022,8,16,GP075F,1,chela,3,20,56.62,-0.55,15.39,
2022,8,16,GP075F,1,chela,4,28,54.36,-1.27,11.97,
2022,8,16,GP075F,1,chela,1,38,62.7,-2.58,2.58,
2022,8,16,GP075F,1,chela,2,50,61.53,-2.04,3.97,
2022,8,14,GP014F,1,chela,4,1,54.62,2.85,23.85,
2022,8,14,GP014F,1,chela,2,2,55.16,-1.97,1.49,
2022,8,14,GP014F,1,chela,1,3,60,-2.45,-1.15,
2022,8,14,GP014F,1,chela,4,9,48.51,0.2,11.92,
2022,8,14,GP020F,1,chela,1,2,62.88,-2.94,-1.31,
2022,8,14,GP020F,1,chela,1,3,63.76,-3.01,0.05,
2022,8,14,GP020F,1,chela,4,4,45.89,1.74,16.95,
2022,8,14,GP020F,1,chela,2,5,61.34,-3.03,4.05,
2022,8,14,GP020F,1,chela,2,6,56.13,-1.68,1.67,
2022,8,14,GP020F,1,chela,4,9,47.7,0.75,15.07,
2022,8,14,GP020F,1,chela,3,19,53.14,-0.08,11.65,
2022,8,14,GP021F,1,chela,2,1,62.56,-3,3.42,
2022,8,14,GP021F,1,chela,2,2,59.3,-2.56,3.21,
2022,8,14,GP021F,1,chela,1,3,60.74,-2.67,-0.56,
2022,8,14,GP021F,1,chela,1,6,59.9,-2.87,0.39,
2022,8,14,GP021F,1,chela,3,11,61.14,-1.73,10.37,
2022,8,14,GP021F,1,chela,4,19,46.73,0.21,12.21,
2022,8,14,GP021F,1,chela,4,29,48.79,0.21,8.75,
2022,8,14,GP021F,1,chela,3,50,57.88,-1.78,12.94,
2022,8,14,GP037F,1,chela,3,1,59.39,-1.55,13.14,
2022,8,14,GP037F,1,chela,1,10,59.34,-2.27,5.92,
2022,8,14,GP037F,1,chela,4,43,58.79,-2.02,8.65,
2022,8,14,GP037F,1,chela,3,73,56.65,-1.63,5.89,
2022,8,14,GP037F,1,chela,2,77,62.39,-2.53,5.12,
2022,8,14,GP037F,1,chela,1,85,63.6,-1.98,6.34,
2022,8,14,GP037F,1,chela,1,86,62.99,-2.98,2.44,
2022,8,14,GP037F,1,chela,2,90,61.94,-2.29,3.45,
2022,8,14,GP029FR1,1,chela,1,2,52.68,-0.62,0.93,
2022,8,14,GP058F,1,chela,1,2,55.23,-1.4,1.43,
2022,8,14,GP058F,1,chela,3,9,58.57,-1.41,7.45,
2022,8,14,GP058F,1,chela,3,11,56.14,-0.76,13.43,
2022,8,14,GP059F,1,chela,5,2,48.59,-0.16,14.17,
2022,8,26,GP194F,1,chela,1,10,54.75,-2.61,-0.29,
2022,8,26,GP194F,1,chela,5,11,50.99,-0.17,15.65,
2022,8,26,GP194F,1,chela,1,12,63.7,-3.38,-0.25,
2022,8,26,GP194F,1,chela,4,17,51.62,-0.39,15.07,
2022,8,26,GP194F,1,chela,4,20,54.02,-0.69,14.8,
2022,8,26,GP194F,1,chela,3,29,59.54,-1.88,9.22,
2022,8,26,GP194F,1,chela,5,41,54.03,-0.08,14.88,
2022,8,26,GP194F,1,chela,3,42,50.49,-0.6,7.61,
2022,8,26,GP194F,1,chela,2,64,62.02,-2.88,0.83,
2022,8,26,GP182F,1,chela,1,1,67.78,-3.43,0.85,
2022,8,26,GP182F,1,chela,1,2,63.97,-3.23,0.37,
2022,8,26,GP182F,1,chela,5,56,47.86,1.75,16.56,
2022,8,26,GP188F,1,chela,4,2,55.92,0.48,19.27,
2022,8,26,GP188F,1,chela,3,16,60.55,-2.58,9.83,
2022,8,26,GP188F,1,chela,4,35,52.14,-0.29,14.72,
2022,8,26,GP188F,1,chela,1,50,59.85,-2.57,-0.98,
2022,8,26,GP188F,1,chela,1,51,64.91,-3.28,1.14,
2022,8,26,GP188F,1,chela,3,60,54.61,-1.35,11.65,
2022,8,26,GP188F,1,chela,2,62,65.12,-2.73,3.25,
2022,8,26,GP188F,1,chela,2,76,63.88,-2.98,3.57,
2022,8,26,GP196F,1,chela,1,1,64.22,-3.37,0.75,
2022,8,26,GP196F,1,chela,1,2,68.25,-3.89,2.23,
2022,8,26,GP196F,1,chela,3,24,60.57,-2.58,7.56,
2022,8,26,GP196F,1,chela,3,26,51.28,-1.06,5.85,
2022,8,26,GP190F,1,chela,3,27,58.89,-2.12,10.51,
2022,8,26,GP190F,1,chela,3,41,54.59,-1.05,12.63,
2022,8,26,GP190F,1,chela,1,42,66.69,-3.47,0.94,
2022,8,26,GP190F,1,chela,1,44,65.82,-3.72,2.24,
2022,8,26,GP191FR1,1,chela,3,3,50.46,-0.75,7.01,
2022,8,26,GP191FR1,1,chela,1,4,63.27,-3.29,1.23,
2022,8,26,GP191FR1,1,chela,1,5,66.73,-3.51,1.47,
2022,8,26,GP191FR1,1,chela,3,14,57.18,-2.43,8.42,
2022,8,26,GP191FR1,1,chela,4,48,53.15,-0.64,12.14,
2022,8,26,GP191FR1,1,chela,2,69,63.49,-3.1,1.42,
2022,8,26,GP191FR1,1,chela,2,131,61.75,-2.65,1.68,
2022,8,3,GP049F,1,chela,1,1,50.66,0.25,0.21,
2022,8,3,GP061F,1,chela,3,1,56.54,-0.58,15.65,
2022,8,3,GP061F,1,chela,1,43,53.29,-1.28,1.52,
2022,8,3,GP061F,1,chela,1,50,62.58,-1.94,5.86,
2022,8,3,GP076FR1,1,chela,4,9,48.19,1.12,13.91,
2022,8,3,GP076FR1,1,chela,1,19,55.55,-2.28,-1.11,
2022,8,3,GP076FR1,1,chela,1,27,62.02,-2.26,0.1,
2022,8,3,GP076FR1,1,chela,3,34,48.52,1.34,9.27,
2022,8,3,GP076FR1,1,chela,4,47,55.19,2.04,19.57,
2022,8,3,GP046F,1,chela,5,3,51.68,-0.28,12.61,
2022,8,3,GP046F,1,chela,2,4,62.62,-2.46,-1.56,
2022,8,3,GP046F,1,chela,1,5,61.12,-3.07,0.21,
2022,8,3,GP048F,1,chela,2,41,58.59,-2.39,3.41,
2022,8,3,GP048F,1,chela,1,61,60.17,-2.04,0.22,
2022,8,3,GP048F,1,chela,1,89,61.93,-2.2,2.29,
2022,8,3,GP067F,1,chela,1,21,59.91,-1.9,-0.67,
2022,8,3,GP067F,1,chela,1,22,60.54,-2.55,-0.55,
2022,8,3,GP067F,1,chela,4,24,50.37,3.12,26.36,
2022,8,3,GP067F,1,chela,4,29,53.22,-0.9,13.52,
2022,8,3,GP067F,1,chela,3,33,57.38,0.24,18.2,
2022,8,3,GP067F,1,chela,5,45,43.42,2.53,17.62,
2022,8,3,GP066F,1,chela,1,45,62.97,-2.93,0.2,
2022,8,3,GP066F,1,chela,1,61,62.79,-2.59,1,
2022,8,3,GP066F,1,chela,3,78,54.88,-0.14,10.88,
2022,8,3,GP066F,1,chela,4,103,52.94,-0.21,9.65,
2022,8,3,GP066F,1,chela,4,111,54.62,-1,13.7,
2022,8,3,GP050F,1,chela,1,1,65.83,-2.94,0.29,
2022,8,3,GP050F,1,chela,1,2,59.84,-2.3,0.58,
2022,8,3,GP050F,1,chela,3,12,55.74,-1.71,8.18,
2022,8,3,GP050F,1,chela,5,13,42.48,2.63,17.74,
2022,8,3,GP025F,1,chela,2,15,65.34,-3.19,1.68,
2022,8,3,GP025F,1,chela,2,19,62.31,-2.48,-0.14,
2022,8,4,GP024F,1,chela,1,1,61.52,-2.72,1.1,
2022,8,4,GP024F,1,chela,1,2,58.93,-2.4,-1.11,
2022,8,4,GP016F,1,chela,1,1,64.84,-2.36,3.36,
2022,8,4,GP016F,1,chela,5,2,31.87,5.15,6.05,
2022,8,4,GP016F,1,chela,1,4,62.53,-2.53,0.21,
2022,8,4,GP023F,1,chela,4,9,45.49,3.36,22.18,
2022,8,4,GP023F,1,chela,1,11,56.92,-2.77,0.07,
2022,8,4,GP023F,1,chela,2,12,62.45,-1.59,7.82,
2022,8,4,GP023F,1,chela,1,13,51.49,-1.55,-1.25,
2022,8,4,GP023F,1,chela,2,20,52.47,-1.63,4.58,
2022,8,4,GP019F,1,chela,1,12,59.69,-1.92,0.09,
2022,8,4,GP019F,1,chela,2,13,63.34,-2.63,4.82,
2022,8,4,GP019F,1,chela,1,14,61,-2.2,3.83,
2022,8,4,GP019F,1,chela,2,37,69.84,-0.33,18.88,
2022,8,4,GP018F,1,chela,1,1,64.76,-1.91,3.74,
2022,8,4,GP018F,1,chela,1,5,65.78,-2.52,0.94,
2022,8,4,GP028F,1,chela,1,1,65.21,-3.47,-0.02,
2022,8,4,GP028F,1,chela,2,2,64.14,-2.69,2.37,
2022,8,4,GP028F,1,chela,3,3,62.96,-2.15,10.23,
2022,8,4,GP028F,1,chela,4,4,53.03,0.33,16.94,
2022,8,4,GP028F,1,chela,1,5,63.76,-3,1.36,
2022,8,4,GP028F,1,chela,3,8,53.9,-0.4,19.39,
2022,8,4,GP028F,1,chela,4,19,46.66,1.31,12.04,
2022,8,4,GP022F,1,chela,3,2,48.96,0.46,10.71,
2022,8,4,GP022F,1,chela,4,5,48.51,2.96,20.27,
2022,8,4,GP022F,1,chela,5,10,38.99,4.49,10.05,
2022,8,4,GP030F,1,chela,1,1,60.81,-2.28,-0.56,
2022,8,4,GP030F,1,chela,1,2,63.97,-2.71,1.87,
2022,8,4,GP030F,1,chela,4,4,49.2,-0.15,6.74,
2022,8,4,GP030F,1,chela,3,15,61.09,-1.17,9.66,
2022,8,4,GP030F,1,chela,3,20,48.81,0.52,9.61,
2022,8,4,GP040F,1,chela,1,1,61.6,-2.15,2.58,
2022,8,4,GP040F,1,chela,2,2,57.59,-2.15,0.11,
2022,8,4,GP040F,1,chela,3,4,51.2,0.72,13.67,
2022,8,4,GP040F,1,chela,2,5,60.8,-2.48,1.26,
2022,8,4,GP040F,1,chela,4,6,47.93,0.74,8.41,
2022,8,4,GP040F,1,chela,1,8,60.44,-2.35,0.55,
2022,8,4,GP040F,1,chela,3,9,60.68,-1.51,9.15,
2022,8,4,GP040F,1,chela,4,12,54.44,-1.02,7.97,
2022,8,4,GP042F,1,chela,4,1,43.91,1.65,13.08,
2022,8,4,GP042F,1,chela,3,2,48.43,-0.15,9.97,
2022,8,4,GP042F,1,chela,3,3,44.33,0.66,12.34,
2022,8,4,GP042F,1,chela,1,4,60.74,-2.49,0.08,
2022,8,4,GP042F,1,chela,1,19,60.83,-2.81,1.05,
2022,8,4,GP042F,1,chela,4,31,46.64,0.36,13.25,
2022,8,4,GP031F,1,chela,4,1,49.33,2.88,18.2,
2022,8,4,GP031F,1,chela,4,4,43.88,3.87,19.89,
2022,7,24,GP242F,1,chela,1,32,52.24,-1.32,-2.16,
2022,7,24,GP242F,1,chela,1,40,60.19,-2.18,-3.66,
2022,7,24,GP253F,1,chela,1,1,55.9,2.18,1.05,
2022,7,24,GP253F,1,chela,1,14,63.52,-2.21,-2.47,
2022,7,24,GP253F,1,chela,2,54,62.96,-2.92,2.71,
2022,7,24,GP224F,1,chela,3,1,55.99,-2.77,4.33,
2022,7,24,GP224F,1,chela,4,2,49.21,1.18,20.31,
2022,7,24,GP224F,1,chela,3,3,57.58,-2.22,5.19,
2022,7,24,GP224F,1,chela,2,10,53.91,-1.39,-3.43,
2022,7,24,GP224F,1,chela,1,30,56.11,-2.23,-2.22,
2022,7,24,GP224F,1,chela,4,34,50.69,-0.1,14.06,
2022,7,24,GP224F,1,chela,1,35,52.8,-0.94,-2.5,
2022,7,24,GP222F,1,chela,3,8,61.72,-3.37,7.49,
2022,7,24,GP222F,1,chela,5,12,51.74,0.2,18.55,
2022,7,24,GP222F,1,chela,1,13,64.68,-3.12,0.73,
2022,7,24,GP222F,1,chela,1,26,61.34,-2.7,-2.95,
2022,7,24,GP222F,1,chela,3,36,63.67,-3.18,7.84,
2022,7,24,GP222F,1,chela,4,38,55.73,-0.93,15.94,
2022,7,24,GP222F,1,chela,4,39,53.48,-1.04,15.01,
2022,7,24,GP213F,1,chela,3,14,55.34,-0.83,7.79,
2022,7,24,GP213F,1,chela,1,22,59.84,-2.13,-3.41,
2022,7,24,GP213F,1,chela,1,27,59.33,-2.19,-1.85,
2022,7,24,GP213F,1,chela,3,71,49.72,-0.36,6.44,
2022,7,24,GP205F,1,chela,1,2,52.45,-1.15,-3.13,
2022,7,24,GP205F,1,chela,3,9,49.31,-0.02,7.46,
2022,7,24,GP205F,1,chela,1,10,58.75,-2.61,-0.69,
2022,7,24,GP205F,1,chela,3,11,57.47,-1.34,8.69,
2022,7,24,GP205F,1,chela,4,48,58.09,-0.39,11.07,
2022,7,24,GP205F,1,chela,4,59,53.86,2.24,20.05,
2022,7,24,GP211F,1,chela,3,1,62.08,-2.57,6.35,
2022,7,24,GP211F,1,chela,3,2,62.88,-2.42,6.05,
2022,7,24,GP211F,1,chela,4,3,51.44,0.09,13.03,
2022,7,24,GP211F,1,chela,1,4,60.31,-2.68,-1.09,
2022,7,24,GP211F,1,chela,4,13,51.69,0.44,18.15,
2022,7,24,GP199F,1,chela,3,1,52.5,-0.43,7.07,
2022,7,24,GP199F,1,chela,3,2,59.93,-1.93,5.92,
2022,7,24,GP199F,1,chela,1,7,58.57,-2.22,-0.32,
2022,7,24,GP199F,1,chela,1,10,61.87,-2.56,-0.05,
2022,7,24,GP219F,1,chela,1,1,69.38,-4.01,1.56,
2022,7,24,GP219F,1,chela,3,2,61.09,-2.04,7.58,
2022,7,24,GP219F,1,chela,3,5,58.25,-1.87,5.34,
2022,7,24,GP212F,1,chela,1,1,60.38,-2.58,-0.87,
2022,7,24,GP212F,1,chela,1,2,59.85,-2.43,-1.28,
2022,7,24,GP212F,1,chela,3,8,56.07,-0.99,5.32,
2022,7,24,GP212F,1,chela,3,33,51.88,-0.52,7.43,
2022,8,1,GP077F,1,chela,1,1,61.83,-2.5,0.36,
2022,8,1,GP077F,1,chela,1,2,58.16,-1.94,-2.02,
2022,8,1,GP077F,1,chela,2,26,65.39,-3.35,4.12,
2022,8,1,GP077F,1,chela,2,29,62.58,-2.17,1.41,
2022,8,1,GP113F,1,chela,1,10,66.15,-3.24,2.45,
2022,8,1,GP113F,1,chela,1,11,61.12,-2.26,0.43,
2022,8,1,GP113F,1,chela,3,12,57.96,-1.93,8.74,
2022,8,1,GP113F,1,chela,2,35,65.21,-2.77,2.79,
2022,8,1,GP127F,1,chela,1,1,62.38,-2.51,0.56,
2022,8,1,GP127F,1,chela,1,2,62.8,-3.26,1.5,
2022,8,1,GP127F,1,chela,2,19,59.44,-2.98,1.89,
2022,8,1,GP127F,1,chela,2,47,61.42,-2.33,1.12,
2022,8,1,GP127F,1,chela,3,49,61.38,-2.21,11.56,
2022,8,1,GP127F,1,chela,5,53,44.34,2.85,17.87,
2022,8,1,GP127F,1,chela,3,60,52.24,-1.49,5.51,
2022,8,1,GP123F,1,chela,1,1,60.24,-1.84,4.65,
2022,8,1,GP123F,1,chela,1,2,60.51,-2.75,-1.52,
2022,8,1,GP123F,1,chela,4,25,52.95,-0.89,15.07,
2022,8,1,GP123F,1,chela,2,30,55.73,-1.59,4.33,
2022,8,1,GP123F,1,chela,2,47,63.5,-3.87,1.66,
2022,8,1,GP147F,1,chela,3,1,58.54,-2.38,10.68,
2022,8,1,GP147F,1,chela,3,2,53.26,-6.26,10.22,
2022,8,1,GP147F,1,chela,4,31,56.02,-0.87,11.89,
2022,8,1,GP149F,1,chela,1,1,64.02,-3.46,0.89,
2022,8,1,GP149F,1,chela,3,2,65.4,-2.86,5.77,
2022,8,1,GP149F,1,chela,3,3,59.9,-2.1,8.46,
2022,8,1,GP149F,1,chela,1,7,61.1,-2.96,0.37,
2022,8,1,GP149F,1,chela,4,25,54.89,0.05,10.01,
2022,8,1,GP149F,1,chela,4,27,59.5,-0.5,16.17,
2022,8,1,GP158F,1,chela,1,1,63.85,-3.32,1.76,
2022,8,1,GP158F,1,chela,3,2,55.26,-1.3,12.14,
2022,8,1,GP158F,1,chela,1,3,61.62,-2.75,-0.91,
2022,8,1,GP158F,1,chela,5,13,52.28,-0.51,17.07,
2022,8,1,GP176F,1,chela,1,1,62.18,-2.76,-2.46,
2022,8,1,GP176F,1,chela,1,2,63.5,-3.34,-0.81,
2022,8,1,GP176F,1,chela,3,3,55.19,-1.39,10.69,
2022,8,1,GP176F,1,chela,4,9,50.7,-0.36,13.2,
2022,8,1,GP176F,1,chela,3,10,58.83,-1.82,10.48,
2022,8,1,GP176F,1,chela,4,74,57.07,-2.1,10.67,
2022,8,1,GP179F,1,chela,3,1,58.23,-0.19,16.94,
2022,8,1,GP179F,1,chela,1,2,58.05,-2.75,-2.63,
2022,8,1,GP179F,1,chela,1,3,60.32,-2.88,-2.22,
2022,8,1,GP179F,1,chela,3,4,52,-0.8,8.53,
2022,8,1,GP177FR1,1,chela,1,1,62.07,-2.64,-2.33,
2022,8,1,GP177FR1,1,chela,5,9,52.17,0,15.1,
2022,8,1,GP177FR1,1,chela,2,32,63.41,-2.83,-1.48,
2022,8,1,GP177FR1,1,chela,4,34,58.87,-2.08,13.86,
2022,8,1,GP177FR1,1,chela,4,36,49.64,-0.49,16.45,
2022,7,23,GP261F,1,chela,3,4,61.71,-3.42,4.01,
2022,7,23,GP261F,1,chela,3,5,55.32,-2.82,11.05,
2022,7,23,GP243FR1,1,chela,3,1,52.8,-0.09,11.27,
2022,7,23,GP243FR1,1,chela,3,2,62.44,-1.96,8.75,
2022,7,23,GP257F,1,chela,3,2,59.75,-3.3,3.13,
2022,7,23,GP257F,1,chela,1,3,63.39,-3.13,2.8,
2022,7,23,GP257F,1,chela,1,4,60.66,-3.09,-3.34,
2022,7,23,GP257F,1,chela,4,11,52.21,-0.34,16.02,
2022,7,23,GP257F,1,chela,3,14,62.43,-3.42,5.49,
2022,7,23,GP257F,1,chela,4,28,55.96,-1.95,14.16,
2022,7,23,GP257F,1,chela,5,51,51.31,-0.71,17.33,
2022,7,23,GP278FR1,1,chela,3,3,63,-3.39,13.47,
2022,7,23,GP281FR1,1,chela,1,1,59.63,-2.41,-3.9,
2022,7,23,GP281FR1,1,chela,1,2,63.11,-3.09,-1.05,
2022,7,23,GP281FR1,1,chela,3,10,52.66,-1.95,6.38,
2022,7,23,GP281FR1,1,chela,5,24,45.54,3.27,12.94,
2022,7,23,GP258F,1,chela,3,10,49.01,-1.28,9.89,
2022,7,23,GP258F,1,chela,1,11,52.94,-1.73,-1.05,
2022,7,23,GP258F,1,chela,1,23,60.9,-2.73,-1.76,
2022,7,23,GP258F,1,chela,3,45,63.76,-2.96,12.98,
2022,7,23,GP247F,1,chela,3,1,56.79,-2.5,3.72,
2022,7,23,GP247F,1,chela,1,9,62.35,-3.21,-1.47,
2022,7,23,GP247F,1,chela,1,10,56.17,-2.19,-2.68,
2022,7,23,GP247F,1,chela,3,26,62.83,-3.32,6.43,
2022,7,23,GP216F,1,chela,3,1,57.42,-1.76,7.16,
2022,7,23,GP216F,1,chela,3,2,55.39,-0.63,12.69,
2022,7,23,GP216F,1,chela,1,11,61.54,-1.54,-2.8,
2022,7,23,GP216F,1,chela,1,14,59.07,-2.4,-3.09,
2022,7,23,GP228F,1,chela,1,1,58.32,-1.8,-3.88,
2022,7,23,GP228F,1,chela,3,2,55.02,-1.19,6.82,
2022,7,23,GP228F,1,chela,1,3,60.03,-2.01,-2.8,
2022,7,23,GP228F,1,chela,3,20,52.28,-1.27,9.6,
2022,7,31,GP159F,1,chela,1,1,62.69,-2.77,1.35,
2022,7,31,GP159F,1,chela,1,2,64.34,-3.08,0.9,
2022,7,31,GP159F,1,chela,3,8,62.29,-3.36,7.49,
2022,7,31,GP159F,1,chela,4,10,48.3,0.07,13.49,
2022,7,31,GP159F,1,chela,4,20,54.35,-1.08,15.25,
2022,7,31,GP159F,1,chela,3,21,57.52,-2.73,6.34,
2022,7,31,GP159F,1,chela,4,45,46.87,1.51,19.83,
2022,7,31,GP170F,1,chela,1,21,60.1,-3.44,0.52,
2022,7,31,GP170F,1,chela,1,22,59.35,-2.72,-2.16,
2022,7,31,GP170F,1,chela,3,36,50.49,-0.64,8.57,
2022,7,31,GP170F,1,chela,3,56,54.24,-1.83,5.97,
2022,7,31,GP174FR1,1,chela,1,1,55.27,0.22,1.83,
2022,7,31,GP174FR1,1,chela,1,2,55.37,-1.97,-0.11,
2022,7,31,GP162F,1,chela,1,1,61.21,-2.44,-2.26,
2022,7,31,GP162F,1,chela,1,2,64.47,-3.28,0,
2022,7,31,GP162F,1,chela,3,23,49.18,0.72,9.11,
2022,7,31,GP154F,1,chela,1,1,61.22,-1.01,-1.4,
2022,7,31,GP154F,1,chela,1,2,65.66,-3.55,-1.15,
2022,7,31,GP133F,1,chela,1,1,63.65,-2.53,-0.47,
2022,7,31,GP141F,1,chela,1,1,55.4,-2.59,-1.27,
2022,7,31,GP141F,1,chela,1,2,64.4,-3.18,1,
2022,7,31,GP128FR1,1,chela,1,1,65.9,-2.14,4.87,
2022,7,31,GP128FR1,1,chela,1,2,65.34,-3.1,2.88,
2022,7,31,GP099F,1,chela,1,8,63.92,-2.61,-2.12,
2022,7,31,GP099F,1,chela,1,10,69.35,-3.72,3.28,
2022,9,3,GP268F,1,chela,2,1,67.8,-3.53,2.21,
2022,9,3,GP268F,1,chela,1,8,63.96,-3.16,0.78,
2022,9,3,GP268F,1,chela,1,10,53.39,-1.26,0.75,
2022,9,3,GP268F,1,chela,5,14,46.71,1.39,16.18,
2022,9,3,GP268F,1,chela,3,20,51.74,0.04,8.85,
2022,9,3,GP268F,1,chela,2,32,63.9,-2.98,0.44,
2022,9,3,GP268F,1,chela,3,43,51.92,0.73,12.04,
2022,9,3,GP259F,1,chela,1,1,64.47,-1.55,-0.1,
2022,9,3,GP259F,1,chela,1,2,61.63,-1.82,-0.39,
2022,9,3,GP259F,1,chela,3,3,52.91,0.84,8.55,
2022,9,3,GP259F,1,chela,2,5,66.85,-2.76,5.14,
2022,9,3,GP259F,1,chela,3,6,51.59,1.05,12.76,
2022,9,3,GP259F,1,chela,2,13,64.23,-2.54,3.56,
2022,9,3,GP292FR1,1,chela,1,1,60.63,-1.45,3.45,
2022,9,3,GP292FR1,1,chela,1,2,56.34,-0.58,1.51,
2022,9,3,GP274F,1,chela,1,1,56.45,-0.72,0.91,
2022,9,3,GP274F,1,chela,1,2,63.41,-2.31,0.32,
2022,9,3,GP274F,1,chela,2,3,68.87,-3.53,3.85,
2022,9,3,GP274F,1,chela,4,5,52.98,1.01,18.61,
2022,9,3,GP274F,1,chela,3,6,51.85,0.41,10.75,
2022,9,3,GP274F,1,chela,3,115,58.65,-0.61,11.73,
2022,9,3,GP274F,1,chela,2,116,60.06,-2.16,-2.07,
2022,9,3,GP254F,1,chela,2,1,66.88,-2.82,-0.01,
2022,9,3,GP254F,1,chela,2,2,64.35,-2.47,2.77,
2022,9,3,GP254F,1,chela,3,7,55.52,-0.92,3.04,
2022,9,3,GP254F,1,chela,1,9,60.29,-2.3,0.45,
2022,9,3,GP256F,1,chela,2,1,66.01,-2.64,0.23,
2022,9,3,GP256F,1,chela,2,2,65.11,-2.23,2.16,
2022,9,3,GP262F,1,chela,2,3,67.44,-2.78,1.4,
2022,9,3,GP262F,1,chela,2,4,65.96,-3.08,1.38,
2022,9,3,GP264F,1,chela,2,1,62.84,-1.49,3.89,
2022,9,3,GP264F,1,chela,2,2,63.08,-1.78,1.95,
2022,9,3,GP264F,1,chela,1,3,55.67,-1.92,-1.61,
2022,9,5,GP308F,1,chela,1,1,62.15,-3.08,0.51,
2022,9,5,GP308F,1,chela,1,2,62.62,-2.49,-1.49,
2022,9,5,GP308F,1,chela,4,11,51.53,0.13,16.81,
2022,9,5,GP308F,1,chela,2,32,66.76,-3.3,0.91,
2022,9,5,GP308F,1,chela,3,33,61.91,-2.94,4.93,
2022,9,5,GP314F,1,chela,3,1,51.88,-0.77,7.2,
2022,9,5,GP314F,1,chela,4,2,57.6,-2.46,14.23,
2022,9,5,GP314F,1,chela,1,3,56.43,-2.22,-2.45,
2022,9,5,GP314F,1,chela,2,4,64.22,-3.09,-0.31,
2022,9,5,GP314F,1,chela,2,12,63.21,-3.21,0.37,
2022,9,5,GP314F,1,chela,4,18,53.56,-0.78,11.08,
2022,9,5,GP314F,1,chela,1,19,58.92,-2.18,-2.02,
2022,9,5,GP314F,1,chela,3,24,56.43,-1.6,11.18,
2022,9,5,GP310F,1,chela,2,1,65.03,-2.97,-1.23,
2022,9,5,GP310F,1,chela,2,2,63.4,-2.36,-1.67,
2022,9,5,GP310F,1,chela,1,3,58.65,-2.65,-1.06,
2022,9,5,GP310F,1,chela,1,4,60.42,-2.69,-1.85,
2022,9,5,GP310F,1,chela,3,5,59.92,-2.71,7.1,
2022,9,5,GP310F,1,chela,3,6,56.01,-0.93,13.03,
2022,9,5,GP310F,1,chela,4,8,55.54,-0.87,16.15,
2022,9,5,GP321F,1,chela,2,1,60.77,-2.45,-0.31,
