date,tow.id,probe,location,position,event,time
2017-09-21,GP275F,Star Oddi DST-Tilt,footrope,center,touchdown,15:56:04
2017-09-21,GP283F,Star Oddi DST-Tilt,footrope,center,touchdown,17:32:08
2017-09-21,GP288F,Star Oddi DST-Tilt,footrope,center,touchdown,18:47:39
2017-09-22,GP305F,Star Oddi DST-Tilt,footrope,center,touchdown,6:51:23
2017-09-22,GP306F,Star Oddi DST-Tilt,footrope,center,touchdown,7:51:00
2017-09-22,GP299F,Star Oddi DST-Tilt,footrope,center,touchdown,9:17:12
2017-09-22,GP304F,Star Oddi DST-Tilt,footrope,center,touchdown,10:31:59
2017-09-22,GP319F,Star Oddi DST-Tilt,footrope,center,touchdown,12:11:17
2017-09-17,GP355A1,Minilog-TD,headline,center,touchdown,15:52:58
2017-09-17,GP347F,Minilog-TD,headline,center,touchdown,18:02:01
2017-09-17,GP345F,Minilog-TD,headline,center,touchdown,19:05:58
2017-09-18,GP337F,Minilog-TD,headline,center,touchdown,6:51:13
2017-09-18,GP338F,Minilog-TD,headline,center,touchdown,8:04:17
2017-09-18,GP328F,Minilog-TD,headline,center,touchdown,9:12:48
2017-09-18,GP321F,Minilog-TD,headline,center,touchdown,10:28:44
2017-09-18,GP310F,Minilog-TD,headline,center,touchdown,11:25:24
2017-09-18,GP308F,Minilog-TD,headline,center,touchdown,12:21:13
2017-09-18,GP314F,Minilog-TD,headline,center,touchdown,13:09:16
2017-09-18,GP333F,Minilog-TD,headline,center,touchdown,14:59:19
2017-09-18,GP329F,Minilog-TD,headline,center,touchdown,16:19:54
2017-09-18,GP311F,Minilog-TD,headline,center,touchdown,17:52:16
2017-09-18,GP317F,Minilog-TD,headline,center,touchdown,18:54:56
2017-09-19,GP307F,Minilog-TD,headline,center,touchdown,6:52:51
2017-09-19,GP322F,Minilog-TD,headline,center,touchdown,8:27:26
2017-09-19,GP327F,Minilog-TD,headline,center,touchdown,9:28:47
2017-09-19,GP332F,Minilog-TD,headline,center,touchdown,10:25:05
2017-09-19,GP336F,Minilog-TD,headline,center,touchdown,11:44:18
2017-09-19,GP330F,Minilog-TD,headline,center,touchdown,13:00:46
2017-09-19,GP318F,Minilog-TD,headline,center,touchdown,14:22:50
2017-09-19,GP309F,Minilog-TD,headline,center,touchdown,15:39:14
2017-09-19,GP302F,Minilog-TD,headline,center,touchdown,17:18:00
2017-09-19,GP291F,Minilog-TD,headline,center,touchdown,18:26:35
2017-09-20,GP296F,Minilog-TD,headline,center,touchdown,6:52:06
2017-09-21,GP297F,Minilog-TD,headline,center,touchdown,12:36:30
2017-09-21,GP285F,Minilog-TD,headline,center,touchdown,13:54:16
2017-09-21,GP279F,Minilog-TD,headline,center,touchdown,14:56:47
2017-09-21,GP275F,Minilog-TD,headline,center,touchdown,15:56:06
2017-09-21,GP283F,Minilog-TD,headline,center,touchdown,17:31:57
2017-09-21,GP288F,Minilog-TD,headline,center,touchdown,18:47:30
2017-09-22,GP305F,Minilog-TD,headline,center,touchdown,6:51:17
2017-09-22,GP306F,Minilog-TD,headline,center,touchdown,7:50:51
2017-09-22,GP299F,Minilog-TD,headline,center,touchdown,9:17:12
2017-09-22,GP304F,Minilog-TD,headline,center,touchdown,10:31:59
2017-09-22,GP319F,Minilog-TD,headline,center,touchdown,12:11:08
2017-07-10,GP354F,Minilog-TD,headline,center,touchdown,8:49:26
2017-07-10,GP325F,Minilog-TD,headline,center,touchdown,20:59:38
2017-07-10,GP351F,Minilog-TD,headline,center,touchdown,10:05:44
2017-07-10,GP353F,Minilog-TD,headline,center,touchdown,11:27:14
2017-07-10,GP350F,Minilog-TD,headline,center,touchdown,14:15:41
2017-07-10,GP346F,Minilog-TD,headline,center,touchdown,15:34:03
2017-07-10,GP342F,Minilog-TD,headline,center,touchdown,16:52:23
2017-07-10,GP334F,Minilog-TD,headline,center,touchdown,18:14:52
2017-07-10,GP323F,Minilog-TD,headline,center,touchdown,19:29:31
2017-07-11,GP335F,Minilog-TD,headline,center,touchdown,5:24:37
2017-07-11,GP344F,Minilog-TD,headline,center,touchdown,6:41:37
2017-07-11,GP341F,Minilog-TD,headline,center,touchdown,7:43:17
2017-07-11,GP331F,Minilog-TD,headline,center,touchdown,9:28:27
2017-07-11,GP326F,Minilog-TD,headline,center,touchdown,10:27:36
2017-07-11,GP315A2,Minilog-TD,headline,center,touchdown,14:57:41
2017-07-11,GP324F,Minilog-TD,headline,center,touchdown,16:38:47
2017-07-11,GP313F,Minilog-TD,headline,center,touchdown,18:09:25
2017-07-12,GP312F,Minilog-TD,headline,center,touchdown,7:59:56
2017-07-12,GP316F,Minilog-TD,headline,center,touchdown,9:45:14
2017-07-12,GP295F,Minilog-TD,headline,center,touchdown,18:13:55
2017-07-12,GP293F,Minilog-TD,headline,center,touchdown,20:16:23
2017-07-13,GP282F,Minilog-TD,headline,center,touchdown,5:26:10
2017-07-13,GP269F,Minilog-TD,headline,center,touchdown,7:31:48
2017-07-13,GP260F,Minilog-TD,headline,center,touchdown,9:21:27
2017-07-13,GP250F,Minilog-TD,headline,center,touchdown,10:43:00
2017-07-13,GP251F,Minilog-TD,headline,center,touchdown,12:10:27
2017-07-13,GP237F,Minilog-TD,headline,center,touchdown,14:10:44
2017-07-13,GP235F,Minilog-TD,headline,center,touchdown,15:34:41
2017-07-13,GP203F,Minilog-TD,headline,center,touchdown,18:21:02
2017-07-13,GP187F,Minilog-TD,headline,center,touchdown,20:38:48
2017-07-14,GP072F,Minilog-TD,headline,center,touchdown,5:32:19
2017-07-14,GP085F,Minilog-TD,headline,center,touchdown,7:13:31
2017-07-14,GP081F,Minilog-TD,headline,center,touchdown,8:26:12
2017-07-14,GP098F,Minilog-TD,headline,center,touchdown,10:01:09
2017-07-14,GP120F,Minilog-TD,headline,center,touchdown,11:31:13
2017-07-14,GP109F,Minilog-TD,headline,center,touchdown,13:24:14
2017-07-14,GP122F,Minilog-TD,headline,center,touchdown,14:49:00
2017-07-14,GP142F,Minilog-TD,headline,center,touchdown,16:45:08
2017-07-14,GP156F,Minilog-TD,headline,center,touchdown,19:03:58
2017-07-15,GP281F,Minilog-TD,headline,center,touchdown,5:20:30
2017-07-15,GP258F,Minilog-TD,headline,center,touchdown,6:42:15
2017-07-15,GP247F,Minilog-TD,headline,center,touchdown,7:36:40
2017-07-15,GP242A2,Minilog-TD,headline,center,touchdown,11:30:26
2017-07-15,GP253F,Minilog-TD,headline,center,touchdown,12:24:53
2017-07-15,GP239F,Minilog-TD,headline,center,touchdown,13:43:52
2017-07-15,GP222F,Minilog-TD,headline,center,touchdown,15:32:17
2017-07-15,GP211F,Minilog-TD,headline,center,touchdown,16:41:36
2017-07-15,GP219F,Minilog-TD,headline,center,touchdown,18:02:51
2017-07-20,GP240F,Minilog-TD,headline,center,touchdown,5:28:04
2017-07-20,GP234F,Minilog-TD,headline,center,touchdown,7:03:54
2017-07-20,GP226A1,Minilog-TD,headline,center,touchdown,9:05:45
2017-07-20,GP220F,Minilog-TD,headline,center,touchdown,10:07:20
2017-07-20,GP214F,Minilog-TD,headline,center,touchdown,11:23:18
2017-07-20,GP197A2,Minilog-TD,headline,center,touchdown,14:26:49
2017-07-20,GP192F,Minilog-TD,headline,center,touchdown,15:18:29
2017-07-20,GP189F,Minilog-TD,headline,center,touchdown,16:20:13
2017-07-20,GP174F,Minilog-TD,headline,center,touchdown,18:05:17
2017-07-20,GP170F,Minilog-TD,headline,center,touchdown,19:40:35
2017-07-21,GP162F,Minilog-TD,headline,center,touchdown,5:33:00
2017-07-21,GP154F,Minilog-TD,headline,center,touchdown,7:17:01
2017-07-21,GP133F,Minilog-TD,headline,center,touchdown,8:28:42
2017-07-21,GP141F,Minilog-TD,headline,center,touchdown,9:18:57
2017-07-21,GP128A2,Minilog-TD,headline,center,touchdown,12:47:33
2017-07-21,GP123F,Minilog-TD,headline,center,touchdown,13:47:00
2017-07-21,GP099F,Minilog-TD,headline,center,touchdown,15:13:17
2017-07-21,GP094F,Minilog-TD,headline,center,touchdown,16:05:54
2017-07-21,GP113F,Minilog-TD,headline,center,touchdown,17:43:24
2017-07-21,GP127F,Minilog-TD,headline,center,touchdown,19:38:08
2017-07-21,GP125F,Minilog-TD,headline,center,touchdown,20:42:47
2017-07-22,GP084F,Minilog-TD,headline,center,touchdown,16:19:53
2017-07-22,GP077F,Minilog-TD,headline,center,touchdown,17:24:27
2017-07-22,GP068F,Minilog-TD,headline,center,touchdown,18:56:48
2017-07-22,GP088F,Minilog-TD,headline,center,touchdown,20:06:36
2017-07-23,GP080A1,Minilog-TD,headline,center,touchdown,12:44:52
2017-07-23,GP076F,Minilog-TD,headline,center,touchdown,14:03:24
2017-07-23,GP061F,Minilog-TD,headline,center,touchdown,15:22:53
2017-07-23,GP049F,Minilog-TD,headline,center,touchdown,16:26:17
2017-07-23,GP026F,Minilog-TD,headline,center,touchdown,19:01:00
2017-07-23,GP024F,Minilog-TD,headline,center,touchdown,20:13:54
2017-07-24,GP023F,Minilog-TD,headline,center,touchdown,11:01:24
2017-07-24,GP016F,Minilog-TD,headline,center,touchdown,12:22:48
2017-07-24,GP019F,Minilog-TD,headline,center,touchdown,13:54:47
2017-07-24,GP018F,Minilog-TD,headline,center,touchdown,14:52:02
2017-07-24,GP028F,Minilog-TD,headline,center,touchdown,16:16:32
2017-07-24,GP032F,Minilog-TD,headline,center,touchdown,17:12:13
2017-07-24,GP047A1,Minilog-TD,headline,center,touchdown,19:45:52
2017-07-24,GP036F,Minilog-TD,headline,center,touchdown,5:32:38
2017-07-24,GP046F,Minilog-TD,headline,center,touchdown,7:07:07
2017-07-24,GP044F,Minilog-TD,headline,center,touchdown,8:36:34
2017-07-24,GP025F,Minilog-TD,headline,center,touchdown,9:57:45
2017-07-25,GP100F,Minilog-TD,headline,center,touchdown,5:45:03
2017-07-25,GP087F,Minilog-TD,headline,center,touchdown,6:55:41
2017-07-25,GP092F,Minilog-TD,headline,center,touchdown,8:18:12
2017-07-25,GP095F,Minilog-TD,headline,center,touchdown,9:33:30
2017-07-25,GP111F,Minilog-TD,headline,center,touchdown,10:57:10
2017-07-25,GP110F,Minilog-TD,headline,center,touchdown,11:56:19
2017-07-25,GP131F,Minilog-TD,headline,center,touchdown,13:35:33
2017-07-25,GP145F,Minilog-TD,headline,center,touchdown,14:44:28
2017-07-25,GP135F,Minilog-TD,headline,center,touchdown,15:49:58
2017-07-25,GP136F,Minilog-TD,headline,center,touchdown,16:42:41
2017-07-25,GP144F,Minilog-TD,headline,center,touchdown,17:41:51
2017-07-25,GP129F,Minilog-TD,headline,center,touchdown,18:54:29
2017-07-25,GP143F,Minilog-TD,headline,center,touchdown,20:30:48
2017-07-26,GP118F,Minilog-TD,headline,center,touchdown,5:34:15
2017-07-26,GP126F,Minilog-TD,headline,center,touchdown,6:46:01
2017-07-26,GP114F,Minilog-TD,headline,center,touchdown,8:06:39
2017-07-26,GP101F,Minilog-TD,headline,center,touchdown,9:27:37
2017-07-26,GP082F,Minilog-TD,headline,center,touchdown,11:01:34
2017-08-01,GP002F,Minilog-TD,headline,center,touchdown,5:45:13
2017-08-01,GP004F,Minilog-TD,headline,center,touchdown,7:21:34
2017-08-01,GP003F,Minilog-TD,headline,center,touchdown,9:02:00
2017-08-01,GP001F,Minilog-TD,headline,center,touchdown,10:19:02
2017-08-01,GP005F,Minilog-TD,headline,center,touchdown,12:06:27
2017-08-01,GP006F,Minilog-TD,headline,center,touchdown,13:28:23
2017-08-01,GP007F,Minilog-TD,headline,center,touchdown,14:29:38
2017-08-01,GP008F,Minilog-TD,headline,center,touchdown,15:21:24
2017-08-01,GP009F,Minilog-TD,headline,center,touchdown,16:28:03
2017-08-01,GP011F,Minilog-TD,headline,center,touchdown,17:28:45
2017-08-01,GP010F,Minilog-TD,headline,center,touchdown,18:43:04
2017-08-01,GP012F,Minilog-TD,headline,center,touchdown,20:25:34
2017-08-02,GP013F,Minilog-TD,headline,center,touchdown,5:43:17
2017-08-02,GP017F,Minilog-TD,headline,center,touchdown,7:50:57
2017-08-02,GP014F,Minilog-TD,headline,center,touchdown,9:33:46
2017-08-02,GP020F,Minilog-TD,headline,center,touchdown,12:24:07
2017-08-02,GP021F,Minilog-TD,headline,center,touchdown,13:21:46
2017-08-02,GP015F,Minilog-TD,headline,center,touchdown,14:49:44
2017-08-02,GP037F,Minilog-TD,headline,center,touchdown,16:49:26
2017-08-02,GP029F,Minilog-TD,headline,center,touchdown,18:02:10
2017-08-02,GP055F,Minilog-TD,headline,center,touchdown,19:24:11
2017-08-03,GP043F,Minilog-TD,headline,center,touchdown,5:42:54
2017-08-03,GP053A1,Minilog-TD,headline,center,touchdown,8:50:41
2017-08-03,GP060F,Minilog-TD,headline,center,touchdown,10:17:23
2017-08-03,GP071F,Minilog-TD,headline,center,touchdown,11:31:16
2017-08-03,GP075F,Minilog-TD,headline,center,touchdown,12:46:39
2017-08-03,GP089F,Minilog-TD,headline,center,touchdown,14:05:16
2017-08-03,GP086F,Minilog-TD,headline,center,touchdown,15:09:48
2017-08-03,GP073F,Minilog-TD,headline,center,touchdown,16:36:18
2017-08-03,GP058F,Minilog-TD,headline,center,touchdown,18:02:33
2017-08-03,GP059F,Minilog-TD,headline,center,touchdown,19:09:26
2017-08-03,GP065F,Minilog-TD,headline,center,touchdown,20:30:00
2017-08-04,GP057F,Minilog-TD,headline,center,touchdown,5:56:53
2017-08-04,GP034F,Minilog-TD,headline,center,touchdown,7:59:10
2017-08-04,GP027F,Minilog-TD,headline,center,touchdown,9:05:40
2017-08-04,GP033F,Minilog-TD,headline,center,touchdown,10:26:34
2017-08-04,GP038F,Minilog-TD,headline,center,touchdown,11:44:22
2017-08-04,GP035F,Minilog-TD,headline,center,touchdown,13:38:52
2017-08-04,GP054F,Minilog-TD,headline,center,touchdown,14:52:37
2017-08-04,GP056F,Minilog-TD,headline,center,touchdown,16:48:21
2017-08-04,GP064F,Minilog-TD,headline,center,touchdown,17:48:28
2017-08-11,GP208F,Minilog-TD,headline,center,touchdown,6:57:34
2017-08-11,GP207F,Minilog-TD,headline,center,touchdown,8:09:53
2017-08-11,GP227F,Minilog-TD,headline,center,touchdown,9:09:42
2017-08-11,GP230F,Minilog-TD,headline,center,touchdown,9:52:52
2017-08-11,GP217F,Minilog-TD,headline,center,touchdown,11:20:48
2017-08-11,GP218F,Minilog-TD,headline,center,touchdown,12:12:31
2017-08-11,GP200F,Minilog-TD,headline,center,touchdown,13:19:02
2017-08-11,GP204A1,Minilog-TD,headline,center,touchdown,15:19:13
2017-08-11,GP209F,Minilog-TD,headline,center,touchdown,16:16:47
2017-08-11,GP193F,Minilog-TD,headline,center,touchdown,17:37:33
2017-08-11,GP178F,Minilog-TD,headline,center,touchdown,19:05:36
2017-08-11,GP168F,Minilog-TD,headline,center,touchdown,20:13:44
2017-08-12,GP300F,Minilog-TD,headline,center,touchdown,5:54:55
2017-08-12,GP303F,Minilog-TD,headline,center,touchdown,6:44:33
2017-08-12,GP290F,Minilog-TD,headline,center,touchdown,7:59:17
2017-08-12,GP287F,Minilog-TD,headline,center,touchdown,9:00:11
2017-08-12,GP273F,Minilog-TD,headline,center,touchdown,10:48:18
2017-08-12,GP278A1,Minilog-TD,headline,center,touchdown,13:32:41
2017-08-12,GP261F,Minilog-TD,headline,center,touchdown,15:22:00
2017-08-12,GP257F,Minilog-TD,headline,center,touchdown,16:22:55
2017-08-12,GP243F,Minilog-TD,headline,center,touchdown,17:11:37
2017-08-19,GP233F,Minilog-TD,headline,center,touchdown,6:16:10
2017-08-19,GP225A1,Minilog-TD,headline,center,touchdown,13:34:46
2017-08-21,GP249F,Minilog-TD,headline,center,touchdown,6:08:02
2017-08-21,GP236F,Minilog-TD,headline,center,touchdown,7:33:57
2017-08-21,GP223F,Minilog-TD,headline,center,touchdown,10:11:46
2017-08-21,GP216F,Minilog-TD,headline,center,touchdown,11:33:11
2017-08-21,GP228F,Minilog-TD,headline,center,touchdown,12:47:38
2017-08-21,GP224A2,Minilog-TD,headline,center,touchdown,15:07:08
2017-08-21,GP213F,Minilog-TD,headline,center,touchdown,16:29:12
2017-08-21,GP205F,Minilog-TD,headline,center,touchdown,17:27:34
2017-08-21,GP194F,Minilog-TD,headline,center,touchdown,18:55:59
2017-08-21,GP186F,Minilog-TD,headline,center,touchdown,19:59:03
2017-08-22,GP206F,Minilog-TD,headline,center,touchdown,6:13:42
2017-08-22,GP215F,Minilog-TD,headline,center,touchdown,7:41:29
2017-08-22,GP198A1,Minilog-TD,headline,center,touchdown,10:52:28
2017-08-22,GP191F,Minilog-TD,headline,center,touchdown,12:29:42
2017-08-22,GP179F,Minilog-TD,headline,center,touchdown,13:32:39
2017-08-22,GP176FR,Minilog-TD,headline,center,touchdown,15:04:57
2017-08-22,GP158F,Minilog-TD,headline,center,touchdown,16:26:57
2017-08-22,GP149F,Minilog-TD,headline,center,touchdown,17:29:34
2017-08-22,GP147F,Minilog-TD,headline,center,touchdown,18:21:35
2017-08-24,GP202F,Minilog-TD,headline,center,touchdown,6:15:41
2017-08-24,GP184F,Minilog-TD,headline,center,touchdown,7:51:26
2017-08-24,GP159A2,Minilog-TD,headline,center,touchdown,10:59:48
2017-08-24,GP150A3,Minilog-TD,headline,center,touchdown,16:33:11
2017-08-24,GP106A1,Minilog-TD,headline,center,touchdown,18:34:31
2017-08-24,GP105F,Minilog-TD,headline,center,touchdown,19:40:19
2017-08-25,GP069F,Minilog-TD,headline,center,touchdown,6:19:35
2017-08-25,GP062F,Minilog-TD,headline,center,touchdown,7:32:56
2017-08-25,GP045F,Minilog-TD,headline,center,touchdown,9:13:32
2017-08-25,GP039F,Minilog-TD,headline,center,touchdown,10:16:14
2017-08-25,GP031F,Minilog-TD,headline,center,touchdown,11:48:10
2017-08-25,GP030F,Minilog-TD,headline,center,touchdown,12:58:05
2017-08-25,GP022F,Minilog-TD,headline,center,touchdown,13:54:57
2017-08-25,GP040F,Minilog-TD,headline,center,touchdown,14:56:53
2017-08-25,GP042F,Minilog-TD,headline,center,touchdown,16:16:09
2017-08-25,GP041FR,Minilog-TD,headline,center,touchdown,18:54:06
2017-08-25,GP051F,Minilog-TD,headline,center,touchdown,20:12:30
2017-08-26,GP052F,Minilog-TD,headline,center,touchdown,6:26:41
2017-08-26,GP063A1,Minilog-TD,headline,center,touchdown,8:42:40
2017-08-26,GP070F,Minilog-TD,headline,center,touchdown,9:41:57
2017-08-26,GP093A1,Minilog-TD,headline,center,touchdown,11:39:55
2017-08-26,GP091F,Minilog-TD,headline,center,touchdown,12:37:50
2017-08-26,GP066F,Minilog-TD,headline,center,touchdown,14:14:19
2017-08-26,GP050A1,Minilog-TD,headline,center,touchdown,17:38:17
2017-08-26,GP048F,Minilog-TD,headline,center,touchdown,18:38:11
2017-08-26,GP067F,Minilog-TD,headline,center,touchdown,19:46:46
2017-08-27,GP195A1,Minilog-TD,headline,center,touchdown,7:16:50
2017-08-27,GP173F,Minilog-TD,headline,center,touchdown,9:10:37
2017-08-27,GP171F,Minilog-TD,headline,center,touchdown,9:55:49
2017-08-27,GP175F,Minilog-TD,headline,center,touchdown,11:03:40
2017-08-27,GP155F,Minilog-TD,headline,center,touchdown,12:39:49
2017-08-27,GP137F,Minilog-TD,headline,center,touchdown,14:16:27
2017-08-27,GP132F,Minilog-TD,headline,center,touchdown,15:26:54
2017-08-27,GP119F,Minilog-TD,headline,center,touchdown,16:29:47
2017-09-06,GP256F,Minilog-TD,headline,center,touchdown,16:09:06
2017-09-06,GP241F,Minilog-TD,headline,center,touchdown,17:22:56
2017-09-08,GP231F,Minilog-TD,headline,center,touchdown,7:29:07
2017-09-08,GP238F,Minilog-TD,headline,center,touchdown,8:49:17
2017-09-08,GP262F,Minilog-TD,headline,center,touchdown,10:25:08
2017-09-08,GP264F,Minilog-TD,headline,center,touchdown,11:14:26
2017-09-08,GP270F,Minilog-TD,headline,center,touchdown,12:10:17
2017-09-08,GP271F,Minilog-TD,headline,center,touchdown,13:23:21
2017-09-08,GP277F,Minilog-TD,headline,center,touchdown,15:27:05
2017-09-08,GP266F,Minilog-TD,headline,center,touchdown,16:45:00
2017-09-08,GP254F,Minilog-TD,headline,center,touchdown,18:12:40
2017-09-08,GP267F,Minilog-TD,headline,center,touchdown,19:38:49
2017-09-09,GP272F,Minilog-TD,headline,center,touchdown,6:31:55
2017-09-09,GP265F,Minilog-TD,headline,center,touchdown,8:01:23
2017-09-09,GP274F,Minilog-TD,headline,center,touchdown,8:58:31
2017-09-09,GP268F,Minilog-TD,headline,center,touchdown,10:03:21
2017-09-09,GP259F,Minilog-TD,headline,center,touchdown,11:15:19
2017-09-09,GP248F,Minilog-TD,headline,center,touchdown,12:24:01
2017-09-09,GP245F,Minilog-TD,headline,center,touchdown,13:25:16
2017-09-09,GP263F,Minilog-TD,headline,center,touchdown,14:34:21
2017-09-09,GP252F,Minilog-TD,headline,center,touchdown,15:46:35
2017-09-09,GP246A1,Minilog-TD,headline,center,touchdown,18:27:23
2017-09-09,GP244F,Minilog-TD,headline,center,touchdown,19:27:37
2017-09-10,GP255A1,Minilog-TD,headline,center,touchdown,8:07:55
2017-09-10,GP232F,Minilog-TD,headline,center,touchdown,10:07:23
2017-09-10,GP221F,Minilog-TD,headline,center,touchdown,11:05:47
2017-09-10,GP210F,Minilog-TD,headline,center,touchdown,12:06:31
2017-09-13,GP097F,Minilog-TD,headline,center,touchdown,7:09:50
2017-09-13,GP090F,Minilog-TD,headline,center,touchdown,8:21:05
2017-09-13,GP079F,Minilog-TD,headline,center,touchdown,9:11:23
2017-09-13,GP104F,Minilog-TD,headline,center,touchdown,10:24:56
2017-09-13,GP117F,Minilog-TD,headline,center,touchdown,11:37:52
2017-09-13,GP108F,Minilog-TD,headline,center,touchdown,13:14:23
2017-09-13,GP102F,Minilog-TD,headline,center,touchdown,14:22:36
2017-09-13,GP148F,Minilog-TD,headline,center,touchdown,16:43:19
2017-09-14,GP167A3,Minilog-TD,headline,center,touchdown,6:48:04
2017-09-14,GP140F,Minilog-TD,headline,center,touchdown,8:45:10
2017-09-14,GP160F,Minilog-TD,headline,center,touchdown,10:20:26
2017-09-14,GP161A1,Minilog-TD,headline,center,touchdown,12:32:55
2017-09-14,GP146F,Minilog-TD,headline,center,touchdown,14:15:13
2017-09-14,GP116F,Minilog-TD,headline,center,touchdown,15:20:41
2017-09-14,GP124F,Minilog-TD,headline,center,touchdown,16:51:53
2017-09-14,GP151FR,Minilog-TD,headline,center,touchdown,18:52:32
2017-09-15,GP164F,Minilog-TD,headline,center,touchdown,6:47:19
2017-09-15,GP163F,Minilog-TD,headline,center,touchdown,8:02:31
2017-09-15,GP177F,Minilog-TD,headline,center,touchdown,9:23:55
2017-09-15,GP190F,Minilog-TD,headline,center,touchdown,10:41:58
2017-09-15,GP188F,Minilog-TD,headline,center,touchdown,11:36:11
2017-09-15,GP196F,Minilog-TD,headline,center,touchdown,12:29:32
2017-09-15,GP182F,Minilog-TD,headline,center,touchdown,14:27:30
2017-09-15,GP199F,Minilog-TD,headline,center,touchdown,15:48:59
2017-09-16,GP294F,Minilog-TD,headline,center,touchdown,6:50:41
2017-09-16,GP284F,Minilog-TD,headline,center,touchdown,8:07:39
2017-09-16,GP276F,Minilog-TD,headline,center,touchdown,9:05:45
2017-09-16,GP280F,Minilog-TD,headline,center,touchdown,10:22:48
2017-09-16,GP301A1,Minilog-TD,headline,center,touchdown,13:03:07
2017-09-16,GP298A1,Minilog-TD,headline,center,touchdown,15:25:00
2017-09-16,GP289F,Minilog-TD,headline,center,touchdown,16:26:03
2017-09-16,GP292F,Minilog-TD,headline,center,touchdown,17:31:50
2017-09-16,GP286F,Minilog-TD,headline,center,touchdown,18:46:59
2017-09-17,GP340F,Minilog-TD,headline,center,touchdown,6:51:02
2017-09-17,GP339F,Minilog-TD,headline,center,touchdown,8:15:45
2017-09-17,GP343F,Minilog-TD,headline,center,touchdown,9:23:03
2017-09-17,GP348F,Minilog-TD,headline,center,touchdown,10:36:00
2017-08-04,GP074F,Minilog-TD,headline,center,touchdown,20:28:49
2017-08-09,GP083F,Minilog-TD,headline,center,touchdown,5:50:59
2017-08-09,GP107F,Minilog-TD,headline,center,touchdown,7:28:12
2017-08-09,GP096A1,Minilog-TD,headline,center,touchdown,9:26:07
2017-08-09,GP121F,Minilog-TD,headline,center,touchdown,11:04:53
2017-08-09,GP139F,Minilog-TD,headline,center,touchdown,12:48:01
2017-08-09,GP134F,Minilog-TD,headline,center,touchdown,14:12:56
2017-08-09,GP112A1,Minilog-TD,headline,center,touchdown,16:21:56
2017-08-09,GP115F,Minilog-TD,headline,center,touchdown,17:58:12
2017-08-09,GP103F,Minilog-TD,headline,center,touchdown,19:31:13
2017-08-10,GP157F,Minilog-TD,headline,center,touchdown,5:53:09
2017-08-10,GP172F,Minilog-TD,headline,center,touchdown,6:57:39
2017-08-10,GP183F,Minilog-TD,headline,center,touchdown,7:56:22
2017-08-10,GP185F,Minilog-TD,headline,center,touchdown,9:23:50
2017-08-10,GP180F,Minilog-TD,headline,center,touchdown,10:21:36
2017-08-10,GP169F,Minilog-TD,headline,center,touchdown,11:48:33
2017-08-10,GP153F,Minilog-TD,headline,center,touchdown,13:01:05
2017-08-10,GP152F,Minilog-TD,headline,center,touchdown,14:27:38
2017-08-10,GP138F,Minilog-TD,headline,center,touchdown,17:10:16
2017-08-10,GP166F,Minilog-TD,headline,center,touchdown,18:08:16
2017-08-10,GP165F,Minilog-TD,headline,center,touchdown,19:14:01
2017-08-10,GP181F,Minilog-TD,headline,center,touchdown,20:39:48
2017-08-11,GP201F,Minilog-TD,headline,center,touchdown,5:51:42
2017-08-22,GP206F,Star Oddi DST-Tilt,footrope,center,liftoff,6:19:08
2017-08-22,GP215F,Star Oddi DST-Tilt,footrope,center,liftoff,7:46:44
2017-08-22,GP198A1,Star Oddi DST-Tilt,footrope,center,liftoff,10:58:18
2017-08-22,GP191F,Star Oddi DST-Tilt,footrope,center,liftoff,12:34:26
2017-08-22,GP179F,Star Oddi DST-Tilt,footrope,center,liftoff,13:37:56
2017-08-22,GP176FR,Star Oddi DST-Tilt,footrope,center,liftoff,15:10:18
2017-08-22,GP158F,Star Oddi DST-Tilt,footrope,center,liftoff,16:32:26
2017-08-22,GP149F,Star Oddi DST-Tilt,footrope,center,liftoff,17:34:53
2017-08-22,GP147F,Star Oddi DST-Tilt,footrope,center,liftoff,18:27:13
2017-08-24,GP202F,Star Oddi DST-Tilt,footrope,center,liftoff,6:21:16
2017-08-24,GP184F,Star Oddi DST-Tilt,footrope,center,liftoff,7:57:00
2017-08-24,GP150A3,Star Oddi DST-Tilt,footrope,center,liftoff,16:38:05
2017-08-24,GP106A1,Star Oddi DST-Tilt,footrope,center,liftoff,18:39:52
2017-08-24,GP105F,Star Oddi DST-Tilt,footrope,center,liftoff,19:45:36
2017-08-25,GP069F,Star Oddi DST-Tilt,footrope,center,liftoff,6:24:51
2017-08-25,GP062F,Star Oddi DST-Tilt,footrope,center,liftoff,7:39:12
2017-08-25,GP045F,Star Oddi DST-Tilt,footrope,center,liftoff,9:21:08
2017-08-25,GP039F,Star Oddi DST-Tilt,footrope,center,liftoff,10:21:29
2017-08-25,GP031F,Star Oddi DST-Tilt,footrope,center,liftoff,11:53:33
2017-08-25,GP030F,Star Oddi DST-Tilt,footrope,center,liftoff,13:04:39
2017-08-25,GP022F,Star Oddi DST-Tilt,footrope,center,liftoff,14:02:46
2017-08-25,GP040F,Star Oddi DST-Tilt,footrope,center,liftoff,15:04:11
2017-08-25,GP042F,Star Oddi DST-Tilt,footrope,center,liftoff,16:22:38
2017-08-25,GP041FR,Star Oddi DST-Tilt,footrope,center,liftoff,19:00:31
