date,tow.id,probe,location,position,event,time
2015-07-10,GP312F,Star Oddi DST-Tilt,footrope,center,liftoff,16:16:14
2015-07-17,GP038F,Star Oddi DST-Tilt,footrope,center,liftoff,5:13:43
2015-07-17,GP065F,Star Oddi DST-Tilt,footrope,center,liftoff,16:21:38
2015-07-17,GP096A1,Star Oddi DST-Tilt,footrope,center,liftoff,20:26:23
2015-07-17,GP033F,Star Oddi DST-Tilt,footrope,center,liftoff,6:31:06
2015-07-17,GP027F,Star Oddi DST-Tilt,footrope,center,liftoff,7:30:53
2015-07-17,GP034A1,Star Oddi DST-Tilt,footrope,center,liftoff,9:48:02
2015-07-17,GP029F,Star Oddi DST-Tilt,footrope,center,liftoff,10:55:38
2015-07-17,GP037F,Star Oddi DST-Tilt,footrope,center,liftoff,12:12:19
2015-07-17,GP058F,Star Oddi DST-Tilt,footrope,center,liftoff,13:47:14
2015-07-17,GP059F,Star Oddi DST-Tilt,footrope,center,liftoff,14:59:29
2015-07-18,GP083F,Star Oddi DST-Tilt,footrope,center,liftoff,5:16:50
2015-07-18,GP074F,Star Oddi DST-Tilt,footrope,center,liftoff,6:27:49
2015-07-18,GP057F,Star Oddi DST-Tilt,footrope,center,liftoff,7:55:29
2015-07-18,GP056F,Star Oddi DST-Tilt,footrope,center,liftoff,9:26:08
2015-07-18,GP035A1,Star Oddi DST-Tilt,footrope,center,liftoff,12:29:26
2015-07-19,GP195F,Star Oddi DST-Tilt,footrope,center,liftoff,9:55:33
2015-07-22,GP222F,Star Oddi DST-Tilt,footrope,center,liftoff,12:22:20
2015-07-23,GP290F,Star Oddi DST-Tilt,footrope,center,liftoff,17:25:52
2015-07-23,GP239A2,Star Oddi DST-Tilt,footrope,center,liftoff,7:21:01
2015-07-23,GP253F,Star Oddi DST-Tilt,footrope,center,liftoff,8:34:26
2015-07-23,GP258F,Star Oddi DST-Tilt,footrope,center,liftoff,10:09:23
2015-07-23,GP281F,Star Oddi DST-Tilt,footrope,center,liftoff,11:58:24
2015-07-23,GP287F,Star Oddi DST-Tilt,footrope,center,liftoff,13:10:26
2015-07-23,GP278A1,Star Oddi DST-Tilt,footrope,center,liftoff,15:24:42
2015-07-25,GP273A1,Star Oddi DST-Tilt,footrope,center,liftoff,5:26:36
2015-07-25,GP230F,Star Oddi DST-Tilt,footrope,center,liftoff,20:33:37
2015-07-25,GP282F,Star Oddi DST-Tilt,footrope,center,liftoff,8:02:49
2015-07-25,GP260F,Star Oddi DST-Tilt,footrope,center,liftoff,11:24:18
2015-07-25,GP250F,Star Oddi DST-Tilt,footrope,center,liftoff,12:31:38
2015-07-25,GP235F,Star Oddi DST-Tilt,footrope,center,liftoff,14:28:16
2015-07-25,GP237A1,Star Oddi DST-Tilt,footrope,center,liftoff,17:26:59
2015-07-25,GP227F,Star Oddi DST-Tilt,footrope,center,liftoff,19:36:01
2015-07-26,GP236F,Star Oddi DST-Tilt,footrope,center,liftoff,5:27:47
2015-07-26,GP228F,Star Oddi DST-Tilt,footrope,center,liftoff,15:56:33
2015-07-26,GP224F,Star Oddi DST-Tilt,footrope,center,liftoff,16:58:59
2015-07-26,GP213F,Star Oddi DST-Tilt,footrope,center,liftoff,18:02:47
2015-07-26,GP205F,Star Oddi DST-Tilt,footrope,center,liftoff,19:00:30
2015-07-26,GP211F,Star Oddi DST-Tilt,footrope,center,liftoff,20:16:53
2015-07-26,GP243F,Star Oddi DST-Tilt,footrope,center,liftoff,6:30:55
2015-07-26,GP249F,Star Oddi DST-Tilt,footrope,center,liftoff,7:17:58
2015-07-26,GP261F,Star Oddi DST-Tilt,footrope,center,liftoff,8:10:28
2015-07-26,GP257F,Star Oddi DST-Tilt,footrope,center,liftoff,9:04:49
2015-07-26,GP247F,Star Oddi DST-Tilt,footrope,center,liftoff,10:26:57
2015-07-26,GP242F,Star Oddi DST-Tilt,footrope,center,liftoff,11:40:38
2015-07-26,GP223F,Star Oddi DST-Tilt,footrope,center,liftoff,13:25:47
2015-07-26,GP216F,Star Oddi DST-Tilt,footrope,center,liftoff,14:40:11
2015-07-27,GP194F,Star Oddi DST-Tilt,footrope,center,liftoff,5:44:12
2015-07-27,GP186F,Star Oddi DST-Tilt,footrope,center,liftoff,6:47:43
2015-07-27,GP182F,Star Oddi DST-Tilt,footrope,center,liftoff,7:44:35
2015-08-01,GP245F,Star Oddi DST-Tilt,footrope,center,liftoff,5:37:26
2015-08-01,GP233F,Star Oddi DST-Tilt,footrope,center,liftoff,7:14:37
2015-08-01,GP248F,Star Oddi DST-Tilt,footrope,center,liftoff,8:46:52
2015-08-01,GP240F,Star Oddi DST-Tilt,footrope,center,liftoff,10:27:01
2015-08-01,GP234A1,Star Oddi DST-Tilt,footrope,center,liftoff,12:19:38
2015-08-01,GP226F,Star Oddi DST-Tilt,footrope,center,liftoff,13:24:01
2015-08-01,GP220F,Star Oddi DST-Tilt,footrope,center,liftoff,14:33:47
2015-08-01,GP214F,Star Oddi DST-Tilt,footrope,center,liftoff,15:58:58
2015-08-02,GP197A1,Star Oddi DST-Tilt,footrope,center,liftoff,5:49:42
2015-08-02,GP158F,Star Oddi DST-Tilt,footrope,center,liftoff,18:15:44
2015-08-02,GP147F,Star Oddi DST-Tilt,footrope,center,liftoff,20:31:27
2015-08-02,GP184F,Star Oddi DST-Tilt,footrope,center,liftoff,7:39:53
2015-08-02,GP202F,Star Oddi DST-Tilt,footrope,center,liftoff,9:03:42
2015-08-02,GP206F,Star Oddi DST-Tilt,footrope,center,liftoff,10:26:25
2015-08-02,GP215F,Star Oddi DST-Tilt,footrope,center,liftoff,11:39:38
2015-08-02,GP198F,Star Oddi DST-Tilt,footrope,center,liftoff,13:05:58
2015-08-02,GP191F,Star Oddi DST-Tilt,footrope,center,liftoff,14:40:53
2015-08-02,GP179F,Star Oddi DST-Tilt,footrope,center,liftoff,15:57:16
2015-08-02,GP176F,Star Oddi DST-Tilt,footrope,center,liftoff,16:57:05
2015-08-03,GP159F,Star Oddi DST-Tilt,footrope,center,liftoff,5:45:05
2015-08-03,GP141F,Star Oddi DST-Tilt,footrope,center,liftoff,17:02:24
2015-08-03,GP128F,Star Oddi DST-Tilt,footrope,center,liftoff,18:08:22
2015-08-03,GP123F,Star Oddi DST-Tilt,footrope,center,liftoff,19:34:53
2015-08-03,GP174A1,Star Oddi DST-Tilt,footrope,center,liftoff,8:25:55
2015-08-03,GP170A1,Star Oddi DST-Tilt,footrope,center,liftoff,11:35:52
2015-08-03,GP162A1,Star Oddi DST-Tilt,footrope,center,liftoff,13:37:31
2015-08-03,GP154F,Star Oddi DST-Tilt,footrope,center,liftoff,14:40:56
2015-08-03,GP133F,Star Oddi DST-Tilt,footrope,center,liftoff,16:13:37
2015-08-04,GP099F,Star Oddi DST-Tilt,footrope,center,liftoff,5:47:33
2015-08-04,GP105F,Star Oddi DST-Tilt,footrope,center,liftoff,17:28:58
2015-08-04,GP106F,Star Oddi DST-Tilt,footrope,center,liftoff,18:44:46
2015-08-04,GP094F,Star Oddi DST-Tilt,footrope,center,liftoff,6:45:29
2015-08-04,GP113F,Star Oddi DST-Tilt,footrope,center,liftoff,8:27:29
2015-08-04,GP127F,Star Oddi DST-Tilt,footrope,center,liftoff,9:39:56
2015-08-04,GP125A1,Star Oddi DST-Tilt,footrope,center,liftoff,11:39:38
2015-08-04,GP124F,Star Oddi DST-Tilt,footrope,center,liftoff,12:47:54
2015-08-04,GP097A1,Star Oddi DST-Tilt,footrope,center,liftoff,15:32:49
2015-08-05,GP049A2,Star Oddi DST-Tilt,footrope,center,liftoff,17:20:29
2015-08-05,GP036F,Star Oddi DST-Tilt,footrope,center,liftoff,19:14:21
2015-08-05,GP026F,Star Oddi DST-Tilt,footrope,center,liftoff,20:40:50
2015-08-05,GP088A2,Star Oddi DST-Tilt,footrope,center,liftoff,6:44:46
2015-08-05,GP084F,Star Oddi DST-Tilt,footrope,center,liftoff,8:15:11
2015-08-05,GP077F,Star Oddi DST-Tilt,footrope,center,liftoff,9:20:25
2015-08-05,GP068F,Star Oddi DST-Tilt,footrope,center,liftoff,10:53:31
2015-08-05,GP080F,Star Oddi DST-Tilt,footrope,center,liftoff,12:22:04
2015-08-05,GP076F,Star Oddi DST-Tilt,footrope,center,liftoff,13:17:48
2015-08-05,GP061F,Star Oddi DST-Tilt,footrope,center,liftoff,14:33:03
2015-08-06,GP024F,Star Oddi DST-Tilt,footrope,center,liftoff,5:58:08
2015-08-06,GP019F,Star Oddi DST-Tilt,footrope,center,liftoff,17:03:09
2015-08-06,GP018F,Star Oddi DST-Tilt,footrope,center,liftoff,18:03:46
2015-08-06,GP028F,Star Oddi DST-Tilt,footrope,center,liftoff,19:26:30
2015-08-06,GP032F,Star Oddi DST-Tilt,footrope,center,liftoff,20:25:24
2015-08-06,GP025F,Star Oddi DST-Tilt,footrope,center,liftoff,7:21:07
2015-08-06,GP046F,Star Oddi DST-Tilt,footrope,center,liftoff,9:00:23
2015-08-06,GP048F,Star Oddi DST-Tilt,footrope,center,liftoff,9:50:58
2015-08-06,GP044A2,Star Oddi DST-Tilt,footrope,center,liftoff,12:56:42
2015-08-06,GP023F,Star Oddi DST-Tilt,footrope,center,liftoff,14:19:09
2015-08-06,GP016F,Star Oddi DST-Tilt,footrope,center,liftoff,15:38:43
2015-08-07,GP022A2,Star Oddi DST-Tilt,footrope,center,liftoff,7:31:10
2015-08-07,GP030F,Star Oddi DST-Tilt,footrope,center,liftoff,8:46:07
2015-08-07,GP042F,Star Oddi DST-Tilt,footrope,center,liftoff,10:15:10
2015-08-07,GP041F,Star Oddi DST-Tilt,footrope,center,liftoff,11:17:31
2015-08-07,GP031F,Star Oddi DST-Tilt,footrope,center,liftoff,12:28:49
2015-08-07,GP039F,Star Oddi DST-Tilt,footrope,center,liftoff,14:08:30
2015-08-07,GP045F,Star Oddi DST-Tilt,footrope,center,liftoff,15:09:52
2015-08-16,GP007F,Star Oddi DST-Tilt,footrope,center,liftoff,6:14:30
2015-08-16,GP006F,Star Oddi DST-Tilt,footrope,center,liftoff,19:11:44
2015-08-16,GP008F,Star Oddi DST-Tilt,footrope,center,liftoff,20:00:02
2015-08-16,GP005F,Star Oddi DST-Tilt,footrope,center,liftoff,7:40:52
2015-08-16,GP001F,Star Oddi DST-Tilt,footrope,center,liftoff,9:44:37
2015-08-16,GP003A1,Star Oddi DST-Tilt,footrope,center,liftoff,11:43:25
2015-08-16,GP002A2,Star Oddi DST-Tilt,footrope,center,liftoff,15:30:52
2015-08-16,GP004F,Star Oddi DST-Tilt,footrope,center,liftoff,17:21:40
2015-08-17,GP009F,Star Oddi DST-Tilt,footrope,center,liftoff,6:08:52
2015-08-17,GP013F,Star Oddi DST-Tilt,footrope,center,liftoff,18:46:09
2015-08-17,GP014F,Star Oddi DST-Tilt,footrope,center,liftoff,20:27:32
2015-08-17,GP011A2,Star Oddi DST-Tilt,footrope,center,liftoff,9:44:08
2015-08-17,GP010F,Star Oddi DST-Tilt,footrope,center,liftoff,10:55:37
2015-08-17,GP012F,Star Oddi DST-Tilt,footrope,center,liftoff,12:18:40
2015-08-17,GP015A1,Star Oddi DST-Tilt,footrope,center,liftoff,15:33:35
2015-08-17,GP017F,Star Oddi DST-Tilt,footrope,center,liftoff,16:48:09
2015-08-18,GP020F,Star Oddi DST-Tilt,footrope,center,liftoff,6:16:58
2015-08-18,GP021F,Star Oddi DST-Tilt,footrope,center,liftoff,7:13:55
2015-08-18,GP073F,Star Oddi DST-Tilt,footrope,center,liftoff,10:55:47
2015-08-18,GP089F,Star Oddi DST-Tilt,footrope,center,liftoff,12:21:20
2015-08-22,GP064FR,Star Oddi DST-Tilt,footrope,center,liftoff,7:48:34
2015-08-22,GP078A1,Star Oddi DST-Tilt,footrope,center,liftoff,10:28:41
2015-08-22,GP072F,Star Oddi DST-Tilt,footrope,center,liftoff,13:00:30
2015-08-22,GP085F,Star Oddi DST-Tilt,footrope,center,liftoff,14:53:01
2015-08-22,GP081F,Star Oddi DST-Tilt,footrope,center,liftoff,16:30:08
2015-08-22,GP098F,Star Oddi DST-Tilt,footrope,center,liftoff,18:57:43
2015-08-23,GP120F,Star Oddi DST-Tilt,footrope,center,liftoff,6:51:46
2015-08-23,GP109F,Star Oddi DST-Tilt,footrope,center,liftoff,9:01:29
2015-08-23,GP107F,Star Oddi DST-Tilt,footrope,center,liftoff,11:00:13
2015-08-23,GP122F,Star Oddi DST-Tilt,footrope,center,liftoff,12:38:22
2015-08-23,GP142F,Star Oddi DST-Tilt,footrope,center,liftoff,14:07:08
2015-08-23,GP121F,Star Oddi DST-Tilt,footrope,center,liftoff,16:03:49
2015-08-23,GP156F,Star Oddi DST-Tilt,footrope,center,liftoff,20:30:36
2015-08-24,GP187F,Star Oddi DST-Tilt,footrope,center,liftoff,6:43:46
2015-08-24,GP166F,Star Oddi DST-Tilt,footrope,center,liftoff,8:35:47
2015-08-24,GP165F,Star Oddi DST-Tilt,footrope,center,liftoff,9:39:56
2015-08-24,GP181F,Star Oddi DST-Tilt,footrope,center,liftoff,11:12:28
2015-08-24,GP208F,Star Oddi DST-Tilt,footrope,center,liftoff,12:59:42
2015-08-24,GP203A1,Star Oddi DST-Tilt,footrope,center,liftoff,14:51:38
2015-09-02,GP255A2,Star Oddi DST-Tilt,footrope,center,liftoff,13:43:31
2015-09-02,GP252A1,Star Oddi DST-Tilt,footrope,center,liftoff,15:59:23
2015-09-02,GP263F,Star Oddi DST-Tilt,footrope,center,liftoff,19:11:04
2015-09-02,GP259F,Star Oddi DST-Tilt,footrope,center,liftoff,20:15:05
2015-09-03,GP271F,Star Oddi DST-Tilt,footrope,center,liftoff,6:28:52
2015-09-03,GP270F,Star Oddi DST-Tilt,footrope,center,liftoff,7:40:53
2015-09-03,GP262F,Star Oddi DST-Tilt,footrope,center,liftoff,8:49:46
2015-09-03,GP238F,Star Oddi DST-Tilt,footrope,center,liftoff,10:29:39
2015-09-03,GP231F,Star Oddi DST-Tilt,footrope,center,liftoff,11:43:01
2015-09-03,GP254A1,Star Oddi DST-Tilt,footrope,center,liftoff,14:44:29
2015-09-03,GP256F,Star Oddi DST-Tilt,footrope,center,liftoff,15:51:26
2015-09-03,GP241F,Star Oddi DST-Tilt,footrope,center,liftoff,17:22:41
2015-09-04,GP264F,Star Oddi DST-Tilt,footrope,center,liftoff,6:28:34
2015-09-04,GP266F,Star Oddi DST-Tilt,footrope,center,liftoff,7:30:32
2015-09-08,GP212F,Star Oddi DST-Tilt,footrope,center,liftoff,10:30:38
2015-09-08,GP172F,Star Oddi DST-Tilt,footrope,center,liftoff,17:34:32
2015-09-08,GP157F,Star Oddi DST-Tilt,footrope,center,liftoff,18:30:50
2015-09-08,GP143F,Star Oddi DST-Tilt,footrope,center,liftoff,19:41:14
2015-09-09,GP134A1,Star Oddi DST-Tilt,footrope,center,liftoff,6:41:13
2015-09-09,GP139F,Star Oddi DST-Tilt,footrope,center,liftoff,8:05:02
2015-09-09,GP138A1,Star Oddi DST-Tilt,footrope,center,liftoff,11:19:21
2015-09-09,GP152F,Star Oddi DST-Tilt,footrope,center,liftoff,12:25:08
2015-09-09,GP115F,Star Oddi DST-Tilt,footrope,center,liftoff,15:54:54
2015-09-10,GP112F,Star Oddi DST-Tilt,footrope,center,liftoff,6:41:35
2015-09-10,GP071F,Star Oddi DST-Tilt,footrope,center,liftoff,19:37:05
2015-09-10,GP086F,Star Oddi DST-Tilt,footrope,center,liftoff,8:45:05
2015-09-10,GP103F,Star Oddi DST-Tilt,footrope,center,liftoff,9:59:11
2015-09-10,GP114F,Star Oddi DST-Tilt,footrope,center,liftoff,11:39:35
2015-09-10,GP126F,Star Oddi DST-Tilt,footrope,center,liftoff,12:51:11
2015-09-10,GP118F,Star Oddi DST-Tilt,footrope,center,liftoff,14:11:03
2015-09-10,GP101F,Star Oddi DST-Tilt,footrope,center,liftoff,15:41:45
2015-09-10,GP082F,Star Oddi DST-Tilt,footrope,center,liftoff,17:12:22
2015-09-10,GP075F,Star Oddi DST-Tilt,footrope,center,liftoff,18:44:02
2015-09-11,GP229A1,Star Oddi DST-Tilt,footrope,center,liftoff,8:54:00
2015-09-11,GP225A1,Star Oddi DST-Tilt,footrope,center,liftoff,9:58:42
2015-09-11,GP244F,Star Oddi DST-Tilt,footrope,center,liftoff,11:02:31
2015-09-11,GP246A1,Star Oddi DST-Tilt,footrope,center,liftoff,12:15:35
2015-09-13,GP196A1,Star Oddi DST-Tilt,footrope,center,liftoff,11:52:34
2015-09-13,GP219F,Star Oddi DST-Tilt,footrope,center,liftoff,13:41:12
2015-09-13,GP199F,Star Oddi DST-Tilt,footrope,center,liftoff,15:02:13
2015-09-13,GP160F,Star Oddi DST-Tilt,footrope,center,liftoff,17:15:36
2015-09-13,GP161F,Star Oddi DST-Tilt,footrope,center,liftoff,18:16:58
2015-09-13,GP146F,Star Oddi DST-Tilt,footrope,center,liftoff,19:24:24
2015-09-14,GP055F,Star Oddi DST-Tilt,footrope,center,liftoff,6:52:28
2015-09-14,GP060F,Star Oddi DST-Tilt,footrope,center,liftoff,7:52:37
2015-09-14,GP053F,Star Oddi DST-Tilt,footrope,center,liftoff,8:49:09
2015-09-14,GP062F,Star Oddi DST-Tilt,footrope,center,liftoff,10:16:05
2015-09-17,GP090F,Star Oddi DST-Tilt,footrope,center,liftoff,6:43:59
2015-09-17,GP067F,Star Oddi DST-Tilt,footrope,center,liftoff,8:16:23
2015-09-17,GP066F,Star Oddi DST-Tilt,footrope,center,liftoff,14:10:45
2015-09-17,GP050F,Star Oddi DST-Tilt,footrope,center,liftoff,15:30:17
2015-09-18,GP047A1,Star Oddi DST-Tilt,footrope,center,liftoff,6:42:04
2015-09-18,GP092A1,Star Oddi DST-Tilt,footrope,center,liftoff,18:18:36
2015-09-18,GP110F,Star Oddi DST-Tilt,footrope,center,liftoff,19:41:23
2015-09-18,GP070F,Star Oddi DST-Tilt,footrope,center,liftoff,8:21:06
2015-09-18,GP063F,Star Oddi DST-Tilt,footrope,center,liftoff,9:32:44
2015-09-18,GP052F,Star Oddi DST-Tilt,footrope,center,liftoff,10:31:29
2015-09-18,GP051F,Star Oddi DST-Tilt,footrope,center,liftoff,11:33:06
2015-09-18,GP069F,Star Oddi DST-Tilt,footrope,center,liftoff,13:02:41
2015-09-18,GP087F,Star Oddi DST-Tilt,footrope,center,liftoff,14:37:31
2015-09-18,GP100F,Star Oddi DST-Tilt,footrope,center,liftoff,15:50:52
2015-09-19,GP173F,Star Oddi DST-Tilt,footrope,center,liftoff,6:45:10
2015-09-19,GP178F,Star Oddi DST-Tilt,footrope,center,liftoff,9:35:28
2015-09-19,GP168F,Star Oddi DST-Tilt,footrope,center,liftoff,10:50:10
2015-09-19,GP155F,Star Oddi DST-Tilt,footrope,center,liftoff,12:05:07
2015-09-19,GP145F,Star Oddi DST-Tilt,footrope,center,liftoff,13:41:51
2015-09-22,GP183F,Star Oddi DST-Tilt,footrope,center,liftoff,6:47:22
2015-09-22,GP180F,Star Oddi DST-Tilt,footrope,center,liftoff,16:50:33
2015-09-22,GP153F,Star Oddi DST-Tilt,footrope,center,liftoff,19:14:36
2015-09-22,GP193F,Star Oddi DST-Tilt,footrope,center,liftoff,8:00:34
2015-09-22,GP209F,Star Oddi DST-Tilt,footrope,center,liftoff,9:13:56
2015-09-22,GP204F,Star Oddi DST-Tilt,footrope,center,liftoff,10:22:23
2015-09-22,GP218F,Star Oddi DST-Tilt,footrope,center,liftoff,11:30:39
2015-09-22,GP217F,Star Oddi DST-Tilt,footrope,center,liftoff,12:28:19
2015-09-22,GP200F,Star Oddi DST-Tilt,footrope,center,liftoff,13:33:34
2015-09-22,GP185F,Star Oddi DST-Tilt,footrope,center,liftoff,14:41:44
2015-09-23,GP144F,Star Oddi DST-Tilt,footrope,center,liftoff,7:42:09
2015-09-23,GP091F,Star Oddi DST-Tilt,footrope,center,liftoff,18:17:44
2015-09-23,GP108F,Star Oddi DST-Tilt,footrope,center,liftoff,19:23:51
2015-09-23,GP129F,Star Oddi DST-Tilt,footrope,center,liftoff,8:47:42
2015-09-23,GP136F,Star Oddi DST-Tilt,footrope,center,liftoff,9:42:06
2015-09-23,GP135F,Star Oddi DST-Tilt,footrope,center,liftoff,10:44:52
2015-09-23,GP131F,Star Oddi DST-Tilt,footrope,center,liftoff,11:39:51
2015-09-23,GP111F,Star Oddi DST-Tilt,footrope,center,liftoff,13:00:39
2015-09-23,GP095F,Star Oddi DST-Tilt,footrope,center,liftoff,14:21:25
2015-09-23,GP093F,Star Oddi DST-Tilt,footrope,center,liftoff,15:27:09
2015-09-23,GP102F,Star Oddi DST-Tilt,footrope,center,liftoff,16:44:40
2015-09-24,GP119F,Star Oddi DST-Tilt,footrope,center,liftoff,6:52:15
2015-09-24,GP137F,Star Oddi DST-Tilt,footrope,center,liftoff,8:09:37
2015-09-24,GP132F,Star Oddi DST-Tilt,footrope,center,liftoff,9:14:33
2015-09-24,GP148F,Star Oddi DST-Tilt,footrope,center,liftoff,10:28:16
2015-10-04,GP167F,Star Oddi DST-Tilt,footrope,center,liftoff,8:04:42
2015-10-04,GP140F,Star Oddi DST-Tilt,footrope,center,liftoff,9:57:36
2015-10-04,GP117F,Star Oddi DST-Tilt,footrope,center,liftoff,11:26:02
2015-10-04,GP104F,Star Oddi DST-Tilt,footrope,center,liftoff,12:29:30
2015-10-04,GP116A1,Star Oddi DST-Tilt,footrope,center,liftoff,15:19:31
2015-10-05,GP355F,Star Oddi DST-Tilt,footrope,center,liftoff,7:08:21
2015-10-05,GP323F,Star Oddi DST-Tilt,footrope,center,liftoff,19:07:27
2015-10-05,GP354F,Star Oddi DST-Tilt,footrope,center,liftoff,8:39:18
2015-10-05,GP351F,Star Oddi DST-Tilt,footrope,center,liftoff,9:41:02
2015-10-05,GP353F,Star Oddi DST-Tilt,footrope,center,liftoff,11:19:40
2015-10-05,GP352F,Star Oddi DST-Tilt,footrope,center,liftoff,12:49:05
2015-10-05,GP350F,Star Oddi DST-Tilt,footrope,center,liftoff,14:41:58
2015-10-05,GP346F,Star Oddi DST-Tilt,footrope,center,liftoff,15:46:29
2015-10-05,GP342F,Star Oddi DST-Tilt,footrope,center,liftoff,16:54:15
2015-10-05,GP334F,Star Oddi DST-Tilt,footrope,center,liftoff,18:00:58
2015-10-06,GP328F,Star Oddi DST-Tilt,footrope,center,liftoff,7:03:30
2015-10-06,GP339F,Star Oddi DST-Tilt,footrope,center,liftoff,18:20:14
2015-10-06,GP338F,Star Oddi DST-Tilt,footrope,center,liftoff,8:14:17
2015-10-06,GP337F,Star Oddi DST-Tilt,footrope,center,liftoff,9:14:24
2015-10-06,GP345F,Star Oddi DST-Tilt,footrope,center,liftoff,10:23:13
2015-10-06,GP343F,Star Oddi DST-Tilt,footrope,center,liftoff,12:23:28
2015-10-06,GP348F,Star Oddi DST-Tilt,footrope,center,liftoff,13:29:19
2015-10-06,GP349F,Star Oddi DST-Tilt,footrope,center,liftoff,15:04:39
2015-10-06,GP340F,Star Oddi DST-Tilt,footrope,center,liftoff,16:53:14
2015-10-07,GP310F,Star Oddi DST-Tilt,footrope,center,liftoff,7:56:18
2015-10-07,GP332F,Star Oddi DST-Tilt,footrope,center,liftoff,17:22:30
2015-10-07,GP336F,Star Oddi DST-Tilt,footrope,center,liftoff,18:24:51
2015-10-07,GP308F,Star Oddi DST-Tilt,footrope,center,liftoff,8:40:29
2015-10-07,GP314F,Star Oddi DST-Tilt,footrope,center,liftoff,9:22:17
2015-10-07,GP321F,Star Oddi DST-Tilt,footrope,center,liftoff,10:17:00
2015-10-07,GP333F,Star Oddi DST-Tilt,footrope,center,liftoff,11:35:45
2015-10-07,GP329F,Star Oddi DST-Tilt,footrope,center,liftoff,12:40:26
2015-10-07,GP311F,Star Oddi DST-Tilt,footrope,center,liftoff,14:01:00
2015-10-07,GP317F,Star Oddi DST-Tilt,footrope,center,liftoff,14:58:47
2015-10-07,GP327F,Star Oddi DST-Tilt,footrope,center,liftoff,16:20:44
2015-10-09,GP307F,Star Oddi DST-Tilt,footrope,center,liftoff,7:11:26
2015-10-09,GP299F,Star Oddi DST-Tilt,footrope,center,liftoff,18:06:20
2015-10-09,GP297F,Star Oddi DST-Tilt,footrope,center,liftoff,8:47:06
2015-10-09,GP296F,Star Oddi DST-Tilt,footrope,center,liftoff,9:39:34
2015-10-09,GP285F,Star Oddi DST-Tilt,footrope,center,liftoff,10:56:57
2015-10-09,GP279F,Star Oddi DST-Tilt,footrope,center,liftoff,12:07:00
2015-10-09,GP275F,Star Oddi DST-Tilt,footrope,center,liftoff,13:11:04
2015-10-09,GP291F,Star Oddi DST-Tilt,footrope,center,liftoff,14:42:52
2015-10-09,GP302F,Star Oddi DST-Tilt,footrope,center,liftoff,16:09:15
2015-10-09,GP304F,Star Oddi DST-Tilt,footrope,center,liftoff,16:57:03
2015-10-12,GP288F,Star Oddi DST-Tilt,footrope,center,liftoff,7:14:27
2015-10-12,GP276F,Star Oddi DST-Tilt,footrope,center,liftoff,18:05:17
2015-10-12,GP283F,Star Oddi DST-Tilt,footrope,center,liftoff,8:27:11
2015-10-12,GP268F,Star Oddi DST-Tilt,footrope,center,liftoff,9:58:31
2015-10-12,GP265F,Star Oddi DST-Tilt,footrope,center,liftoff,11:05:54
2015-10-12,GP274A1,Star Oddi DST-Tilt,footrope,center,liftoff,12:43:24
2015-10-12,GP272F,Star Oddi DST-Tilt,footrope,center,liftoff,14:19:34
2015-10-12,GP267F,Star Oddi DST-Tilt,footrope,center,liftoff,15:32:35
2015-10-12,GP280F,Star Oddi DST-Tilt,footrope,center,liftoff,16:47:17
2015-10-13,GP277F,Star Oddi DST-Tilt,footrope,center,liftoff,7:10:59
2015-10-13,GP284F,Star Oddi DST-Tilt,footrope,center,liftoff,8:19:43
2015-10-13,GP294F,Star Oddi DST-Tilt,footrope,center,liftoff,9:32:07
2015-10-13,GP301F,Star Oddi DST-Tilt,footrope,center,liftoff,11:15:54
2015-10-13,GP298F,Star Oddi DST-Tilt,footrope,center,liftoff,12:15:42
2015-10-13,GP289F,Star Oddi DST-Tilt,footrope,center,liftoff,13:27:47
2015-10-13,GP292F,Star Oddi DST-Tilt,footrope,center,liftoff,14:24:37
2015-10-13,GP286F,Star Oddi DST-Tilt,footrope,center,liftoff,15:32:03
2015-10-13,GP305F,Star Oddi DST-Tilt,footrope,center,liftoff,17:29:15
2015-10-14,GP306F,Star Oddi DST-Tilt,footrope,center,liftoff,13:14:10
2015-10-14,GP319F,Star Oddi DST-Tilt,footrope,center,liftoff,14:58:27
2015-10-14,GP330F,Star Oddi DST-Tilt,footrope,center,liftoff,16:40:42
2015-10-14,GP322F,Star Oddi DST-Tilt,footrope,center,liftoff,18:14:46
2015-10-15,GP309F,Star Oddi DST-Tilt,footrope,center,liftoff,7:16:02
2015-10-15,GP318F,Star Oddi DST-Tilt,footrope,center,liftoff,8:28:16
2015-07-25,GP341F,Star Oddi DST-Tilt,footrope,center,liftoff,9:47:00
2015-08-30,GP324F,Star Oddi DST-Tilt,footrope,center,liftoff,17:47:50
2015-08-30,GP315F,Star Oddi DST-Tilt,footrope,center,liftoff,19:32:10
2015-08-30,GP295F,Star Oddi DST-Tilt,footrope,center,liftoff,20:25:10
2015-08-30,GP293F,Star Oddi DST-Tilt,footrope,center,liftoff,7:21:00
2015-08-30,GP300A1,Star Oddi DST-Tilt,footrope,center,liftoff,9:02:50
2015-08-30,GP303A1,Star Oddi DST-Tilt,footrope,center,liftoff,13:13:50
2015-08-30,GP313F,Star Oddi DST-Tilt,footrope,center,liftoff,16:07:30
2015-08-31,GP320F,Star Oddi DST-Tilt,footrope,center,liftoff,6:29:20
2015-08-31,GP316F,Star Oddi DST-Tilt,footrope,center,liftoff,7:39:10
