date,tow.id,probe,location,position,event,time
2014-07-14,GP317F,Star Oddi DST-Tilt,footrope,center,touchdown,6:08:54
2014-07-14,GP314F,Star Oddi DST-Tilt,footrope,center,touchdown,7:30:44
2014-07-20,GP310F,Star Oddi DST-Tilt,footrope,center,touchdown,5:27:30
2014-07-20,GP312F,Star Oddi DST-Tilt,footrope,center,touchdown,7:08:02
2014-07-21,GP301A1,Star Oddi DST-Tilt,footrope,center,touchdown,9:12:51
2014-07-22,GP275A1,Star Oddi DST-Tilt,footrope,center,touchdown,16:14:35
2014-08-06,GP298A1,Star Oddi DST-Tilt,footrope,center,touchdown,18:04:30
2014-08-07,GP292A1,Star Oddi DST-Tilt,footrope,center,touchdown,8:43:29
2014-08-07,GP287F,Star Oddi DST-Tilt,footrope,center,touchdown,10:20:12
2014-08-07,GP293F,Star Oddi DST-Tilt,footrope,center,touchdown,11:22:09
2014-08-11,GP256F,Star Oddi DST-Tilt,footrope,center,touchdown,15:11:03
2014-08-11,GP248F,Star Oddi DST-Tilt,footrope,center,touchdown,16:23:18
2014-08-22,GP276A1,Star Oddi DST-Tilt,footrope,center,touchdown,9:02:08
2014-09-09,GP254F,Star Oddi DST-Tilt,footrope,center,touchdown,10:44:13
2014-09-09,GP238F,Star Oddi DST-Tilt,footrope,center,touchdown,12:37:36
2014-09-15,GP220F,Star Oddi DST-Tilt,footrope,center,touchdown,7:56:12
2014-10-01,GP244F,Star Oddi DST-Tilt,footrope,center,touchdown,13:59:32
2014-10-02,GP240F,Star Oddi DST-Tilt,footrope,center,touchdown,10:10:08
2014-10-06,GP211F,Star Oddi DST-Tilt,footrope,center,touchdown,17:58:12
2014-08-24,GP343A1,Star Oddi DST-TD,headline,center,touchdown,18:16:14
2014-08-24,GP338F,Star Oddi DST-TD,headline,center,touchdown,7:15:46
2014-08-24,GP332F,Star Oddi DST-TD,headline,center,touchdown,8:38:27
2014-08-24,GP322F,Star Oddi DST-TD,headline,center,touchdown,9:44:54
2014-08-24,GP354A1,Star Oddi DST-TD,headline,center,touchdown,11:10:02
2014-08-24,GP323F,Star Oddi DST-TD,headline,center,touchdown,12:16:09
2014-08-24,GP328F,Star Oddi DST-TD,headline,center,touchdown,13:10:52
2014-08-24,GP321F,Star Oddi DST-TD,headline,center,touchdown,14:52:48
2014-08-24,GP317F,Star Oddi DST-TD,headline,center,touchdown,16:00:09
2014-08-25,GP314F,Star Oddi DST-TD,headline,center,touchdown,6:13:43
2014-08-25,GP310F,Star Oddi DST-TD,headline,center,touchdown,17:39:49
2014-08-25,GP312F,Star Oddi DST-TD,headline,center,touchdown,18:56:56
2014-08-25,GP301A1,Star Oddi DST-TD,headline,center,touchdown,8:04:40
2014-08-25,GP275A1,Star Oddi DST-TD,headline,center,touchdown,8:59:00
2014-08-25,GP272F,Star Oddi DST-TD,headline,center,touchdown,13:50:00
2014-08-25,GP298A1,Star Oddi DST-TD,headline,center,touchdown,14:52:27
2014-08-25,GP292A1,Star Oddi DST-TD,headline,center,touchdown,16:13:48
2014-08-26,GP287F,Star Oddi DST-TD,headline,center,touchdown,6:20:25
2014-08-26,GP293F,Star Oddi DST-TD,headline,center,touchdown,17:50:36
2014-08-26,GP291F,Star Oddi DST-TD,headline,center,touchdown,20:10:13
2014-08-26,GP256F,Star Oddi DST-TD,headline,center,touchdown,7:35:07
2014-08-26,GP248F,Star Oddi DST-TD,headline,center,touchdown,9:06:17
2014-08-26,GP234F,Star Oddi DST-TD,headline,center,touchdown,16:43:35
2014-09-02,GP276A1,Star Oddi DST-TD,headline,center,touchdown,6:29:06
2014-09-02,GP259A1,Star Oddi DST-TD,headline,center,touchdown,7:26:04
2014-09-02,GP255F,Star Oddi DST-TD,headline,center,touchdown,8:24:15
2014-09-02,GP254F,Star Oddi DST-TD,headline,center,touchdown,9:27:22
2014-09-02,GP238F,Star Oddi DST-TD,headline,center,touchdown,11:06:15
2014-09-02,GP220F,Star Oddi DST-TD,headline,center,touchdown,13:20:29
2014-09-04,GP243A1,Star Oddi DST-TD,headline,center,touchdown,6:19:02
2014-09-04,GP244F,Star Oddi DST-TD,headline,center,touchdown,19:46:55
2014-09-04,GP240F,Star Oddi DST-TD,headline,center,touchdown,7:43:13
2014-07-09,GP343A1,Star Oddi DST-TD,headline,center,touchdown,8:12:43
2014-07-09,GP332F,Star Oddi DST-TD,headline,center,touchdown,11:03:30
2014-07-10,GP322F,Star Oddi DST-TD,headline,center,touchdown,5:19:29
2014-07-10,GP354A1,Star Oddi DST-TD,headline,center,touchdown,19:18:42
2014-07-10,GP328F,Star Oddi DST-TD,headline,center,touchdown,7:28:16
2014-07-10,GP321F,Star Oddi DST-TD,headline,center,touchdown,8:47:45
2014-07-10,GP317F,Star Oddi DST-TD,headline,center,touchdown,10:24:38
2014-07-10,GP314F,Star Oddi DST-TD,headline,center,touchdown,12:01:03
2014-07-10,GP310F,Star Oddi DST-TD,headline,center,touchdown,14:14:29
2014-07-10,GP312F,Star Oddi DST-TD,headline,center,touchdown,16:02:50
2014-07-11,GP301A1,Star Oddi DST-TD,headline,center,touchdown,5:11:40
2014-07-11,GP272F,Star Oddi DST-TD,headline,center,touchdown,17:24:55
2014-07-11,GP298A1,Star Oddi DST-TD,headline,center,touchdown,7:08:38
2014-07-11,GP287F,Star Oddi DST-TD,headline,center,touchdown,10:58:51
2014-07-11,GP293F,Star Oddi DST-TD,headline,center,touchdown,11:58:49
2014-07-11,GP291F,Star Oddi DST-TD,headline,center,touchdown,14:03:31
2014-07-12,GP256F,Star Oddi DST-TD,headline,center,touchdown,18:10:27
2014-07-12,GP248F,Star Oddi DST-TD,headline,center,touchdown,19:17:48
2014-07-12,GP234F,Star Oddi DST-TD,headline,center,touchdown,20:47:15
2014-07-12,GP276A1,Star Oddi DST-TD,headline,center,touchdown,10:19:38
2014-07-12,GP259A1,Star Oddi DST-TD,headline,center,touchdown,14:01:40
2014-07-12,GP255F,Star Oddi DST-TD,headline,center,touchdown,15:39:39
2014-07-12,GP254F,Star Oddi DST-TD,headline,center,touchdown,17:11:56
2014-07-13,GP238F,Star Oddi DST-TD,headline,center,touchdown,18:52:27
2014-07-13,GP220F,Star Oddi DST-TD,headline,center,touchdown,20:31:00
2014-07-13,GP243A1,Star Oddi DST-TD,headline,center,touchdown,7:08:08
2014-07-13,GP244F,Star Oddi DST-TD,headline,center,touchdown,8:52:36
2014-07-13,GP224F,Star Oddi DST-TD,headline,center,touchdown,11:44:39
2014-07-13,GP221F,Star Oddi DST-TD,headline,center,touchdown,13:11:19
2014-07-13,GP211F,Star Oddi DST-TD,headline,center,touchdown,14:40:00
2014-07-13,GP225A1,Star Oddi DST-TD,headline,center,touchdown,17:18:55
2014-07-13,GP209F,Star Oddi DST-TD,headline,center,touchdown,20:38:57
2014-07-14,GP202F,Star Oddi DST-TD,headline,center,touchdown,6:08:58
2014-07-20,GP210F,Star Oddi DST-TD,headline,center,touchdown,17:40:36
2014-07-20,GP218F,Star Oddi DST-TD,headline,center,touchdown,19:17:12
2014-07-20,GP230F,Star Oddi DST-TD,headline,center,touchdown,5:27:35
2014-07-20,GP231A1,Star Oddi DST-TD,headline,center,touchdown,10:05:32
2014-07-20,GP237A3,Star Oddi DST-TD,headline,center,touchdown,14:53:59
2014-07-20,GP232F,Star Oddi DST-TD,headline,center,touchdown,16:03:15
2014-07-21,GP197F,Star Oddi DST-TD,headline,center,touchdown,7:38:11
2014-07-21,GP179F,Star Oddi DST-TD,headline,center,touchdown,10:41:10
2014-07-21,GP176F,Star Oddi DST-TD,headline,center,touchdown,12:05:16
2014-07-21,GP177F,Star Oddi DST-TD,headline,center,touchdown,13:26:00
2014-07-21,GP162F,Star Oddi DST-TD,headline,center,touchdown,14:48:53
2014-07-21,GP163F,Star Oddi DST-TD,headline,center,touchdown,16:16:02
2014-07-21,GP150F,Star Oddi DST-TD,headline,center,touchdown,17:48:07
2014-07-22,GP026F,Star Oddi DST-TD,headline,center,touchdown,5:29:00
2014-07-22,GP032F,Star Oddi DST-TD,headline,center,touchdown,17:17:11
2014-07-22,GP022F,Star Oddi DST-TD,headline,center,touchdown,19:09:26
2014-07-22,GP030F,Star Oddi DST-TD,headline,center,touchdown,20:21:52
2014-07-22,GP024F,Star Oddi DST-TD,headline,center,touchdown,6:42:30
2014-07-22,GP036F,Star Oddi DST-TD,headline,center,touchdown,7:54:46
2014-07-22,GP025F,Star Oddi DST-TD,headline,center,touchdown,9:13:33
2014-07-22,GP015F,Star Oddi DST-TD,headline,center,touchdown,10:52:37
2014-07-22,GP023F,Star Oddi DST-TD,headline,center,touchdown,12:10:33
2014-07-22,GP019F,Star Oddi DST-TD,headline,center,touchdown,13:17:17
2014-07-22,GP017F,Star Oddi DST-TD,headline,center,touchdown,14:49:17
2014-07-24,GP041F,Star Oddi DST-TD,headline,center,touchdown,17:02:17
2014-07-24,GP048F,Star Oddi DST-TD,headline,center,touchdown,18:39:10
2014-07-24,GP069F,Star Oddi DST-TD,headline,center,touchdown,20:11:34
2014-07-24,GP042A1,Star Oddi DST-TD,headline,center,touchdown,7:07:01
2014-07-24,GP046A1,Star Oddi DST-TD,headline,center,touchdown,9:13:32
2014-07-24,GP070F,Star Oddi DST-TD,headline,center,touchdown,10:51:19
2014-07-24,GP063F,Star Oddi DST-TD,headline,center,touchdown,12:02:54
2014-07-24,GP049F,Star Oddi DST-TD,headline,center,touchdown,13:15:32
2014-07-24,GP043F,Star Oddi DST-TD,headline,center,touchdown,14:23:26
2014-07-24,GP031F,Star Oddi DST-TD,headline,center,touchdown,15:41:07
2014-07-25,GP038A1,Star Oddi DST-TD,headline,center,touchdown,6:30:23
2014-07-25,GP039F,Star Oddi DST-TD,headline,center,touchdown,7:58:42
2014-07-25,GP045F,Star Oddi DST-TD,headline,center,touchdown,9:02:27
2014-07-25,GP062F,Star Oddi DST-TD,headline,center,touchdown,10:35:25
2014-07-25,GP051F,Star Oddi DST-TD,headline,center,touchdown,11:53:30
2014-07-25,GP060F,Star Oddi DST-TD,headline,center,touchdown,12:56:22
2014-07-25,GP053F,Star Oddi DST-TD,headline,center,touchdown,13:49:34
2014-07-25,GP037F,Star Oddi DST-TD,headline,center,touchdown,15:54:52
2014-07-31,GP027F,Star Oddi DST-TD,headline,center,touchdown,17:51:35
2014-07-31,GP033F,Star Oddi DST-TD,headline,center,touchdown,19:09:09
2014-07-31,GP040F,Star Oddi DST-TD,headline,center,touchdown,20:36:20
2014-08-01,GP180F,Star Oddi DST-TD,headline,center,touchdown,5:43:13
2014-08-01,GP269A1,Star Oddi DST-TD,headline,center,touchdown,18:03:23
2014-08-01,GP268F,Star Oddi DST-TD,headline,center,touchdown,19:41:18
2014-08-01,GP173F,Star Oddi DST-TD,headline,center,touchdown,7:13:33
2014-08-01,GP184F,Star Oddi DST-TD,headline,center,touchdown,8:13:01
2014-08-01,GP355A1,Star Oddi DST-TD,headline,center,touchdown,10:32:53
2014-08-01,GP214F,Star Oddi DST-TD,headline,center,touchdown,11:30:42
2014-08-01,GP223F,Star Oddi DST-TD,headline,center,touchdown,13:14:48
2014-08-01,GP227F,Star Oddi DST-TD,headline,center,touchdown,14:15:24
2014-08-01,GP249F,Star Oddi DST-TD,headline,center,touchdown,15:53:53
2014-08-02,GP247FR,Star Oddi DST-TD,headline,center,touchdown,6:47:31
2014-08-02,GP235F,Star Oddi DST-TD,headline,center,touchdown,8:27:48
2014-08-02,GP233F,Star Oddi DST-TD,headline,center,touchdown,10:12:05
2014-08-02,GP205F,Star Oddi DST-TD,headline,center,touchdown,13:07:07
2014-08-02,GP203A1,Star Oddi DST-TD,headline,center,touchdown,15:09:54
2014-08-02,GP188F,Star Oddi DST-TD,headline,center,touchdown,17:35:52
2014-08-05,GP035F,Star Oddi DST-TD,headline,center,touchdown,10:03:04
2014-08-05,GP052F,Star Oddi DST-TD,headline,center,touchdown,11:43:28
2014-08-05,GP072F,Star Oddi DST-TD,headline,center,touchdown,13:00:27
2014-08-05,GP084F,Star Oddi DST-TD,headline,center,touchdown,14:40:22
2014-08-05,GP081F,Star Oddi DST-TD,headline,center,touchdown,16:17:19
2014-08-05,GP101F,Star Oddi DST-TD,headline,center,touchdown,17:57:16
2014-08-05,GP120F,Star Oddi DST-TD,headline,center,touchdown,19:40:42
2014-08-06,GP097A1,Star Oddi DST-TD,headline,center,touchdown,6:57:27
2014-08-06,GP099F,Star Oddi DST-TD,headline,center,touchdown,9:18:43
2014-08-06,GP121F,Star Oddi DST-TD,headline,center,touchdown,10:53:04
2014-08-06,GP141F,Star Oddi DST-TD,headline,center,touchdown,12:35:04
2014-08-06,GP115F,Star Oddi DST-TD,headline,center,touchdown,14:39:48
2014-08-06,GP132F,Star Oddi DST-TD,headline,center,touchdown,15:49:00
2014-08-06,GP139F,Star Oddi DST-TD,headline,center,touchdown,19:55:44
2014-08-07,GP164F,Star Oddi DST-TD,headline,center,touchdown,5:57:28
2014-08-07,GP165F,Star Oddi DST-TD,headline,center,touchdown,7:24:50
2014-08-07,GP152F,Star Oddi DST-TD,headline,center,touchdown,10:20:21
2014-08-07,GP129F,Star Oddi DST-TD,headline,center,touchdown,13:04:20
2014-08-11,GP008F,Star Oddi DST-TD,headline,center,touchdown,15:11:11
2014-08-11,GP006F,Star Oddi DST-TD,headline,center,touchdown,17:23:49
2014-08-11,GP002F,Star Oddi DST-TD,headline,center,touchdown,19:35:24
2014-08-12,GP001F,Star Oddi DST-TD,headline,center,touchdown,5:54:06
2014-08-12,GP013F,Star Oddi DST-TD,headline,center,touchdown,20:07:12
2014-08-12,GP003F,Star Oddi DST-TD,headline,center,touchdown,7:05:20
2014-08-12,GP004F,Star Oddi DST-TD,headline,center,touchdown,8:11:28
2014-08-12,GP005F,Star Oddi DST-TD,headline,center,touchdown,9:37:07
2014-08-12,GP007F,Star Oddi DST-TD,headline,center,touchdown,11:03:47
2014-08-12,GP009F,Star Oddi DST-TD,headline,center,touchdown,12:51:27
2014-08-12,GP011F,Star Oddi DST-TD,headline,center,touchdown,14:02:31
2014-08-12,GP012F,Star Oddi DST-TD,headline,center,touchdown,15:51:13
2014-08-12,GP018F,Star Oddi DST-TD,headline,center,touchdown,17:56:19
2014-08-13,GP014F,Star Oddi DST-TD,headline,center,touchdown,5:55:31
2014-08-13,GP065F,Star Oddi DST-TD,headline,center,touchdown,19:22:20
2014-08-13,GP016F,Star Oddi DST-TD,headline,center,touchdown,7:23:14
2014-08-13,GP020F,Star Oddi DST-TD,headline,center,touchdown,8:39:40
2014-08-13,GP021F,Star Oddi DST-TD,headline,center,touchdown,9:57:04
2014-08-13,GP029F,Star Oddi DST-TD,headline,center,touchdown,12:11:14
2014-08-13,GP034F,Star Oddi DST-TD,headline,center,touchdown,13:15:10
2014-08-13,GP056F,Star Oddi DST-TD,headline,center,touchdown,15:10:49
2014-08-13,GP058F,Star Oddi DST-TD,headline,center,touchdown,16:23:24
2014-08-13,GP073F,Star Oddi DST-TD,headline,center,touchdown,17:57:49
2014-08-14,GP055F,Star Oddi DST-TD,headline,center,touchdown,6:02:20
2014-08-14,GP054FR,Star Oddi DST-TD,headline,center,touchdown,9:48:48
2014-08-14,GP064F,Star Oddi DST-TD,headline,center,touchdown,11:11:06
2014-08-16,GP079A1,Star Oddi DST-TD,headline,center,touchdown,13:29:57
2014-08-16,GP074F,Star Oddi DST-TD,headline,center,touchdown,15:26:57
2014-08-16,GP083F,Star Oddi DST-TD,headline,center,touchdown,16:56:32
2014-08-16,GP096F,Star Oddi DST-TD,headline,center,touchdown,18:25:27
2014-08-16,GP112F,Star Oddi DST-TD,headline,center,touchdown,20:02:36
2014-08-17,GP140F,Star Oddi DST-TD,headline,center,touchdown,6:05:25
2014-08-17,GP114F,Star Oddi DST-TD,headline,center,touchdown,19:38:53
2014-08-17,GP136F,Star Oddi DST-TD,headline,center,touchdown,7:31:45
2014-08-17,GP106F,Star Oddi DST-TD,headline,center,touchdown,9:57:48
2014-08-17,GP086F,Star Oddi DST-TD,headline,center,touchdown,11:24:00
2014-08-17,GP089F,Star Oddi DST-TD,headline,center,touchdown,12:45:39
2014-08-17,GP075F,Star Oddi DST-TD,headline,center,touchdown,14:17:52
2014-08-17,GP071F,Star Oddi DST-TD,headline,center,touchdown,15:33:34
2014-08-17,GP082F,Star Oddi DST-TD,headline,center,touchdown,17:02:09
2014-08-17,GP104F,Star Oddi DST-TD,headline,center,touchdown,18:23:22
2014-08-22,GP192F,Star Oddi DST-TD,headline,center,touchdown,6:18:20
2014-08-22,GP142F,Star Oddi DST-TD,headline,center,touchdown,17:32:05
2014-08-22,GP124F,Star Oddi DST-TD,headline,center,touchdown,19:00:58
2014-08-22,GP116F,Star Oddi DST-TD,headline,center,touchdown,20:03:43
2014-08-22,GP206F,Star Oddi DST-TD,headline,center,touchdown,7:39:16
2014-08-22,GP213F,Star Oddi DST-TD,headline,center,touchdown,10:20:43
2014-08-22,GP212F,Star Oddi DST-TD,headline,center,touchdown,11:24:16
2014-08-22,GP199F,Star Oddi DST-TD,headline,center,touchdown,12:37:15
2014-08-22,GP170F,Star Oddi DST-TD,headline,center,touchdown,13:57:12
2014-08-22,GP156F,Star Oddi DST-TD,headline,center,touchdown,16:18:56
2014-08-23,GP103F,Star Oddi DST-TD,headline,center,touchdown,6:17:15
2014-08-23,GP130F,Star Oddi DST-TD,headline,center,touchdown,17:12:58
2014-08-23,GP134F,Star Oddi DST-TD,headline,center,touchdown,18:35:06
2014-08-23,GP144F,Star Oddi DST-TD,headline,center,touchdown,19:50:25
2014-08-23,GP087F,Star Oddi DST-TD,headline,center,touchdown,7:29:14
2014-08-23,GP092F,Star Oddi DST-TD,headline,center,touchdown,8:48:25
2014-08-23,GP095F,Star Oddi DST-TD,headline,center,touchdown,9:56:44
2014-08-23,GP093F,Star Oddi DST-TD,headline,center,touchdown,10:59:43
2014-08-23,GP091F,Star Oddi DST-TD,headline,center,touchdown,12:29:41
2014-08-23,GP105F,Star Oddi DST-TD,headline,center,touchdown,13:51:22
2014-08-23,GP109F,Star Oddi DST-TD,headline,center,touchdown,14:48:48
2014-08-23,GP119F,Star Oddi DST-TD,headline,center,touchdown,15:59:54
2014-08-24,GP128F,Star Oddi DST-TD,headline,center,touchdown,6:13:11
2014-08-24,GP178F,Star Oddi DST-TD,headline,center,touchdown,17:10:02
2014-08-24,GP175F,Star Oddi DST-TD,headline,center,touchdown,18:16:14
2014-08-24,GP133F,Star Oddi DST-TD,headline,center,touchdown,7:15:46
2014-08-24,GP111F,Star Oddi DST-TD,headline,center,touchdown,8:38:27
2014-08-24,GP110F,Star Oddi DST-TD,headline,center,touchdown,9:44:54
2014-08-24,GP127F,Star Oddi DST-TD,headline,center,touchdown,11:10:02
2014-08-24,GP143F,Star Oddi DST-TD,headline,center,touchdown,12:16:09
2014-08-24,GP135F,Star Oddi DST-TD,headline,center,touchdown,13:10:52
2014-08-24,GP154F,Star Oddi DST-TD,headline,center,touchdown,14:52:48
2014-08-24,GP166F,Star Oddi DST-TD,headline,center,touchdown,16:00:09
2014-08-25,GP193A1,Star Oddi DST-TD,headline,center,touchdown,6:13:43
2014-08-25,GP118F,Star Oddi DST-TD,headline,center,touchdown,17:39:49
2014-08-25,GP107F,Star Oddi DST-TD,headline,center,touchdown,18:56:56
2014-08-25,GP169F,Star Oddi DST-TD,headline,center,touchdown,8:04:40
2014-08-25,GP172F,Star Oddi DST-TD,headline,center,touchdown,8:59:00
2014-08-25,GP161A3,Star Oddi DST-TD,headline,center,touchdown,13:50:00
2014-08-25,GP147F,Star Oddi DST-TD,headline,center,touchdown,14:52:27
2014-08-25,GP137F,Star Oddi DST-TD,headline,center,touchdown,16:13:48
2014-08-26,GP078F,Star Oddi DST-TD,headline,center,touchdown,6:20:25
2014-08-26,GP050F,Star Oddi DST-TD,headline,center,touchdown,17:50:36
2014-08-26,GP059F,Star Oddi DST-TD,headline,center,touchdown,20:10:13
2014-08-26,GP067F,Star Oddi DST-TD,headline,center,touchdown,7:35:07
2014-08-26,GP066F,Star Oddi DST-TD,headline,center,touchdown,9:06:17
2014-08-26,GP044A1,Star Oddi DST-TD,headline,center,touchdown,16:43:35
2014-09-02,GP181F,Star Oddi DST-TD,headline,center,touchdown,6:29:06
2014-09-02,GP185F,Star Oddi DST-TD,headline,center,touchdown,7:26:04
2014-09-02,GP194F,Star Oddi DST-TD,headline,center,touchdown,8:24:15
2014-09-02,GP198F,Star Oddi DST-TD,headline,center,touchdown,9:27:22
2014-09-02,GP208F,Star Oddi DST-TD,headline,center,touchdown,11:06:15
2014-09-02,GP217A1,Star Oddi DST-TD,headline,center,touchdown,13:20:29
2014-09-04,GP228F,Star Oddi DST-TD,headline,center,touchdown,6:19:02
2014-09-04,GP282F,Star Oddi DST-TD,headline,center,touchdown,19:46:55
2014-09-04,GP236F,Star Oddi DST-TD,headline,center,touchdown,7:43:13
2014-09-04,GP262F,Star Oddi DST-TD,headline,center,touchdown,9:25:48
2014-09-04,GP260F,Star Oddi DST-TD,headline,center,touchdown,10:44:04
2014-09-04,GP263F,Star Oddi DST-TD,headline,center,touchdown,11:51:04
2014-09-04,GP270F,Star Oddi DST-TD,headline,center,touchdown,13:05:05
2014-09-04,GP271F,Star Oddi DST-TD,headline,center,touchdown,14:21:58
2014-09-04,GP278F,Star Oddi DST-TD,headline,center,touchdown,16:32:23
2014-09-04,GP290F,Star Oddi DST-TD,headline,center,touchdown,18:26:39
2014-09-05,GP277F,Star Oddi DST-TD,headline,center,touchdown,6:31:37
2014-09-05,GP299F,Star Oddi DST-TD,headline,center,touchdown,8:51:45
2014-09-05,GP286F,Star Oddi DST-TD,headline,center,touchdown,10:23:54
2014-09-05,GP280F,Star Oddi DST-TD,headline,center,touchdown,11:45:44
2014-09-05,GP265F,Star Oddi DST-TD,headline,center,touchdown,13:00:24
2014-09-05,GP253F,Star Oddi DST-TD,headline,center,touchdown,14:12:18
2014-09-05,GP251F,Star Oddi DST-TD,headline,center,touchdown,15:23:28
2014-09-05,GP239F,Star Oddi DST-TD,headline,center,touchdown,16:41:59
2014-09-08,GP215A1,Star Oddi DST-TD,headline,center,touchdown,19:31:37
2014-09-09,GP090F,Star Oddi DST-TD,headline,center,touchdown,6:32:14
2014-09-09,GP088F,Star Oddi DST-TD,headline,center,touchdown,17:26:44
2014-09-09,GP098A1,Star Oddi DST-TD,headline,center,touchdown,19:18:41
2014-09-09,GP080F,Star Oddi DST-TD,headline,center,touchdown,8:28:40
2014-09-09,GP076F,Star Oddi DST-TD,headline,center,touchdown,9:28:19
2014-09-09,GP068F,Star Oddi DST-TD,headline,center,touchdown,14:09:48
2014-09-09,GP077F,Star Oddi DST-TD,headline,center,touchdown,15:38:02
2014-09-09,GP085F,Star Oddi DST-TD,headline,center,touchdown,16:33:04
2014-09-10,GP117F,Star Oddi DST-TD,headline,center,touchdown,6:38:29
2014-09-10,GP353F,Star Oddi DST-TD,headline,center,touchdown,19:07:10
2014-09-10,GP100F,Star Oddi DST-TD,headline,center,touchdown,8:10:02
2014-09-10,GP108F,Star Oddi DST-TD,headline,center,touchdown,9:30:51
2014-09-10,GP122F,Star Oddi DST-TD,headline,center,touchdown,10:44:26
2014-09-10,GP123F,Star Oddi DST-TD,headline,center,touchdown,12:04:53
2014-09-10,GP125F,Star Oddi DST-TD,headline,center,touchdown,13:25:12
2014-09-10,GP113F,Star Oddi DST-TD,headline,center,touchdown,14:38:42
2014-09-10,GP094F,Star Oddi DST-TD,headline,center,touchdown,16:28:19
2014-09-10,GP102F,Star Oddi DST-TD,headline,center,touchdown,17:36:22
2014-09-11,GP145F,Star Oddi DST-TD,headline,center,touchdown,6:32:16
2014-09-11,GP159F,Star Oddi DST-TD,headline,center,touchdown,7:44:29
2014-09-11,GP160F,Star Oddi DST-TD,headline,center,touchdown,8:53:41
2014-09-15,GP131F,Star Oddi DST-TD,headline,center,touchdown,17:54:23
2014-09-15,GP157F,Star Oddi DST-TD,headline,center,touchdown,9:27:50
2014-09-15,GP148F,Star Oddi DST-TD,headline,center,touchdown,10:33:26
2014-09-15,GP146F,Star Oddi DST-TD,headline,center,touchdown,11:22:57
2014-09-15,GP158F,Star Oddi DST-TD,headline,center,touchdown,12:27:21
2014-09-15,GP126A2,Star Oddi DST-TD,headline,center,touchdown,16:46:39
2014-09-16,GP196F,Star Oddi DST-TD,headline,center,touchdown,17:21:58
2014-09-16,GP183F,Star Oddi DST-TD,headline,center,touchdown,18:48:36
2014-09-16,GP149A1,Star Oddi DST-TD,headline,center,touchdown,8:02:14
2014-09-16,GP153F,Star Oddi DST-TD,headline,center,touchdown,9:25:15
2014-09-16,GP167F,Star Oddi DST-TD,headline,center,touchdown,10:56:44
2014-09-16,GP174F,Star Oddi DST-TD,headline,center,touchdown,11:54:29
2014-09-16,GP171A1,Star Oddi DST-TD,headline,center,touchdown,13:52:37
2014-09-16,GP186F,Star Oddi DST-TD,headline,center,touchdown,15:29:23
2014-09-16,GP191F,Star Oddi DST-TD,headline,center,touchdown,16:14:25
2014-09-17,GP200F,Star Oddi DST-TD,headline,center,touchdown,6:50:58
2014-09-17,GP207A2,Star Oddi DST-TD,headline,center,touchdown,8:01:12
2014-09-17,GP226F,Star Oddi DST-TD,headline,center,touchdown,11:18:32
2014-09-30,GP195F,Star Oddi DST-TD,headline,center,touchdown,7:10:31
2014-09-30,GP187F,Star Oddi DST-TD,headline,center,touchdown,8:09:25
2014-09-30,GP189F,Star Oddi DST-TD,headline,center,touchdown,9:11:29
2014-09-30,GP216A1,Star Oddi DST-TD,headline,center,touchdown,10:51:01
2014-09-30,GP204A1,Star Oddi DST-TD,headline,center,touchdown,14:04:22
2014-09-30,GP219F,Star Oddi DST-TD,headline,center,touchdown,15:10:02
2014-09-30,GP229F,Star Oddi DST-TD,headline,center,touchdown,16:21:40
2014-09-30,GP222F,Star Oddi DST-TD,headline,center,touchdown,17:34:09
2014-10-01,GP252F,Star Oddi DST-TD,headline,center,touchdown,7:04:50
2014-10-01,GP245F,Star Oddi DST-TD,headline,center,touchdown,17:31:32
2014-10-01,GP242F,Star Oddi DST-TD,headline,center,touchdown,8:06:08
2014-10-01,GP250F,Star Oddi DST-TD,headline,center,touchdown,9:02:37
2014-10-01,GP246A1,Star Oddi DST-TD,headline,center,touchdown,11:04:47
2014-10-01,GP274F,Star Oddi DST-TD,headline,center,touchdown,15:02:35
2014-10-01,GP257F,Star Oddi DST-TD,headline,center,touchdown,16:31:31
2014-10-02,GP284F,Star Oddi DST-TD,headline,center,touchdown,8:49:35
2014-10-02,GP296F,Star Oddi DST-TD,headline,center,touchdown,11:25:22
2014-10-02,GP303F,Star Oddi DST-TD,headline,center,touchdown,13:23:48
2014-10-02,GP304F,Star Oddi DST-TD,headline,center,touchdown,14:27:57
2014-10-02,GP309A1,Star Oddi DST-TD,headline,center,touchdown,16:40:59
2014-10-03,GP327F,Star Oddi DST-TD,headline,center,touchdown,11:46:55
2014-10-03,GP316F,Star Oddi DST-TD,headline,center,touchdown,13:02:17
2014-10-03,GP307F,Star Oddi DST-TD,headline,center,touchdown,14:24:51
2014-10-03,GP320F,Star Oddi DST-TD,headline,center,touchdown,15:39:11
2014-10-03,GP300F,Star Oddi DST-TD,headline,center,touchdown,17:41:45
2014-10-03,GP302F,Star Oddi DST-TD,headline,center,touchdown,18:37:42
2014-10-04,GP258A1,Star Oddi DST-TD,headline,center,touchdown,7:06:40
2014-10-04,GP267F,Star Oddi DST-TD,headline,center,touchdown,8:10:47
2014-10-04,GP261F,Star Oddi DST-TD,headline,center,touchdown,9:24:43
2014-10-04,GP264A1,Star Oddi DST-TD,headline,center,touchdown,12:16:55
2014-10-04,GP273F,Star Oddi DST-TD,headline,center,touchdown,13:25:18
