"date","zone","tow.id","tow.number","valid","longitude","latitude","longitude.start.logbook","longitude.end.logbook","latitude.start.logbook","latitude.end.logbook","start.time","end.time","start.time.logbook","end.time.logbook","depth","bottom.temperature","warp","swept.area","swept.area.method","groundfish.sample","water.sample","comment","haul.time","touchdown.time","liftoff.time"
"2017-07-25","12","GP145F",8,1,NA,NA,6303119,6302909,4744204,4744313,"14:44:32","14:50:02","14:45:00","14:50:02",39,-0.1,125,3432,"model",0,0,"Stable ~ 2.1 kts","14:53:06","14:44:24","14:51:11"
"2017-07-25","12","GP135F",9,1,NA,NA,6308657,6308746,4748469,4748555,"15:49:59","15:53:01","15:49:59","15:53:01",40,-0.1,125,2227,"model",1,0,"Stable ~ 2.2 kts","15:58:02","15:49:57","15:56:15"
"2017-07-25","12","GP136F",10,1,NA,NA,6307875,6307802,4752858,4753027,"16:42:53","16:48:04","16:43:04","16:48:04",38,-0.2,125,3197,"model",0,0,"Stable ~ 2.2 kts","16:51:19","16:42:43","16:49:24"
"2017-07-25","12","GP144F",11,1,NA,NA,6303365,6303159,4756149,4756267,"17:42:03","17:47:22","17:42:16","17:47:22",34,-0.1,100,3094,"model",0,0,"Stable ~ 2.1 kts","17:49:38","17:41:55","17:47:36"
"2017-07-25","12","GP129F",12,1,NA,NA,6311335,6311073,4755652,4755650,"18:54:31","18:59:49","18:54:49","18:59:49",35,-0.2,100,2741,"model",0,0,"Stable ~ 2.1 kts","19:02:13","18:54:24","19:00:18"
"2017-07-25","12","GP143F",13,1,NA,NA,6305968,6305698,4802512,4802487,"20:30:48","20:35:50","20:30:48","20:35:50",32,0,100,2485,"model",1,0,"Accroche et force ~ 2.1 kts","20:38:12","20:30:48","20:36:41"
"2017-07-26","12","GP118F",1,1,NA,NA,6316043,6315786,4804025,4804054,"05:34:24","05:39:37","05:34:36","05:39:37",42,-0.1,125,4135,"model",0,0,"Stable ~ 2.1 kts","5:42:35","5:34:21","5:40:05"
"2017-07-26","12","GP126F",2,1,NA,NA,6312240,6311979,4809224,4809239,"06:45:47","06:51:21","06:46:19","06:51:21",40,0,125,3227,"model",0,0,"Stable ~ 2.1 kts","6:54:34","6:45:49","6:52:15"
"2017-07-26","12","GP114F",3,1,NA,NA,6319002,6318739,4812847,4812855,"08:06:48","08:11:57","08:06:58","08:11:57",52,0.4,150,4152,"model",0,0,"Stable ~ 2.1 kts","8:15:41","8:06:44","8:12:17"
"2017-07-26","12","GP101F",4,1,NA,NA,6324163,6323897,4808215,4808187,"09:27:35","09:33:03","09:28:01","09:33:03",60,0.7,175,2742,"model",1,0,"Accroche et force ~ 2.1 kts","9:37:23","9:27:37","9:35:34"
"2017-07-26","12","GP082F",5,1,NA,NA,6335113,6334848,4807109,4807110,"11:01:28","11:06:48","11:01:49","11:06:48",50,0.9,150,3598,"model",0,0,"Accroche et force ~ 2.1 kts","11:10:24","11:01:25","11:08:16"
"2017-08-01","12","GP002F",1,1,NA,NA,6532628,6532462,4747169,4747028,"05:45:19","05:50:21","05:45:19","05:50:21",22,0.4,75,2487.4,"average",0,0,"Force a cause de vase ~ 2.1 kts","5:52:09","5:44:40","5:52:42"
"2017-08-01","12","GP004F",2,1,NA,NA,6529438,6529218,4751722,4751626,"07:21:15","07:26:58","07:22:02","07:26:58",33,0.4,100,2099,"model",0,0,"Force a cause de vase ~ 2.1 kts","7:29:21","7:21:11","7:27:48"
"2017-08-01","12","GP003F",3,1,NA,NA,6530993,6530818,4755035,4754894,"09:02:08","09:07:33","09:02:30","09:07:33",26,0.4,75,2813,"model",0,0,"Stable ~ 2.1 kts","9:09:15","9:01:53","9:07:42"
"2017-08-01","12","GP001F",4,1,NA,NA,6537699,6537464,4758606,4758523,"10:19:15","10:24:15","10:19:15","10:24:15",25,0.4,75,2737,"model",0,0,"Stable ~ 2.1 kts","10:25:56","10:18:59","10:24:29"
"2017-08-01","12","GP005F",5,1,NA,NA,6520576,6520317,4757674,4757628,"12:06:32","12:12:06","12:07:07","12:12:06",25,1.2,75,2749,"model",0,0,"Stable ~ 2.1 kts","12:13:48","12:06:18","12:12:37"
"2017-08-01","12","GP006F",6,1,NA,NA,6512661,6512393,4753534,4753506,"13:29:37","13:34:37","13:29:37","13:34:37",38,0.5,125,2444.3,"average",0,0,"Force a cause de vase ~ 2.1 kts","13:37:39","13:28:30","13:35:58"
"2017-08-01","12","GP007F",7,1,NA,NA,6510540,6510281,4755788,4755766,"14:30:05","14:35:03","14:30:05","14:35:03",41,0.5,125,2421.2,"average",0,0,"Force a cause de vase ~ 2.0 kts","14:38:11","14:29:42","14:36:27"
"2017-08-01","12","GP008F",8,1,NA,NA,6508475,6508220,4753806,4753762,"15:21:50","15:26:52","15:21:50","15:26:52",42,0.5,125,2444.3,"average",0,0,"Force a cause de vase ~ 2.0 kts","15:29:56","15:21:31","15:27:50"
"2017-08-01","12","GP009F",9,1,NA,NA,6459476,6459212,4753256,4753260,"16:28:02","16:33:20","16:28:20","16:33:20",26,0.4,75,2644,"model",0,0,"Stable ~ 2.1 kts","16:35:12","16:27:50","16:33:43"
"2017-08-01","12","GP011F",10,1,NA,NA,6501075,6500809,4757137,4757155,"17:28:43","17:33:47","17:28:46","17:33:47",44,0.6,125,1589,"model",1,0,"Force a cause de vase ~ 2.0 kts","17:36:49","17:28:34","17:34:40"
"2017-08-01","12","GP010F",11,1,NA,NA,6459320,6459124,4802403,4802523,"18:43:09","18:48:09","18:43:09","18:48:09",47,0.6,150,2421.2,"average",0,0,"Stable ~ 2.2 kts","18:51:49","18:42:55","18:49:28"
"2017-08-01","12","GP012F",12,1,NA,NA,6446298,6446512,4804081,4803972,"20:26:02","20:31:03","20:26:02","20:31:03",46,0.6,150,2562.8,"average",0,0,"Force a cause de vase ~ 2.1 kts","20:34:49","20:25:17","20:33:22"
"2017-08-02","12","GP013F",1,1,NA,NA,6440594,6440416,4814815,4814676,"05:43:27","05:48:35","05:43:33","05:48:35",48,0.7,150,2497,"model",0,0,"Force a cause du gravier","5:52:07","5:43:22","5:51:00"
"2017-08-02","12","GP017F",2,1,NA,NA,6430797,6431060,4814164,4814149,"07:51:04","07:56:26","07:51:26","07:56:26",54,0.8,150,2319,"model",0,0,"Force a cause de vase ~ 2.1 kts","8:00:18","7:51:03","7:57:47"
"2017-08-02","12","GP014F",3,1,NA,NA,6424097,6424366,4821872,4821863,"09:33:49","09:39:11","09:34:09","09:39:11",37,0.7,100,3536,"model",1,0,"Stable ~ 2.1 kts","9:41:33","9:33:48","9:39:39"
"2017-08-02","12","GP020F",4,1,NA,NA,6419942,6420159,4816156,4816258,"12:24:03","12:29:25","12:24:28","12:29:25",61,0.9,175,2481,"model",0,0,"Force a cause de vase ~ 2.2 kts","12:33:51","12:24:06","12:31:23"
"2017-08-02","12","GP021F",5,1,NA,NA,6418262,6418455,4815021,4815157,"13:21:40","13:26:59","13:21:54","13:26:59",52,0.8,150,2374,"model",0,0,"Force a cause de vase ~ 2.1 kts","13:30:34","13:21:46","13:28:17"
"2017-08-02","12","GP015F",6,1,NA,NA,6420158,6420347,4808461,4808586,"14:50:01","14:55:24","14:50:22","14:55:24",19,1.3,50,2284,"model",0,0,"Stable ~ 2.1 kts","14:56:39","14:49:21","14:55:35"
"2017-08-02","12","GP037F",7,1,NA,NA,6404072,6404210,4814160,4814322,"16:49:25","16:54:40","16:49:36","16:54:40",34,0.7,100,3057,"model",0,0,"Stable ~ 2.1 kts","16:57:07","16:49:24","16:55:31"
"2017-08-02","12","GP029F",8,1,NA,NA,6400965,6401097,4816754,4816914,"18:02:12","18:07:35","18:02:35","18:07:35",39,0.5,125,3673,"model",1,0,"Stable ~ 2.2 kts","18:10:25","18:02:07","18:08:41"
"2017-08-02","12","GP055F",9,1,NA,NA,6357785,6357971,4810833,4810974,"19:24:09","19:29:15","19:24:15","19:29:15",28,0.6,75,2926,"model",0,0,"Accroche et force ~ 2.1 kts","19:30:56","19:23:58","19:29:21"
"2017-08-03","12","GP043F",1,1,NA,NA,6403210,6403357,4801948,4802106,"05:43:10","05:48:16","05:43:17","05:48:16",22,1.2,50,1758,"model",0,0,"Accroche et force ~ 2.2 kts","5:49:24","5:43:00","5:48:24"
"2017-08-03","12","GP053F",2,0,NA,NA,6351754,6351789,4805171,4805348,"07:41:32","07:46:30","07:41:32","07:46:30",52,0.8,150,NA,"",0,0,"Chalut dechire (aile et belly) - accroche et force ~ 2.1 kts","7:50:06","        ","        "
"2017-08-03","12","GP053A1",3,1,NA,NA,6356724,6356743,4802473,4802649,"08:51:30","08:56:33","08:51:30","08:56:33",45,0.6,150,2706.5,"average",0,0,"Force a cause de vase ~ 2.1 kts","9:00:25","8:50:31","8:59:34"
"2017-08-03","12","GP060F",4,1,NA,NA,6349033,6348947,4806942,4807105,"10:17:31","10:22:30","10:17:31","10:22:30",50,0.9,150,2847.9,"average",0,0,"Force a cause de vase ~ 2.1 kts","10:26:16","10:17:10","10:24:03"
"2017-08-03","12","GP071F",5,1,NA,NA,6342086,6342038,4811198,4811375,"11:31:08","11:36:27","11:31:28","11:36:27",57,0.9,175,2187,"model",1,0,"Force a cause du gravier","11:40:44","11:31:03","11:37:29"
"2017-08-03","12","GP075F",6,1,NA,NA,6338736,6338682,4814192,4814363,"12:46:37","12:51:55","12:46:56","12:51:55",54,1.1,150,3191,"model",1,0,"Stable ~ 2.1 kts","12:55:30","12:46:43","12:53:05"
"2017-08-03","12","GP089F",7,1,NA,NA,6331267,6331175,4818383,4818554,"14:05:15","14:10:35","14:05:33","14:10:35",53,1,150,3516,"model",0,0,"Stable ~ 2.1 kts","14:14:03","14:05:21","14:11:22"
"2017-08-03","12","GP086F",8,1,NA,NA,6332304,6332311,4823335,4823518,"15:09:42","15:15:04","15:10:03","15:15:04",60,1,200,3308,"model",0,0,"Stable ~ 2.2 kts","15:20:23","15:09:43","15:17:17"
"2017-08-03","12","GP073F",9,1,NA,NA,6340960,6340992,4821458,4821638,"16:36:26","16:41:37","16:36:37","16:41:37",49,0.1,150,3708,"model",0,0,"Stable ~ 2.1 kts","16:45:12","16:36:22","16:42:15"
"2017-08-03","12","GP058F",10,1,NA,NA,6350547,6350582,4820338,4820520,"18:02:39","18:07:53","18:02:53","18:07:53",59,2.2,175,2280,"model",0,0,"Force a cause de vase ~ 2.1 kts","18:12:04","18:02:31","18:08:07"
"2017-08-03","12","GP059F",11,1,NA,NA,6350001,6349964,4823810,4823986,"19:09:06","19:14:38","19:09:37","19:14:38",60,2.7,175,3134,"model",1,0,"Stable ~ 2.1 kts","19:19:01","19:09:14","19:16:08"
"2017-08-03","12","GP065F",12,1,NA,NA,6344092,6343861,4827443,4827530,"20:29:38","20:35:11","20:30:12","20:35:11",84,3.6,250,1331,"model",0,0,"Force a cause de vase ~ 2.1 kts","20:41:44","20:29:37","20:37:33"
"2017-08-04","12","GP057F",1,1,NA,NA,6350752,6350572,4831081,4831220,"05:57:02","06:02:08","05:57:07","06:02:08",32,0.6,100,3326,"model",0,0,"Stable ~ 2.1 kts","6:04:25","5:56:49","6:02:18"
"2017-08-04","12","GP034F",2,1,NA,NA,6407051,6406831,4827298,4827412,"07:59:19","08:04:30","07:59:31","08:04:30",36,1.4,100,3158,"model",0,0,"Stable ~ 2.1 kts","8:06:48","7:59:11","8:04:53"
"2017-08-04","12","GP027F",3,1,NA,NA,6410661,6410895,4832276,4832362,"09:05:38","09:10:58","09:05:58","09:10:58",43,1.3,125,2529,"model",1,0,"Force a cause de vase ~ 2.1 kts","9:14:05","9:05:42","9:12:22"
"2017-08-04","12","GP033F",4,1,NA,NA,6407180,6407449,4832524,4832506,"10:26:30","10:31:37","10:26:37","10:31:37",55,2.1,175,2347,"model",0,0,"Force a cause de vase ~ 2.1 kts","10:36:12","10:26:38","10:35:11"
"2017-08-04","12","GP038F",5,1,NA,NA,6402985,6403051,4837519,4837696,"11:46:28","11:51:26","11:46:28","11:51:26",46,1.3,150,2210,"model",0,0,"Accroche et force ~ 2.1 kts","11:55:34","11:46:09","11:53:00"
"2017-08-04","12","GP035F",6,1,NA,NA,6403602,6403687,4845496,4845668,"13:38:40","13:44:00","13:38:59","13:44:00",42,1,125,3476,"model",1,0,"Stable ~ 2.2 kts","13:47:09","13:38:37","13:44:48"
"2017-08-04","12","GP054F",7,1,NA,NA,6357746,6357918,4843760,4843909,"14:51:38","14:56:58","14:51:58","14:56:58",79,3.6,225,2334,"model",0,0,"Force ~ 2.1 kts","15:03:07","14:51:46","14:59:11"
"2017-08-04","12","GP056F",8,1,NA,NA,6350930,6351091,4837208,4837350,"16:48:23","16:53:24","16:48:23","16:53:24",92,3.9,275,2850.5,"average",0,0,"Stable ~ 2.1 kts","17:00:59","16:48:04","16:57:48"
"2017-08-04","12","GP064F",9,1,NA,NA,6349383,6349359,4839639,4839820,"17:48:22","17:53:41","17:48:43","17:53:41",78,3.5,225,3983,"model",0,0,"Stable ~ 2.1 kts","17:59:38","17:48:27","17:55:35"
"2017-08-04","12","GP078F",10,1,NA,NA,6339130,6339234,4836992,4837163,"19:18:07","19:23:02","19:18:07","19:23:02",66,3.1,200,2874.9,"average",1,0,"Stable ~ 2.2 kts","19:28:20","19:17:40","19:25:03"
"2017-08-04","12","GP074F",11,1,NA,NA,6339992,6340086,4833262,4833428,"20:28:08","20:33:11","20:28:08","20:33:11",77,3.7,225,3054,"average",0,0,"Stable ~ 2.1 kts","20:39:09","20:27:44","20:37:30"
"2017-08-09","12","GP083F",1,1,NA,NA,6337293,6337060,4832905,4832866,"05:51:12","05:56:39","05:51:39","05:56:39",68,3.7,200,3195,"model",0,0,"Accroche et force ~ 2.1 kts","6:07:33","5:51:18","6:05:49"
"2017-08-09","12","GP107F",2,1,NA,NA,6327645,6327395,4837713,4837635,"07:27:47","07:33:02","07:28:01","07:33:02",86,4.4,250,3065,"model",0,0,"Force a cause de vase ~ 2.1 kts","7:39:49","7:27:48","7:36:57"
"2017-08-09","12","GP096F",3,0,NA,NA,6325349,6325126,4834510,4834399,"08:27:11","08:32:10","08:27:11","08:32:10",72,3.7,225,NA,"",0,0,"Chalut dechire (aile et poche) - accroche et force ~ 2.2 kts","8:38:20","        ","        "
"2017-08-09","12","GP096A1",4,1,NA,NA,6326125,6325921,4834478,4834358,"09:25:55","09:31:20","09:26:21","09:31:20",70,3.3,200,1882,"model",0,0,"Accroche et force ~ 2.1 kts","9:36:37","9:25:58","9:32:46"
"2017-08-09","12","GP121F",5,1,NA,NA,6315262,6315024,4838679,4838595,"11:04:29","11:10:09","11:05:10","11:10:09",113,4.6,350,2110,"model",0,0,"Force a cause de vase ~ 2.1 kts","11:20:15","11:04:36","11:15:57"
"2017-08-09","E","GP139F",6,1,NA,NA,6307729,6307539,4832808,4832686,"12:47:45","12:53:10","12:48:09","12:53:10",122,4.9,375,2764,"model",0,0,"Force a cause de vase ~ 2.1 kts","13:04:30","12:47:56","12:59:41"
"2017-08-09","12","GP134F",7,1,NA,NA,6314879,6314620,4831768,4831821,"14:12:55","14:18:47","14:13:45","14:18:47",69,3.2,200,2799,"model",1,0,"Accroche et force ~ 2.1 kts","14:24:04","14:13:00","14:20:27"
"2017-08-09","12","GP112F",8,0,NA,NA,6319220,6319116,4829854,4829867,"15:22:34","15:25:14","15:22:34","15:25:14",67,3.3,200,NA,"",0,0,"Accroche avant 5 minutes - accroche et force ~ 2.1 kts","0:00:00","        ","        "
"2017-08-09","12","GP112A1",9,1,NA,NA,6321284,6321009,4829160,4829200,"16:21:52","16:27:38","16:22:38","16:27:38",65,3.4,200,3608,"model",0,0,"Accroche et force ~ 2.1 kts","16:32:55","16:21:57","16:28:12"
"2017-08-09","12","GP115F",10,1,NA,NA,6317949,6317690,4826433,4826395,"17:58:15","18:03:56","17:58:58","18:03:56",54,2.8,150,4113,"model",0,0,"Accroche et force ~ 2.2 kts","18:07:46","17:58:19","18:04:07"
"2017-08-09","12","GP103F",11,1,NA,NA,6323926,6323678,4821585,4821660,"19:30:43","19:36:10","19:31:10","19:36:10",47,1,150,2639,"model",0,0,"Stable ~ 2.1 kts","19:40:18","19:30:43","19:37:52"
"2017-08-10","12","GP157F",1,1,NA,NA,6255318,6255158,4804084,4804226,"05:52:38","05:58:12","05:53:10","05:58:12",36,0.2,100,2624,"model",0,0,"Stable ~ 2.1 kts","6:00:37","5:52:41","5:58:28"
"2017-08-10","12","GP172F",2,1,NA,NA,6248605,6248405,4801664,4801778,"06:57:44","07:02:47","06:57:47","07:02:47",44,0.2,125,3420,"model",0,0,"Stable ~ 2.1 kts","7:05:48","6:57:41","7:03:08"
"2017-08-10","12","GP183F",3,1,NA,NA,6240606,6240344,4801455,4801483,"07:56:12","08:01:30","07:56:29","08:01:30",47,0.6,150,4031,"model",0,0,"Stable ~ 2.1 kts","8:05:23","7:56:11","8:02:43"
"2017-08-10","12","GP185F",4,1,NA,NA,6240007,6239756,4808725,4808773,"09:23:50","09:29:13","09:24:19","09:29:13",54,1.2,150,4165,"model",0,0,"Stable ~ 2.1 kts","9:33:06","9:23:57","9:30:19"
"2017-08-10","12","GP180F",5,1,NA,NA,6241111,6240842,4811568,4811552,"10:22:30","10:27:32","10:22:30","10:27:32",50,0.9,150,3361.7,"average",0,0,"Stable ~ 2.1 kts","10:31:07","10:21:41","10:28:25"
"2017-08-10","12","GP169F",6,1,NA,NA,6250707,6250441,4810879,4810857,"11:48:13","11:53:31","11:48:31","11:53:31",41,0.3,125,2778,"model",0,0,"Stable ~ 2.2 kts","11:56:32","11:48:06","11:54:29"
"2017-08-10","12","GP153F",7,1,NA,NA,6258306,6258166,4812455,4812300,"13:01:09","13:06:15","13:01:17","13:06:15",40,0.3,125,3305,"model",0,0,"Accroche et force ~ 2.2 kts","13:09:11","13:00:59","13:07:21"
"2017-08-10","12","GP152F",8,1,NA,NA,6258963,6258921,4818950,4818770,"14:27:40","14:33:15","14:28:15","14:33:15",43,0.9,125,2827,"model",0,0,"Stable ~ 2.1 kts","14:36:19","14:27:32","14:34:02"
"2017-08-10","12","GP130F",9,1,NA,NA,6309220,6308969,4819798,4819729,"15:47:33","15:52:37","15:47:36","15:52:37",28,0.2,75,2477,"model",0,0,"Accroche et force ~ 2.2 kts","15:54:25","15:47:24","15:53:00"
"2017-08-10","12","GP138F",10,1,NA,NA,6258007,6257775,4823351,4823436,"17:10:12","17:15:29","17:10:29","17:15:29",41,0.2,125,2718,"model",0,0,"Stable ~ 2.1 kts","17:18:40","17:17:25","17:22:29"
"2017-08-10","12","GP166F",11,1,NA,NA,6251556,6251359,4825044,4825112,"18:08:32","18:13:14","18:08:32","18:13:14",91,3.3,275,3119.9,"average",1,0,"Accroche et force ~ 2.2 kts","18:20:58","18:07:46","18:15:02"
"2017-08-10","12","GP165F",12,1,NA,NA,6251392,6251188,4822486,4822606,"19:14:03","19:19:44","19:14:43","19:19:44",50,1.4,150,3582,"model",0,0,"Stable ~ 2.2 kts","19:23:31","19:14:06","19:21:03"
"2017-08-10","12","GP181F",13,1,NA,NA,6241184,6240987,4818718,4818842,"20:39:52","20:45:22","20:40:25","20:45:22",51,2.2,150,3836,"model",1,0,"Accroche et force ~ 2.1 kts","20:49:08","20:40:01","20:46:10"
"2017-08-11","12","GP201F",1,1,NA,NA,6228000,6227911,4813166,4812989,"05:50:41","05:55:50","05:50:51","05:55:50",35,0.2,100,3104,"model",0,0,"Accroche et force ~ 2.2 kts","5:58:18","5:50:36","5:56:12"
"2017-08-11","12","GP208F",2,1,NA,NA,6222643,6222607,4816188,4816012,"06:57:32","07:02:44","06:57:43","07:02:44",41,0.5,125,2793,"model",0,0,"Stable ~ 2.1 kts","7:05:48","6:57:20","7:03:42"
"2017-08-11","12","GP207F",3,1,NA,NA,6218234,6218132,4809368,4809200,"08:09:52","08:15:14","08:10:13","08:15:14",43,0.6,125,2775,"model",0,0,"Stable ~ 2.1 kts","8:18:16","8:09:52","8:15:59"
"2017-08-11","12","GP227F",4,1,NA,NA,6212693,6212463,4811125,4811219,"09:09:45","09:15:14","09:10:12","09:15:14",47,1.5,150,2342,"model",0,0,"Stable ~ 2.1 kts","9:19:06","9:09:40","9:16:36"
"2017-08-11","12","GP230F",5,1,NA,NA,6211168,6211072,4808658,4808488,"09:52:57","09:58:11","09:53:10","09:58:11",48,1.6,150,2646,"model",0,0,"Stable ~ 2.2 kts","10:02:00","9:52:56","9:59:45"
"2017-08-11","12","GP217F",6,1,NA,NA,6222299,6222555,4804791,4804734,"11:20:46","11:26:10","11:21:11","11:26:10",40,0.2,125,2862,"model",0,0,"Stable ~ 2.2 kts","11:29:15","11:20:45","11:27:29"
"2017-08-11","12","GP218F",7,1,NA,NA,6222378,6222350,4801962,4802140,"12:12:31","12:17:27","12:12:28","12:17:27",44,0.8,125,2497,"model",1,0,"Stable ~ 2.1 kts","12:20:41","12:12:28","12:18:27"
"2017-08-11","12","GP200F",8,1,NA,NA,6230045,6230037,4803813,4803990,"13:19:03","13:24:20","13:19:20","13:24:20",33,0.2,100,2772,"model",0,0,"Stable ~ 2.1 kts","13:26:51","13:18:56","13:25:00"
"2017-08-11","12","GP204F",9,0,NA,NA,6227939,6227851,4759404,4759574,"14:26:14","14:31:15","14:26:14","14:31:15",38,0.3,125,NA,"",0,0,"Chalut dechire (poche) - accroche et force ~ 2.1 kts","14:34:13","        ","        "
"2017-08-11","12","GP204A1",10,1,NA,NA,6230357,6230272,4757308,4757139,"15:19:05","15:24:22","15:19:22","15:24:22",36,0,125,2533,"model",0,0,"Stable ~ 2.1 kts","15:26:47","15:19:04","15:26:37"
"2017-08-11","12","GP209F",11,1,NA,NA,6225743,6225610,4754491,4754649,"16:16:50","16:22:16","16:17:14","16:22:16",40,0.3,125,2830,"model",0,0,"Stable ~ 2.1 kts","16:25:16","16:16:45","16:23:08"
"2017-08-11","12","GP193F",12,1,NA,NA,6235301,6235102,4754808,4754936,"17:37:29","17:42:57","17:37:52","17:42:57",35,-0.2,100,2870,"model",0,0,"Stable ~ 2.1 kts","17:46:05","17:37:19","17:44:15"
"2017-08-11","12","GP178F",13,1,NA,NA,6243991,6243822,4750397,4750532,"19:05:45","19:11:21","19:06:22","19:11:21",38,-0.1,125,3312,"model",0,0,"Stable ~ 2.1 kts","19:14:23","19:05:38","19:12:32"
"2017-08-11","12","GP168F",14,1,NA,NA,6250846,6250780,4751143,4751316,"20:13:39","20:18:50","20:13:49","20:18:50",42,0,125,3406,"model",0,0,"Stable ~ 2.2 kts","20:21:57","20:13:35","20:19:56"
"2017-08-12","12","GP300F",1,1,NA,NA,6122614,6122727,4754220,4754383,"05:54:40","05:59:43","05:54:43","05:59:43",30,0.9,100,2619,"model",0,0,"Stable ~ 2.1 kts","6:02:05","5:54:32","6:00:33"
"2017-08-12","12","GP303F",2,1,NA,NA,6122728,6122710,4757171,4757346,"06:44:26","06:50:13","06:45:12","06:50:13",32,0.5,100,2816,"model",1,0,"Stable ~ 2.1 kts","6:52:38","6:44:23","6:50:22"
"2017-08-12","12","GP290F",3,1,NA,NA,6127637,6127502,4802399,4802558,"07:59:16","08:04:27","07:59:26","08:04:27",38,0.1,125,2826,"model",0,0,"Stable ~ 2.2 kts","8:07:32","7:59:09","8:05:44"
"2017-08-12","12","GP287F",4,1,NA,NA,6133278,6133151,4801590,4801754,"08:59:56","09:05:08","09:00:08","09:05:08",33,0.1,100,3035,"model",0,0,"Accroche et force ~ 2.1 kts","9:07:34","8:59:48","9:05:38"
"2017-08-12","12","GP273F",5,1,NA,NA,6142681,6142668,4806506,4806686,"10:48:28","10:53:31","10:48:28","10:53:31",51,1.2,150,2716.7,"average",1,0,"Stable ~ 2.2 kts","0:00:00","10:48:04","10:54:29"
"2017-08-12","12","GP278F",6,0,NA,NA,6145333,6145290,4800651,4800830,"12:11:01","12:16:00","12:11:01","12:16:00",40,0.2,125,NA,"",0,0,"Chalut dechire (poche) - accroche et force ~ 2.2 kts","12:19:16","        ","        "
"2017-08-12","12","GP278A1",7,1,NA,NA,6140145,6140075,4757064,4757240,"13:32:23","13:38:44","13:33:39","13:38:44",32,0.2,100,3148,"model",0,0,"Accroche et force ~ 2.2 kts","13:41:05","13:32:06","13:39:20"
"2017-08-12","12","GP261F",8,1,NA,NA,6153101,6153123,4802645,4802822,"15:21:58","15:27:49","15:22:47","15:27:49",34,0.1,100,2814,"model",0,0,"Stable ~ 2.2 kts","15:30:17","15:21:54","15:28:36"
"2017-08-12","12","GP257F",9,1,NA,NA,6154935,6154983,4758908,4759084,"16:22:54","16:28:18","16:23:17","16:28:18",32,0.2,100,2665,"model",0,0,"Stable ~ 2.2 kts","16:30:46","16:22:46","16:29:10"
"2017-08-12","12","GP243F",10,1,NA,NA,6200275,6200486,4800872,4800987,"17:11:29","17:16:40","17:11:40","17:16:40",31,0.1,100,2926,"model",1,0,"Accroche et force ~ 2.1 kts","17:19:31","17:11:22","17:16:27"
"2017-08-19","12","GP233F",1,1,NA,NA,6210368,6210493,4649514,4649673,"06:16:03","06:21:32","06:16:30","06:21:32",45,-0.1,125,3461,"model",0,0,"Stable ~ 2.1 kts","6:24:33","6:16:07","6:21:54"
"2017-08-19","12","GP229F",2,0,NA,NA,6213096,6213205,4654370,4654535,"07:26:12","07:31:12","07:26:12","07:31:12",34,0,100,NA,"",0,0,"Chalut dechire (aile et poche) - accroche et force ~ 2.1 kts","7:33:40","        ","        "
"2017-08-19","12","GP229A1",3,0,NA,NA,6207912,6207871,4655482,4655654,"08:22:02","08:27:30","08:22:31","08:27:30",30,0,100,NA,"model",0,0,"Accroche et force ~ 2.1 kts","8:30:00","        ","        "
"2017-08-19","12","GP229A2",4,0,NA,NA,6213428,6213408,4658334,4658514,"09:49:46","09:54:46","09:49:46","09:54:46",30,0.3,100,NA,"",0,0,"Chalut dechire (poche et belly) - accroche et force ~ 2.1 kts","9:57:11","        ","        "
"2017-08-19","12","GP229A3",5,0,NA,NA,6208192,6208287,4655108,4655276,"11:01:20","11:06:22","11:01:20","11:06:22",30,0.2,100,NA,"",0,0,"Chalut dechire (poche et belly) - stable ~ 2.2 kts","11:08:43","        ","        "
"2017-08-19","12","GP225F",6,0,NA,NA,6207293,6207200,4702574,4702733,"12:19:46","12:24:41","12:19:46","12:24:41",28,0.6,75,NA,"",0,0,"Chalut dechire (aile et belly) - accroche et force ~ 2.2 kts","12:26:29","        ","        "
"2017-08-19","12","GP225A1",7,1,NA,NA,6211664,6211831,4704918,4705048,"13:34:34","13:39:51","13:34:52","13:39:51",26,0.5,75,1648,"model",0,0,"Accroche et force ~ 2.2 kts","13:41:37","13:34:24","13:39:55"
"2017-08-21","12","GP249F",1,1,NA,NA,6159239,6158986,4802506,4802559,"06:08:12","06:13:40","06:08:41","06:13:40",32,0.2,100,3102,"model",0,0,"Stable ~ 2.1 kts","6:16:06","6:08:02","6:14:09"
"2017-08-21","12","GP236F",2,1,NA,NA,6207321,6207059,4801464,4801419,"07:35:53","07:40:53","07:35:53","07:40:53",32,0,100,2736.9,"average",0,0,"Accroche et force ~ 2.2 kts","7:43:18","7:33:13","7:40:58"
"2017-08-21","12","GP223F",3,1,NA,NA,6216804,6216538,4750205,4750202,"10:11:38","10:17:03","10:12:03","10:17:03",33,0,100,2970,"model",0,0,"Stable ~ 2.1 kts","10:19:24","10:11:33","10:17:21"
"2017-08-21","12","GP216F",4,1,NA,NA,6222847,6222587,4745590,4745608,"11:33:05","11:38:26","11:33:26","11:38:26",35,-0.3,100,2709,"model",1,0,"Stable ~ 2.1 kts","11:40:52","11:33:04","11:38:46"
"2017-08-21","12","GP228F",5,1,NA,NA,6212701,6212437,4743574,4743593,"12:47:42","12:53:07","12:47:28","12:53:07",31,-0.3,100,2942,"model",0,0,"Stable ~ 2.1 kts","12:55:33","12:47:33","12:53:56"
