date,tow.id,probe,type,location,position,event,time
2019-07-28,GP084F,,,,,stop,19:55:44
2019-07-28,GP084A1,,,,,stop,20:44:24
2019-07-29,GP084A2,,,,,stop,5:49:28
2019-07-29,GP077F,,,,,stop,7:14:26
2019-07-29,GP068F,,,,,stop,8:39:58
2019-07-29,GP049F,,,,,stop,10:18:32
2019-07-29,GP049A1,,,,,stop,13:19:38
2019-07-29,GP049A2,,,,,stop,15:00:26
2019-07-29,GP061F,,,,,stop,16:01:01
2019-07-29,GP076F,,,,,stop,17:03:02
2019-07-29,GP080F,,,,,stop,18:00:19
2019-07-29,GP080A1,,,,,stop,18:48:57
2019-07-29,GP088F,,,,,stop,19:56:11
2019-07-30,GP106F,,,,,stop,5:51:50
2019-07-30,GP105F,,,,,stop,7:09:19
2019-07-30,GP105A1,,,,,stop,8:32:15
2019-07-30,GP105A2,,,,,stop,9:24:23
2019-07-30,GP124F,,,,,stop,10:26:19
2019-07-30,GP097F,,,,,stop,11:39:42
2019-07-30,GP079F,,,,,stop,13:05:14
2019-07-30,GP090F,,,,,stop,14:06:58
2019-07-30,GP067F,,,,,stop,15:50:40
2019-07-30,GP067A1,,,,,stop,17:02:02
2019-07-30,GP066F,,,,,stop,18:33:33
2019-07-30,GP050F,,,,,stop,19:55:10
2019-07-30,GP048F,,,,,stop,20:45:04
2019-07-31,GP046F,,,,,stop,5:53:15
2019-07-31,GP044F,,,,,stop,7:28:17
2019-07-31,GP025F,,,,,stop,9:00:06
2019-07-31,GP036F,,,,,stop,10:22:09
2019-07-31,GP026F,,,,,stop,12:00:54
2019-07-31,GP024F,,,,,stop,13:06:50
2019-07-31,GP016F,,,,,stop,14:43:53
2019-07-31,GP023F,,,,,stop,16:01:18
2019-07-31,GP019F,,,,,stop,17:02:56
2019-07-31,GP018F,,,,,stop,18:13:09
2019-07-31,GP028F,,,,,stop,19:36:53
2019-07-31,GP032F,,,,,stop,20:21:24
2019-08-01,GP047F,,,,,stop,5:55:06
2019-08-01,GP047A1,,,,,stop,6:55:20
2019-08-01,GP047A2,,,,,stop,8:02:34
2019-08-01,GP047A3,,,,,stop,9:20:22
2019-08-01,GP040F,,,,,stop,11:03:13
2019-08-01,GP022F,,,,,stop,11:50:58
2019-08-01,GP030F,,,,,stop,13:02:53
2019-08-01,GP042F,,,,,stop,14:26:01
2019-08-01,GP052F,,,,,stop,15:32:33
2019-08-01,GP051F,,,,,stop,16:50:28
2019-08-01,GP041F,,,,,stop,18:31:42
2019-08-01,GP031F,,,,,stop,20:26:58
2019-08-02,GP039F,,,,,stop,5:57:48
2019-08-02,GP045F,,,,,stop,7:05:23
2019-08-02,GP053F,,,,,stop,8:40:32
2019-08-02,GP043F,,,,,stop,10:32:08
2019-08-07,GP009F,,,,,stop,15:57:38
2019-08-07,GP008F,,,,,stop,17:10:04
2019-08-07,GP006F,,,,,stop,17:56:19
2019-08-07,GP002F,,,,,stop,20:08:41
2019-08-08,GP001F,,,,,stop,6:20:14
2019-08-08,GP003F,,,,,stop,8:05:05
2019-08-08,GP004F,,,,,stop,9:08:31
2019-08-08,GP005F,,,,,stop,10:27:45
2019-08-08,GP007F,,,,,stop,12:18:51
2019-08-08,GP011F,,,,,stop,13:49:58
2019-08-08,GP010F,,,,,stop,14:55:44
2019-08-08,GP012F,,,,,stop,16:42:27
2019-08-08,GP013F,,,,,stop,18:37:47
2019-08-09,GP015F,,,,,stop,6:18:55
2019-08-09,GP017F,,,,,stop,10:17:57
2019-08-09,GP014F,,,,,stop,12:00:20
2019-08-09,GP014A1,,,,,stop,13:08:10
2019-08-09,GP020F,,,,,stop,14:42:52
2019-08-09,GP021F,,,,,stop,15:39:52
2019-08-09,GP037F,,,,,stop,17:37:11
2019-08-09,GP055F,,,,,stop,18:49:13
2019-08-09,GP043A1,,,,,stop,20:01:44
2019-08-10,GP043A2,,,,,stop,6:02:06
2019-08-10,GP043A3,,,,,stop,6:52:41
2019-08-10,GP071F,,,,,stop,8:41:38
2019-08-10,GP029F,,,,,stop,10:20:58
2019-08-10,GP058F,,,,,stop,11:48:47
2019-08-10,GP059F,,,,,stop,12:53:43
2019-08-10,GP059A1,,,,,stop,13:49:06
2019-08-10,GP073F,,,,,stop,15:17:36
2019-08-10,GP065F,,,,,stop,16:36:10
2019-08-10,GP057F,,,,,stop,18:36:29
2019-08-10,GP034F,,,,,stop,20:05:38
2019-08-11,GP033F,,,,,stop,6:19:09
2019-08-11,GP027F,,,,,stop,7:37:28
2019-08-11,GP038F,,,,,stop,8:55:47
2019-08-11,GP038A1,,,,,stop,9:47:32
2019-08-11,GP056F,,,,,stop,11:07:42
2019-08-11,GP074F,,,,,stop,12:05:19
2019-08-11,GP083F,,,,,stop,13:36:18
2019-08-11,GP096F,,,,,stop,15:29:43
2019-08-11,GP096A1,,,,,stop,16:48:06
2019-08-11,GP096A2,,,,,stop,18:07:07
2019-08-11,GP107F,,,,,stop,19:44:41
2019-08-12,GP107A1,,,,,stop,6:06:37
2019-08-12,GP078F,,,,,stop,7:56:24
2019-08-12,GP064F,,,,,stop,9:32:11
2019-08-12,GP054F,,,,,stop,11:20:36
2019-08-12,GP035F,,,,,stop,12:48:29
2019-08-12,GP072F,,,,,stop,15:03:15
2019-08-12,GP085F,,,,,stop,17:21:03
2019-08-12,GP081F,,,,,stop,19:19:30
2019-08-13,GP098F,,,,,stop,6:58:38
2019-08-13,GP120F,,,,,stop,8:39:13
2019-08-13,GP109F,,,,,stop,10:27:19
2019-08-13,GP122F,,,,,stop,12:00:33
2019-08-13,GP121F,,,,,stop,13:23:09
2019-08-13,GP142F,,,,,stop,15:04:47
2019-08-13,GP156F,,,,,stop,17:10:42
2019-08-13,GP139F,,,,,stop,19:45:56
2019-08-14,GP134F,,,,,stop,6:17:58
2019-08-14,GP134A1,,,,,stop,7:50:48
2019-08-14,GP134A2,,,,,stop,9:21:07
2019-08-14,GP115F,,,,,stop,11:22:14
2019-08-14,GP112F,,,,,stop,12:30:51
2019-08-14,GP086F,,,,,stop,14:31:50
2019-08-14,GP089F,,,,,stop,15:35:00
2019-08-14,GP103F,,,,,stop,16:43:23
2019-08-14,GP130F,,,,,stop,18:21:44
2019-08-14,GP130A1,,,,,stop,19:12:28
2019-08-14,GP130A2,,,,,stop,19:57:14
2019-08-15,GP138F,,,,,stop,6:08:46
2019-08-15,GP166F,,,,,stop,7:30:24
2019-08-15,GP187F,,,,,stop,9:05:48
2019-08-15,GP203F,,,,,stop,11:06:57
2019-08-15,GP181F,,,,,stop,13:28:41
2019-08-15,GP165F,,,,,stop,15:05:24
2019-08-15,GP152F,,,,,stop,16:09:55
2019-08-15,GP153F,,,,,stop,17:12:51
2019-08-15,GP169F,,,,,stop,18:08:55
2019-08-15,GP180F,,,,,stop,19:20:10
2019-08-15,GP185F,,,,,stop,20:04:18
2019-08-16,GP221F,,,,,stop,6:08:24
2019-08-16,GP221A1,,,,,stop,6:54:53
2019-08-16,GP221A2,,,,,stop,8:07:20
2019-08-16,GP221A3,,,,,stop,9:01:47
2019-08-22,GP191F,,,,,stop,14:05:44
2019-08-22,GP191A1,,,,,stop,14:58:08
2019-08-22,GP177F,,,,,stop,16:43:02
2019-08-22,GP164F,,,,,stop,18:14:12
2019-08-22,GP151F,,,,,stop,19:20:35
2019-08-23,GP126F,,,,,stop,6:19:34
2019-08-23,GP114F,,,,,stop,7:38:43
2019-08-23,GP075F,,,,,stop,9:16:20
2019-08-23,GP101F,,,,,stop,10:25:36
2019-08-23,GP082F,,,,,stop,13:01:13
2019-08-23,GP060F,,,,,stop,14:21:50
2019-08-23,GP062F,,,,,stop,15:44:02
2019-08-23,GP069F,,,,,stop,16:47:28
2019-08-23,GP092F,,,,,stop,17:53:38
2019-08-23,GP087F,,,,,stop,19:20:35
2019-08-23,GP100F,,,,,stop,20:15:29
2019-08-24,GP118F,,,,,stop,14:49:30
2019-08-24,GP143F,,,,,stop,16:17:10
2019-08-24,GP157F,,,,,stop,17:48:34
2019-08-24,GP172F,,,,,stop,19:02:58
2019-08-24,GP183F,,,,,stop,20:19:13
2019-08-25,GP201F,,,,,stop,6:20:04
2019-08-25,GP201A1,,,,,stop,7:30:09
2019-08-25,GP201A2,,,,,stop,8:28:05
2019-08-25,GP200F,,,,,stop,9:44:12
2019-08-25,GP217F,,,,,stop,10:37:09
2019-08-25,GP218F,,,,,stop,11:23:43
2019-08-25,GP236F,,,,,stop,12:26:40
2019-08-25,GP209F,,,,,stop,14:05:34
2019-08-25,GP204F,,,,,stop,15:17:03
2019-08-25,GP193F,,,,,stop,16:22:26
2019-08-25,GP178F,,,,,stop,17:49:21
2019-08-25,GP168F,,,,,stop,19:00:55
2019-08-25,GP175F,,,,,stop,19:58:40
2019-08-26,GP171F,,,,,stop,6:25:25
2019-08-26,GP173F,,,,,stop,7:10:08
2019-08-26,GP155F,,,,,stop,8:21:55
2019-08-26,GP145F,,,,,stop,9:18:45
2019-08-26,GP145A1,,,,,stop,10:14:06
2019-08-26,GP145A2,,,,,stop,11:15:51
2019-08-26,GP137F,,,,,stop,12:29:40
2019-08-26,GP131F,,,,,stop,13:31:13
2019-08-26,GP135F,,,,,stop,14:13:08
2019-08-26,GP136F,,,,,stop,15:05:37
2019-08-26,GP144F,,,,,stop,15:56:24
2019-08-26,GP129F,,,,,stop,17:11:19
2019-08-26,GP111F,,,,,stop,18:39:31
2019-08-26,GP110F,,,,,stop,19:38:51
2019-08-27,GP095F,,,,,stop,6:47:21
2019-08-27,GP063F,,,,,stop,8:25:36
2019-08-27,GP070F,,,,,stop,9:44:56
2019-08-27,GP070A1,,,,,stop,11:10:13
2019-08-27,GP093F,,,,,stop,12:22:37
2019-08-27,GP093A1,,,,,stop,13:15:29
2019-08-27,GP093A2,,,,,stop,14:16:34
2019-08-27,GP091F,,,,,stop,15:29:19
2019-08-27,GP091A1,,,,,stop,16:30:41
2019-08-27,GP102F,,,,,stop,18:37:24
2019-08-27,GP119F,,,,,stop,20:09:02
2019-08-28,GP167F,,,,,stop,6:22:32
2019-08-28,GP148F,,,,,stop,8:06:13
2019-08-28,GP132F,,,,,stop,9:29:07
2019-08-28,GP108F,,,,,stop,10:59:51
2019-08-28,GP104F,,,,,stop,12:20:03
2019-08-28,GP117F,,,,,stop,13:31:55
2019-08-28,GP117A1,,,,,stop,14:27:07
2019-08-28,GP140F,,,,,stop,15:25:45
2019-08-28,GP116F,,,,,stop,16:53:14
2019-08-28,GP146F,,,,,stop,17:59:03
2019-08-28,GP160F,,,,,stop,19:22:19
2019-08-29,GP161F,,,,,stop,6:25:41
2019-08-29,GP188F,,,,,stop,8:07:41
2019-08-29,GP190F,,,,,stop,9:06:21
2019-09-09,GP310F,,,,,stop,13:24:57
2019-09-09,GP308F,,,,,stop,14:20:51
2019-09-09,GP314F,,,,,stop,15:01:27
2019-09-09,GP321F,,,,,stop,16:02:49
2019-09-09,GP328F,,,,,stop,17:07:34
2019-09-09,GP338F,,,,,stop,18:16:08
2019-09-09,GP337F,,,,,stop,19:34:38
2019-09-10,GP345F,,,,,stop,6:40:12
2019-09-10,GP347F,,,,,stop,7:30:34
2019-09-10,GP355F,,,,,stop,9:07:10
2019-09-10,GP349F,,,,,stop,11:24:25
2019-09-10,GP348F,,,,,stop,13:14:35
2019-09-10,GP343F,,,,,stop,14:59:54
2019-09-10,GP333F,,,,,stop,16:45:00
2019-09-11,GP271F,,,,,stop,6:43:58
2019-09-11,GP270F,,,,,stop,7:46:48
2019-09-11,GP264F,,,,,stop,8:45:56
2019-09-11,GP262F,,,,,stop,9:31:53
2019-09-11,GP238F,,,,,stop,11:12:34
2019-09-11,GP231F,,,,,stop,12:35:29
2019-09-11,GP241F,,,,,stop,13:49:05
2019-09-11,GP265F,,,,,stop,16:25:55
2019-09-12,GP265A1,,,,,stop,13:33:43
2019-09-12,GP268F,,,,,stop,14:57:30
2019-09-12,GP259F,,,,,stop,16:13:55
2019-09-12,GP248F,,,,,stop,17:33:08
2019-09-12,GP245F,,,,,stop,18:41:28
2019-09-13,GP232F,,,,,stop,6:46:59
2019-09-13,GP225F,,,,,stop,7:33:06
2019-09-13,GP225A1,,,,,stop,8:21:54
2019-09-13,GP225A2,,,,,stop,9:14:47
2019-09-13,GP225A3,,,,,stop,10:27:11
2019-09-13,GP215F,,,,,stop,11:50:55
2019-09-13,GP215A1,,,,,stop,13:03:35
2019-09-13,GP215A2,,,,,stop,13:50:39
2019-09-13,GP210F,,,,,stop,15:00:52
2019-09-13,GP229F,,,,,stop,16:44:38
2019-09-13,GP246F,,,,,stop,17:58:45
2019-09-13,GP244F,,,,,stop,18:56:51
2019-09-14,GP255F,,,,,stop,6:44:54
2019-09-14,GP252F,,,,,stop,8:24:51
2019-09-14,GP263F,,,,,stop,9:49:42
2019-09-14,GP275F,,,,,stop,11:08:47
2019-09-14,GP279F,,,,,stop,12:02:16
2019-09-14,GP285F,,,,,stop,12:59:39
2019-09-19,GP330F,,,,,stop,6:52:31
2019-09-19,GP336F,,,,,stop,8:55:25
2019-09-19,GP336A1,,,,,stop,10:45:38
2019-09-19,GP327F,,,,,stop,12:11:37
2019-09-19,GP332F,,,,,stop,13:32:07
2019-09-19,GP322F,,,,,stop,15:01:47
2019-09-20,GP319F,,,,,stop,6:53:03
2019-09-20,GP304F,,,,,stop,8:31:00
2019-09-20,GP318F,,,,,stop,10:08:20
2019-09-20,GP309F,,,,,stop,11:27:24
2019-09-20,GP302F,,,,,stop,13:13:09
2019-09-20,GP288F,,,,,stop,14:42:02
2019-09-20,GP291F,,,,,stop,15:47:37
2019-09-20,GP296F,,,,,stop,16:54:29
2019-09-20,GP297F,,,,,stop,17:45:56
2019-09-20,GP307F,,,,,stop,19:08:21
2019-09-21,GP305F,,,,,stop,7:38:07
2019-09-22,GP306F,,,,,stop,6:55:27
2019-09-22,GP299F,,,,,stop,8:07:16
2019-09-22,GP283F,,,,,stop,10:13:41
2019-09-22,GP274F,,,,,stop,11:53:59
2019-09-22,GP286F,,,,,stop,13:14:53
2019-09-22,GP292F,,,,,stop,14:27:51
2019-09-22,GP298F,,,,,stop,15:13:36
2019-09-22,GP289F,,,,,stop,16:20:39
2019-09-22,GP280F,,,,,stop,17:49:48
2019-09-24,GP272F,,,,,stop,7:05:08
2019-09-24,GP267F,,,,,stop,8:12:02
2019-09-24,GP256F,,,,,stop,9:20:28
2019-09-24,GP254F,,,,,stop,10:18:11
2019-09-24,GP276F,,,,,stop,11:29:56
2019-09-24,GP266F,,,,,stop,12:51:59
2019-09-24,GP277F,,,,,stop,14:55:25
2019-09-24,GP284F,,,,,stop,16:05:37
2019-09-24,GP294F,,,,,stop,17:26:12
2019-09-24,GP301F,,,,,stop,18:33:53
2019-09-25,GP340F,,,,,stop,7:19:50
2019-09-25,GP317F,,,,,stop,10:18:30
2019-09-25,GP311F,,,,,stop,11:40:56
2019-09-25,GP339F,,,,,stop,15:00:56
2019-09-25,GP329F,,,,,stop,16:08:50
2019-09-19,GC330F,,,,,stop,6:53:30
2019-09-19,GC336F,,,,,stop,8:52:23
2019-09-19,GC336A1,,,,,stop,10:41:27
2019-09-19,GC327F,,,,,stop,12:08:20
2019-09-19,GC332F,,,,,stop,13:32:27
2019-09-19,GC322F,,,,,stop,15:02:10
2019-09-20,GC319F,,,,,stop,6:49:35
2019-09-20,GC304F,,,,,stop,8:29:19
2019-09-20,GC318F,,,,,stop,10:09:42
2019-09-20,GC309F,,,,,stop,11:25:47
2019-09-20,GC302F,,,,,stop,13:10:12
2019-09-20,GC288F,,,,,stop,14:43:32
2019-09-20,GC291F,,,,,stop,15:46:35
2019-09-20,GC296F,,,,,stop,16:49:34
2019-09-20,GC297F,,,,,stop,17:47:26
2019-09-20,GC307F,,,,,stop,19:04:40
2019-09-21,GC305F,,,,,stop,7:37:58
2019-09-22,GC306F,,,,,stop,6:54:29
2019-09-22,GC299F,,,,,stop,8:09:11
2019-09-22,GC283F,,,,,stop,10:15:08
2019-09-22,GC274F,,,,,stop,11:57:46
2019-09-22,GC286F,,,,,stop,13:14:00
2019-09-22,GC292F,,,,,stop,14:27:05
2019-09-22,GC298F,,,,,stop,15:12:38
2019-09-22,GC289F,,,,,stop,16:21:25
2019-09-22,GC280F,,,,,stop,17:49:35
2019-09-24,GC272F,,,,,stop,7:05:00
2019-09-24,GC267F,,,,,stop,8:13:09
2019-09-24,GC256F,,,,,stop,9:20:37
2019-09-24,GC254F,,,,,stop,10:17:00
2019-09-24,GC276F,,,,,stop,11:31:12
2019-09-24,GC266F,,,,,stop,12:55:40
2019-09-24,GC277F,,,,,stop,14:58:33
2019-09-24,GC284F,,,,,stop,16:09:03
2019-09-24,GC294F,,,,,stop,17:25:25
2019-09-24,GC301F,,,,,stop,18:27:45
2019-09-25,GC340F,,,,,stop,7:19:11
2019-09-25,GC317F,,,,,stop,10:15:43
2019-09-25,GC311F,,,,,stop,11:37:43
2019-09-25,GC339F,,,,,stop,14:58:56
2019-09-25,GC329F,,,,,stop,16:08:04
2019-07-12,GP354F,,,,,haul,5:20:59
2019-07-12,GP351F,,,,,haul,7:04:58
2019-07-12,GP353F,,,,,haul,9:04:53
2019-07-12,GP353FR,,,,,haul,10:11:15
2019-07-12,GP352F,,,,,haul,11:28:16
2019-07-12,GP350F,,,,,haul,12:46:10
2019-07-12,GP346F,,,,,haul,14:06:03
2019-07-12,GP342F,,,,,haul,15:15:54
2019-07-12,GP334F,,,,,haul,16:39:47
2019-07-12,GP334A1,,,,,haul,17:59:02
2019-07-12,GP323F,,,,,haul,19:56:26
2019-07-13,GP334A2,,,,,haul,5:51:27
2019-07-13,GP334A3,,,,,haul,9:15:33
2019-07-13,GP344F,,,,,haul,11:32:45
2019-07-13,GP341F,,,,,haul,14:22:49
2019-07-13,GP335F,,,,,haul,15:52:33
2019-07-13,GP331F,,,,,haul,16:52:14
2019-07-13,GP325F,,,,,haul,17:54:10
2019-07-13,GP326F,,,,,haul,19:07:03
2019-07-13,GP315F,,,,,haul,20:11:18
2019-07-14,GP324F,,,,,haul,5:31:10
2019-07-14,GP313F,,,,,haul,6:51:24
2019-07-14,GP320F,,,,,haul,8:34:12
2019-07-14,GP312F,,,,,haul,10:18:21
2019-07-14,GP316F,,,,,haul,12:16:20
2019-07-14,GP295F,,,,,haul,14:17:44
2019-07-14,GP293F,,,,,haul,16:09:13
2019-07-14,GP282F,,,,,haul,18:09:06
2019-07-14,GP273F,,,,,haul,20:06:29
2019-07-15,GP269F,,,,,haul,5:54:36
2019-07-15,GP260F,,,,,haul,7:47:49
2019-07-15,GP250F,,,,,haul,9:18:00
2019-07-15,GP251F,,,,,haul,10:27:49
2019-07-15,GP251A1,,,,,haul,11:20:35
2019-07-15,GP251A2,,,,,haul,12:36:58
2019-07-15,GP237F,,,,,haul,14:33:47
2019-07-15,GP235F,,,,,haul,16:30:52
2019-07-15,GP208F,,,,,haul,19:17:33
2019-07-15,GP207F,,,,,haul,20:31:14
2019-07-16,GP227F,,,,,haul,5:39:39
2019-07-16,GP230F,,,,,haul,6:36:11
2019-07-16,GP249F,,,,,haul,8:13:41
2019-07-16,GP243F,,,,,haul,8:54:33
2019-07-16,GP261F,,,,,haul,9:51:44
2019-07-16,GP257F,,,,,haul,10:50:19
2019-07-16,GP278F,,,,,haul,12:20:53
2019-07-16,GP287F,,,,,haul,13:39:33
2019-07-16,GP290F,,,,,haul,14:29:51
2019-07-16,GP303F,,,,,haul,15:35:42
2019-07-16,GP300F,,,,,haul,16:17:30
2019-07-16,GP281F,,,,,haul,18:28:39
2019-07-16,GP258F,,,,,haul,19:40:52
2019-07-16,GP247F,,,,,haul,20:32:29
2019-07-17,GP223F,,,,,haul,5:37:28
2019-07-17,GP216F,,,,,haul,7:18:12
2019-07-17,GP195F,,,,,haul,8:51:42
2019-07-17,GP205F,,,,,haul,10:37:47
2019-07-17,GP213F,,,,,haul,11:35:19
2019-07-17,GP228F,,,,,haul,13:00:09
2019-07-17,GP242F,,,,,haul,14:40:58
2019-07-17,GP253F,,,,,haul,15:27:39
2019-07-17,GP239F,,,,,haul,16:46:24
2019-07-17,GP239A1,,,,,haul,18:14:27
2019-07-17,GP224F,,,,,haul,19:57:42
2019-07-18,GP222F,,,,,haul,5:38:00
2019-07-18,GP211F,,,,,haul,6:58:35
2019-07-18,GP194F,,,,,haul,8:29:31
2019-07-18,GP186F,,,,,haul,9:29:19
2019-07-18,GP182F,,,,,haul,10:21:00
2019-07-18,GP199F,,,,,haul,11:33:05
2019-07-18,GP219F,,,,,haul,12:42:28
2019-07-18,GP212F,,,,,haul,13:53:17
2019-07-18,GP196F,,,,,haul,15:20:06
2019-07-25,GP159F,,,,,haul,5:46:43
2019-07-25,GP184F,,,,,haul,7:37:41
2019-07-25,GP184A1,,,,,haul,8:56:16
2019-07-25,GP184A2,,,,,haul,9:50:54
2019-07-25,GP184A3,,,,,haul,10:49:40
2019-07-25,GP202F,,,,,haul,12:13:41
2019-07-25,GP202A1,,,,,haul,13:15:24
2019-07-25,GP202A2,,,,,haul,14:16:04
2019-07-25,GP198F,,,,,haul,15:34:31
2019-07-25,GP198A1,,,,,haul,16:56:45
2019-07-25,GP206F,,,,,haul,18:44:08
2019-07-25,GP233F,,,,,haul,20:30:36
2019-07-26,GP220F,,,,,haul,5:44:08
2019-07-26,GP226F,,,,,haul,7:07:50
2019-07-26,GP240F,,,,,haul,8:46:08
2019-07-26,GP240A1,,,,,haul,9:56:39
2019-07-26,GP240A2,,,,,haul,11:14:36
2019-07-26,GP234F,,,,,haul,13:17:28
2019-07-26,GP214F,,,,,haul,14:33:36
2019-07-26,GP192F,,,,,haul,15:46:23
2019-07-26,GP197F,,,,,haul,16:44:04
2019-07-26,GP189F,,,,,haul,17:34:14
2019-07-26,GP189A1,,,,,haul,18:29:00
2019-07-26,GP162F,,,,,haul,19:45:26
2019-07-26,GP174F,,,,,haul,20:37:22
2019-07-27,GP170F,,,,,haul,6:37:22
2019-07-27,GP154F,,,,,haul,8:27:54
2019-07-27,GP133F,,,,,haul,9:33:03
2019-07-27,GP141F,,,,,haul,10:29:01
2019-07-27,GP128F,,,,,haul,11:49:14
2019-07-27,GP128A1,,,,,haul,12:53:15
2019-07-27,GP128A2,,,,,haul,14:12:35
2019-07-27,GP094F,,,,,haul,16:02:16
2019-07-27,GP099F,,,,,haul,16:53:54
2019-07-27,GP123F,,,,,haul,17:55:59
2019-07-27,GP147F,,,,,haul,19:38:52
2019-07-27,GP149F,,,,,haul,20:24:00
2019-07-28,GP158F,,,,,haul,6:00:27
2019-07-28,GP176F,,,,,haul,7:29:51
2019-07-28,GP179F,,,,,haul,8:54:06
2019-07-28,GP163F,,,,,haul,10:34:38
2019-07-28,GP150F,,,,,haul,11:43:32
2019-07-28,GP150A1,,,,,haul,12:45:45
2019-07-28,GP150A2,,,,,haul,13:52:20
2019-07-28,GP127F,,,,,haul,15:39:10
2019-07-28,GP125F,,,,,haul,17:02:44
2019-07-28,GP113F,,,,,haul,18:19:47
2019-07-28,GP084F,,,,,haul,19:58:33
2019-07-28,GP084A1,,,,,haul,20:47:09
2019-07-29,GP084A2,,,,,haul,5:52:03
2019-07-29,GP077F,,,,,haul,7:17:05
2019-07-29,GP068F,,,,,haul,8:43:46
2019-07-29,GP049F,,,,,haul,10:21:16
2019-07-29,GP049A1,,,,,haul,13:22:09
2019-07-29,GP049A2,,,,,haul,15:02:14
2019-07-29,GP061F,,,,,haul,16:04:48
2019-07-29,GP076F,,,,,haul,17:06:40
2019-07-29,GP080F,,,,,haul,18:02:59
2019-07-29,GP080A1,,,,,haul,18:52:20
2019-07-29,GP088F,,,,,haul,19:59:46
2019-07-30,GP106F,,,,,haul,5:55:08
2019-07-30,GP105F,,,,,haul,7:13:02
2019-07-30,GP105A1,,,,,haul,8:36:01
2019-07-30,GP105A2,,,,,haul,9:27:42
2019-07-30,GP124F,,,,,haul,10:29:44
2019-07-30,GP097F,,,,,haul,11:43:25
2019-07-30,GP079F,,,,,haul,13:10:10
2019-07-30,GP090F,,,,,haul,14:12:08
2019-07-30,GP067F,,,,,haul,15:54:08
2019-07-30,GP067A1,,,,,haul,17:05:41
2019-07-30,GP066F,,,,,haul,18:38:10
2019-07-30,GP050F,,,,,haul,19:58:37
2019-07-30,GP048F,,,,,haul,20:48:38
2019-07-31,GP046F,,,,,haul,5:55:48
2019-07-31,GP044F,,,,,haul,7:30:03
2019-07-31,GP025F,,,,,haul,9:02:39
2019-07-31,GP036F,,,,,haul,10:23:59
2019-07-31,GP026F,,,,,haul,12:03:20
2019-07-31,GP024F,,,,,haul,13:09:33
2019-07-31,GP016F,,,,,haul,14:46:38
2019-07-31,GP023F,,,,,haul,16:05:56
2019-07-31,GP019F,,,,,haul,17:06:35
2019-07-31,GP018F,,,,,haul,18:16:12
2019-07-31,GP028F,,,,,haul,19:40:37
2019-07-31,GP032F,,,,,haul,20:25:24
2019-08-01,GP047F,,,,,haul,5:57:30
2019-08-01,GP047A1,,,,,haul,6:57:57
2019-08-01,GP047A2,,,,,haul,8:04:58
2019-08-01,GP047A3,,,,,haul,9:24:03
2019-08-01,GP040F,,,,,haul,11:06:48
2019-08-01,GP022F,,,,,haul,11:55:53
2019-08-01,GP030F,,,,,haul,13:07:43
2019-08-01,GP042F,,,,,haul,14:31:00
2019-08-01,GP052F,,,,,haul,15:37:26
2019-08-01,GP051F,,,,,haul,16:55:00
2019-08-01,GP041F,,,,,haul,18:37:36
2019-08-01,GP031F,,,,,haul,20:29:58
2019-08-02,GP039F,,,,,haul,6:01:41
2019-08-02,GP045F,,,,,haul,7:11:52
2019-08-02,GP053F,,,,,haul,8:44:21
2019-08-02,GP043F,,,,,haul,10:34:01
2019-08-07,GP009F,,,,,haul,16:00:22
2019-08-07,GP008F,,,,,haul,17:14:25
2019-08-07,GP006F,,,,,haul,18:00:40
2019-08-07,GP002F,,,,,haul,20:11:19
2019-08-08,GP001F,,,,,haul,6:22:46
2019-08-08,GP003F,,,,,haul,8:07:44
2019-08-08,GP004F,,,,,haul,9:12:12
2019-08-08,GP005F,,,,,haul,10:30:28
2019-08-08,GP007F,,,,,haul,12:23:34
2019-08-08,GP011F,,,,,haul,13:54:21
2019-08-08,GP010F,,,,,haul,15:00:06
2019-08-08,GP012F,,,,,haul,16:47:40
2019-08-08,GP013F,,,,,haul,18:43:06
2019-08-09,GP015F,,,,,haul,6:21:30
2019-08-09,GP017F,,,,,haul,10:23:19
2019-08-09,GP014F,,,,,haul,12:03:52
2019-08-09,GP014A1,,,,,haul,13:14:30
2019-08-09,GP020F,,,,,haul,14:49:13
2019-08-09,GP021F,,,,,haul,15:46:21
2019-08-09,GP037F,,,,,haul,17:40:48
2019-08-09,GP055F,,,,,haul,18:51:48
2019-08-09,GP043A1,,,,,haul,20:04:13
2019-08-10,GP043A2,,,,,haul,6:04:33
2019-08-10,GP043A3,,,,,haul,6:55:09
2019-08-10,GP071F,,,,,haul,8:46:52
2019-08-10,GP029F,,,,,haul,10:24:29
2019-08-10,GP058F,,,,,haul,11:55:03
2019-08-10,GP059F,,,,,haul,13:00:59
2019-08-10,GP059A1,,,,,haul,13:54:11
2019-08-10,GP073F,,,,,haul,15:22:53
2019-08-10,GP065F,,,,,haul,16:46:02
2019-08-10,GP057F,,,,,haul,18:41:39
2019-08-10,GP034F,,,,,haul,20:09:06
2019-08-11,GP033F,,,,,haul,6:25:08
2019-08-11,GP027F,,,,,haul,7:41:46
2019-08-11,GP038F,,,,,haul,9:00:50
2019-08-11,GP038A1,,,,,haul,9:52:54
2019-08-11,GP056F,,,,,haul,11:18:24
2019-08-11,GP074F,,,,,haul,12:13:49
2019-08-11,GP083F,,,,,haul,13:43:13
2019-08-11,GP096F,,,,,haul,15:39:22
