"code"	"english"	"latin"	"french"	"aphia.id"	"kingdom"	"phylum"	"class"	"subclass"	"order"	"superfamily"	"family"	"infraclass"	"subterclass"	"superorder"	"subkingdom"	"infrakingdom"	"subphylum"	"infraphylum"	"superclass"	"phylum (division)"	"suborder"	"infraorder"	"parvorder"	"subfamily"	"genus"	"species"	"tribe"	"section"	"subsection"	"subgenus"	"subphylum (subdivision)"	"subspecies"
751	"Highfin scorpionfish"	"Pontinus rathbuni"	"Pontinus rathbuni"	159556	"Animalia"	"Chordata"	"Actinopterygii"	""	"Scorpaeniformes"	""	"Scorpaenidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Scorpaenoidei"	""	""	"Scorpaeninae"	"Pontinus"	"Pontinus rathbuni"	""	""	""	""	""	""
752	"Mauls anglemouth"	"Pollichthys mauli"	"Pollichthys mauli"	127299	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stomiiformes"	""	"Phosichthyidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Pollichthys"	"Pollichthys mauli"	""	""	""	""	""	""
753	"Albino anglemouth"	"Cyclothone alba"	"Cyclothone alba"	127283	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stomiiformes"	""	"Gonostomatidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Cyclothone"	"Cyclothone alba"	""	""	""	""	""	""
754	"Brauers anglemouth"	"Cyclothone braueri"	"Cyclothone à queue tachetée"	127284	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stomiiformes"	""	"Gonostomatidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Cyclothone"	"Cyclothone braueri"	""	""	""	""	""	""
755	"Anglemouth unsp."	"Cyclothone sp."	"Cyclothones"	126187	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stomiiformes"	""	"Gonostomatidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Cyclothone"	""	""	""	""	""	""	""
756	"Dragonfish unsp."	"Stomias sp."	"Stomias sp."	126220	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stomiiformes"	""	"Stomiidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Stomiinae"	"Stomias"	""	""	""	""	""	""	""
757	"Little morid"	"Physiculus fulvus"	"Physicule fauve"	158987	"Animalia"	"Chordata"	"Actinopterygii"	""	"Gadiformes"	""	"Moridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Physiculus"	"Physiculus fulvus"	""	""	""	""	""	""
758	"Dofleins lanternfish"	"Lobianchia dofleini"	"Lobianchia dofleini"	158900	"Animalia"	"Chordata"	"Actinopterygii"	""	"Myctophiformes"	""	"Myctophidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Lobianchia"	"Lobianchia dofleini"	""	""	""	""	""	""
759	"Pipefish uniden."	"Syngnathus sp."	"Syngnathus sp."	126227	"Animalia"	"Chordata"	"Actinopterygii"	""	"Syngnathiformes"	""	"Syngnathidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Syngnathinae"	"Syngnathus"	""	""	""	""	""	""	""
760	"Melanocetus johnsoni"	"Melanocetus johnsoni"	"Melanocetus johnsoni"	126556	"Animalia"	"Chordata"	"Actinopterygii"	""	"Lophiiformes"	""	"Melanocetidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Melanocetus"	"Melanocetus johnsonii"	""	""	""	""	""	""
761	"Chaenophryne longiceps"	"Chaenophryne longiceps"	"Chaenophryne longiceps"	126560	"Animalia"	"Chordata"	"Actinopterygii"	""	"Lophiiformes"	""	"Oneirodidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Chaenophryne"	"Chaenophryne longiceps"	""	""	""	""	""	""
762	"Dolopichthys allector"	"Dolopichthys allector"	"Dolopichthys allector"	126562	"Animalia"	"Chordata"	"Actinopterygii"	""	"Lophiiformes"	""	"Oneirodidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Dolopichthys"	"Dolopichthys allector"	""	""	""	""	""	""
763	"Lasiognathus beebei"	"Lasiognathus beebei"	"Lasiognathus beebei"	126578	"Animalia"	"Chordata"	"Actinopterygii"	""	"Lophiiformes"	""	"Thaumatichthyidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Lasiognathus"	"Lasiognathus beebei"	""	""	""	""	""	""
764	"Leptacanthichthys gracili"	"Leptacanthichthys gracilispinis"	"Leptacanthichthys gracilispinis"	126566	"Animalia"	"Chordata"	"Actinopterygii"	""	"Lophiiformes"	""	"Oneirodidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Leptacanthichthys"	"Leptacanthichthys gracilispinis"	""	""	""	""	""	""
765	"Lophodolus acanthognatus"	"Lophodolus acanthognathus"	"Lophodolus acanthognathus"	126567	"Animalia"	"Chordata"	"Actinopterygii"	""	"Lophiiformes"	""	"Oneirodidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Lophodolos"	"Lophodolos acanthognathus"	""	""	""	""	""	""
766	"Microlophichthys microlop"	"Microlophichthys microlophus"	"Microlophichthys microlophus"	126568	"Animalia"	"Chordata"	"Actinopterygii"	""	"Lophiiformes"	""	"Oneirodidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Microlophichthys"	"Microlophichthys microlophus"	""	""	""	""	""	""
767	"Oneirodes eschrichtii"	"Oneirodes eschrichtii"	"Oneirodes eschrichtii"	126572	"Animalia"	"Chordata"	"Actinopterygii"	""	"Lophiiformes"	""	"Oneirodidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Oneirodes"	"Oneirodes eschrichtii"	""	""	""	""	""	""
768	"Oneirodes sp."	"Oneirodes sp."	"Oneirodes sp."	125811	"Animalia"	"Chordata"	"Actinopterygii"	""	"Lophiiformes"	""	"Oneirodidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Oneirodes"	""	""	""	""	""	""	""
769	"Mummichog"	"Fundulus heteroclitus"	"Choquemort"	293599	"Animalia"	"Chordata"	"Actinopterygii"	""	"Cyprinodontiformes"	""	"Fundulidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Fundulus"	"Fundulus heteroclitus"	""	""	""	""	""	"Fundulus heteroclitus heteroclitus"
770	"Atlantic silverside"	"Menidia menidia"	"Capucette"	159228	"Animalia"	"Chordata"	"Actinopterygii"	""	"Atheriniformes"	""	"Atherinopsidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Menidiinae"	"Menidia"	"Menidia menidia"	""	""	""	""	""	""
771	"Beardfish"	"Polymixia lowei"	"Barbudo des caraibes"	158923	"Animalia"	"Chordata"	"Actinopterygii"	""	"Polymixiiformes"	""	"Polymixiidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Polymixia"	"Polymixia lowei"	""	""	""	""	""	""
772	"Spinyfin"	"Diretmus argenteus"	"Rayon épineux"	126398	"Animalia"	"Chordata"	"Actinopterygii"	""	"Beryciformes"	""	"Diretmidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Diretmus"	"Diretmus argenteus"	""	""	""	""	""	""
773	"Gephyroberyx darwini"	"Gephyroberyx darwini"	"Gephyroberyx darwini"	126401	"Animalia"	"Chordata"	"Actinopterygii"	""	"Beryciformes"	""	"Trachichthyidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Gephyroberyx"	"Gephyroberyx darwinii"	""	""	""	""	""	""
774	"Ogrefish"	"Anoplogaster cornuta"	"Anoplogaster cornuta"	126393	"Animalia"	"Chordata"	"Actinopterygii"	""	"Beryciformes"	""	"Anoplogastridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Anoplogaster"	"Anoplogaster cornuta"	""	""	""	""	""	""
775	"Alfonsin a casta larga"	"Beryx decadactylus"	"Béryx commun"	126394	"Animalia"	"Chordata"	"Actinopterygii"	""	"Beryciformes"	""	"Berycidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Beryx"	"Beryx decadactylus"	""	""	""	""	""	""
776	"Alfonsin a casta"	"Beryx splendens"	"Alfonsin long"	126395	"Animalia"	"Chordata"	"Actinopterygii"	""	"Beryciformes"	""	"Berycidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Beryx"	"Beryx splendens"	""	""	""	""	""	""
777	"Thorny tinselfish"	"Grammicolepis brachiusculus"	"Pallissade à épines plates"	127420	"Animalia"	"Chordata"	"Actinopterygii"	""	"Zeiformes"	""	"Grammicolepididae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Grammicolepidinae"	"Grammicolepis"	"Grammicolepis brachiusculus"	""	""	""	""	""	""
778	"Opah"	"Lampris guttatus"	"Opah"	126522	"Animalia"	"Chordata"	"Actinopterygii"	""	"Lampriformes"	""	"Lampridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Lampris"	"Lampris guttatus"	""	""	""	""	""	""
779	"Lined seahorse"	"Hippocampus erectus"	"Hyppocampe moucheté"	159445	"Animalia"	"Chordata"	"Actinopterygii"	""	"Syngnathiformes"	""	"Syngnathidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Hippocampinae"	"Hippocampus"	"Hippocampus erectus"	""	""	""	""	""	""
780	"Bluespotted cornetfish"	"Fistularia tabacaria"	"Fistulaire tabac"	159440	"Animalia"	"Chordata"	"Actinopterygii"	""	"Syngnathiformes"	""	"Fistulariidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Fistularia"	"Fistularia tabacaria"	""	""	""	""	""	""
781	"Flumefish"	"Apogon maculatus"	"Apogon maculatus"	159589	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Apogonidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Percoidei"	""	""	"Apogoninae"	"Apogon"	"Apogon maculatus"	""	""	""	""	""	""
782	"Apogon sellicaude"	"Apogon sellicaude"	"Apogon sellicaude"	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
783	"Sherborns cardinalfish"	"Howella sherborni"	"Apogon de Sherborn"	126995	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Howellidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Percoidei"	""	""	""	"Howella"	"Howella sherborni"	""	""	""	""	""	""
784	"Black scabbardfish"	"Aphanopus carbo"	"Aphanope charbon"	127085	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Trichiuridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Scombroidei"	""	""	"Aphanopodinae"	"Aphanopus"	"Aphanopus carbo"	""	""	""	""	""	""
785	"Silver-rag"	"Ariomma bondi"	"Ariomma bondi"	159592	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Ariommatidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Stromateoidei"	""	""	""	"Ariomma"	"Ariomma bondi"	""	""	""	""	""	""
786	"Cornish blackfish"	"Schedophilus medusophagus"	"Pompile brun"	126833	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Centrolophidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Stromateoidei"	""	""	""	"Schedophilus"	"Schedophilus medusophagus"	""	""	""	""	""	""
787	"Black ruff"	"Centrolophus niger"	"Pompile noir"	126831	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Centrolophidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Stromateoidei"	""	""	""	"Centrolophus"	"Centrolophus niger"	""	""	""	""	""	""
788	"Man-of-war fish"	"Nomeus gronovii"	"Physalier"	126991	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Nomeidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Stromateoidei"	""	""	""	"Nomeus"	"Nomeus gronovii"	""	""	""	""	""	""
789	"Silver driftfish"	"Psenes maculatus"	"Psène maculée"	126992	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Nomeidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Stromateoidei"	""	""	""	"Psenes"	"Psenes maculatus"	""	""	""	""	""	""
790	"Bigeye squaretail"	"Tetragonurus atlanticus"	"Tetragonure gris"	127079	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Tetragonuridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Stromateoidei"	""	""	""	"Tetragonurus"	"Tetragonurus atlanticus"	""	""	""	""	""	""
791	"Smalleye squaretail"	"Tetragonurus cuvieri"	"Tetragonurus cuvieri"	127080	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Tetragonuridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Stromateoidei"	""	""	""	"Tetragonurus"	"Tetragonurus cuvieri"	""	""	""	""	""	""
792	"Oceanic puffer"	"Lagocephalus lagocephalus"	"Orbe étoilé"	127414	"Animalia"	"Chordata"	"Actinopterygii"	""	"Tetraodontiformes"	""	"Tetraodontidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Lagocephalus"	"Lagocephalus lagocephalus"	""	""	""	""	""	""
793	"Striped burrfish"	"Chilomycterus schoepfi"	"Atinga bariolé"	159488	"Animalia"	"Chordata"	"Actinopterygii"	""	"Tetraodontiformes"	""	"Diodontidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Chilomycterus"	"Chilomycterus schoepfii"	""	""	""	""	""	""
794	"Trunkfish"	"Lactophrys trigonus"	"Coffre tubercule"	158931	"Animalia"	"Chordata"	"Actinopterygii"	""	"Tetraodontiformes"	""	"Ostraciidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Lactophrys"	"Lactophrys trigonus"	""	""	""	""	""	""
795	"Beans blueback"	"Scopelogadus beanii"	"Poisson-heaume à nez carré"	127278	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stephanoberyciformes"	""	"Melamphaidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Scopelogadus"	"Scopelogadus beanii"	""	""	""	""	""	""
796	"Scopeloberyx opisthopteru"	"Scopeloberyx opisthopterus"	"Scopeloberyx opisthopterus"	127275	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stephanoberyciformes"	""	"Melamphaidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Scopeloberyx"	"Scopeloberyx opisthopterus"	""	""	""	""	""	""
797	"Poromitra megalops"	"Poromitra megalops"	"Poromitra megalops"	127274	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stephanoberyciformes"	""	"Melamphaidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Poromitra"	"Poromitra megalops"	""	""	""	""	""	""
798	"Melamphaes microps"	"Melamphaes microps"	"Melamphaes microps"	127268	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stephanoberyciformes"	""	"Melamphaidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Melamphaes"	"Melamphaes microps"	""	""	""	""	""	""
799	"Poromitra capito"	"Poromitra capito"	"Poromitra capito"	127272	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stephanoberyciformes"	""	"Melamphaidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Poromitra"	"Poromitra capito"	""	""	""	""	""	""
800	"Poromitra crassiceps"	"Poromitra crassiceps"	"Poromitra crassiceps"	127273	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stephanoberyciformes"	""	"Melamphaidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Poromitra"	"Poromitra crassiceps"	""	""	""	""	""	""
801	"Snakefish"	"Trachinocephalus myops"	"Poisson-lézard paille"	158884	"Animalia"	"Chordata"	"Actinopterygii"	""	"Aulopiformes"	""	"Synodontidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Synodontinae"	"Trachinocephalus"	"Trachinocephalus myops"	""	""	""	""	""	""
802	"Berycoid fish"	"Beryciformes o."	"Barbudos"	10322	"Animalia"	"Chordata"	"Actinopterygii"	""	"Beryciformes"	""	""	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	""	""	""	""	""	""	""	""
803	"Cobia"	"Rachycentron canadum"	"Cobia"	127006	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Rachycentridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Percoidei"	""	""	""	"Rachycentron"	"Rachycentron canadum"	""	""	""	""	""	""
804	"Gobies, unsp."	"Gobiidae f."	"Gobiidae f."	125537	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Gobiidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Gobioidei"	""	""	""	""	""	""	""	""	""	""	""
805	"Tonguefish"	"Symphurus sp."	"Symphurus sp."	126113	"Animalia"	"Chordata"	"Actinopterygii"	""	"Pleuronectiformes"	""	"Cynoglossidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Symphurinae"	"Symphurus"	""	""	""	""	""	""	""
806	"Flying gurnard"	"Dactylopterus volitans"	"Dactyloptère"	127232	"Animalia"	"Chordata"	"Actinopterygii"	""	"Scorpaeniformes"	""	"Dactylopteridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Dactylopteroidei"	""	""	""	"Dactylopterus"	"Dactylopterus volitans"	""	""	""	""	""	""
807	"Shortjaw lizardfish"	"Saurida normani"	"Saurida normani"	272117	"Animalia"	"Chordata"	"Actinopterygii"	""	"Aulopiformes"	""	"Synodontidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Harpadontinae"	"Saurida"	"Saurida normani"	""	""	""	""	""	""
808	"Red lizardfish"	"Synodus synodus"	"Synodus synodus"	126373	"Animalia"	"Chordata"	"Actinopterygii"	""	"Aulopiformes"	""	"Synodontidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Synodontinae"	"Synodus"	"Synodus synodus"	""	""	""	""	""	""
809	"Smooth trunkfish"	"Lactophrys triqueter"	"Coffre lisse"	158932	"Animalia"	"Chordata"	"Actinopterygii"	""	"Tetraodontiformes"	""	"Ostraciidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Lactophrys"	"Lactophrys triqueter"	""	""	""	""	""	""
810	"Pipehorse"	"Amphelikturus dendriticus"	"Amphelikturus dendriticus"	316266	"Animalia"	"Chordata"	"Actinopterygii"	""	"Syngnathiformes"	""	"Syngnathidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Syngnathinae"	"Amphelikturus"	"Amphelikturus dendriticus"	""	""	""	""	""	""
811	"Myctophiformes"	"Myctophiformes o."	"Poissons de profondeur"	10309	"Animalia"	"Chordata"	"Actinopterygii"	""	"Myctophiformes"	""	""	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	""	""	""	""	""	""	""	""
812	"Synodus sp."	"Synodus sp."	"Synodus sp."	125686	"Animalia"	"Chordata"	"Actinopterygii"	""	"Aulopiformes"	""	"Synodontidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Synodontinae"	"Synodus"	""	""	""	""	""	""	""
813	"Ariomma sp."	"Ariomma sp."	"Ariomma sp."	159591	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Ariommatidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Stromateoidei"	""	""	""	"Ariomma"	""	""	""	""	""	""	""
814	"Bathysaurus ferox"	"Bathysaurus ferox"	"Bathysaurus ferox"	126369	"Animalia"	"Chordata"	"Actinopterygii"	""	"Aulopiformes"	""	"Bathysauridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Bathysaurus"	"Bathysaurus ferox"	""	""	""	""	""	""
815	"Eutaeniophorus sp."	"Eutaeniophorus sp."	"Eutaeniophorus sp."	125711	"Animalia"	"Chordata"	"Actinopterygii"	""	"Cetomimiformes"	""	"Cetomimidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Eutaeniophorus"	""	""	""	""	""	""	""
816	"Tongue fish"	"Symphurus diomedeanus"	"Symphurus pterospilotus"	159358	"Animalia"	"Chordata"	"Actinopterygii"	""	"Pleuronectiformes"	""	"Cynoglossidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Symphurinae"	"Symphurus"	"Symphurus diomedeanus"	""	""	""	""	""	""
817	"Leptostomias sp."	"Leptostomias sp."	"Leptostomias sp."	126212	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stomiiformes"	""	"Stomiidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Melanostomiinae"	"Leptostomias"	""	""	""	""	""	""	""
818	"Aristostomias tittmanni"	"Aristostomias tittmanni"	"Aristostomias tittmanni"	127319	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stomiiformes"	""	"Stomiidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Malacosteinae"	"Aristostomias"	"Aristostomias tittmanni"	""	""	""	""	""	""
819	"Loosejaws unsp."	"Malacosteidae f."	"Dragues"	154693	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stomiiformes"	""	"Stomiidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Malacosteinae"	""	""	""	""	""	""	""	""
820	"Cubiceps pauciradiatus"	"Cubiceps pauciradiatus"	"Pompile paucirayonné"	159424	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Nomeidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Stromateoidei"	""	""	""	"Cubiceps"	"Cubiceps pauciradiatus"	""	""	""	""	""	""
821	"Driftfishes"	"Nomeidae f."	"Nomeidae f."	125548	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Nomeidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Stromateoidei"	""	""	""	""	""	""	""	""	""	""	""
822	"Psenes pellucidus"	"Psenes pellucidus"	"Pompile à nageoires bleues"	126993	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Nomeidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Stromateoidei"	""	""	""	"Psenes"	"Psenes pellucidus"	""	""	""	""	""	""
823	"Sargocentron bullisi"	"Sargocentron bullisi"	"Sargocentron bullisi"	272206	"Animalia"	"Chordata"	"Actinopterygii"	""	"Beryciformes"	""	"Holocentridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Holocentrinae"	"Sargocentron"	"Sargocentron bullisi"	""	""	""	""	""	""
824	"Benthodesmus tenuis"	"Benthodesmus tenuis"	"Sabre d'argent à petits yeux"	159834	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Trichiuridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Scombroidei"	""	""	"Aphanopodinae"	"Benthodesmus"	"Benthodesmus tenuis"	""	""	""	""	""	""
825	"Stomias affinis"	"Stomias affinis"	"Stomias affinis"	158736	"Animalia"	"Chordata"	"Actinopterygii"	""	"Stomiiformes"	""	"Stomiidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Stomiinae"	"Stomias"	"Stomias affinis"	""	""	""	""	""	""
826	"Ocean triggerfish"	"Canthidermis sufflamen"	"Poissons-lime"	127399	"Animalia"	"Chordata"	"Actinopterygii"	""	"Tetraodontiformes"	""	"Balistidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Canthidermis"	"Canthidermis sufflamen"	""	""	""	""	""	""
827	"Puffer"	"Sphoeroides sp."	"Sphoeroides sp."	126241	"Animalia"	"Chordata"	"Actinopterygii"	""	"Tetraodontiformes"	""	"Tetraodontidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Sphoeroides"	""	""	""	""	""	""	""
828	"Roughtongue bass"	"Holanthias martinicensis"	"Holanthias martinicensis"	282365	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Serranidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Percoidei"	""	""	"Anthiadinae"	"Pronotogrammus"	"Pronotogrammus martinicensis"	""	""	""	""	""	""
829	"Margintail conger"	"Paraconger caudilimbatus"	"Paraconger caudilimbatus"	158569	"Animalia"	"Chordata"	"Actinopterygii"	""	"Anguilliformes"	""	"Congridae"	"Teleostei"	""	"Elopomorpha"	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Bathymyrinae"	"Paraconger"	"Paraconger caudilimbatus"	""	""	""	""	""	""
830	"Wahoo"	"Acanthocybium solandri"	"Acanthocybium solanderi"	127014	"Animalia"	"Chordata"	"Actinopterygii"	""	"Perciformes"	""	"Scombridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Scombroidei"	""	""	"Scombrinae"	"Acanthocybium"	"Acanthocybium solandri"	""	""	""	""	""	""
831	"Bregmaceros macclellandi"	"Bregmaceros macclellandi"	"Bregmaceros macclellandi"	217740	"Animalia"	"Chordata"	"Actinopterygii"	""	"Gadiformes"	""	"Bregmacerotidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Bregmaceros"	"Bregmaceros mcclellandi"	""	""	""	""	""	""
